Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome fragment,Order within fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,Calothrix_parasitica_NIES-267.gbff,Calothrix_sp_336-3_336-3.gbff,Calothrix_sp_NIES-3974_NIES-3974.gbff,Calothrix_sp_NIES-4071_NIES-4071.gbff,Calothrix_sp_NIES-4105_NIES-4105.gbff,Calothrix_sp_PCC_6303_PCC_6303.gbff,Calothrix_sp_PCC_7716_PCC_7716.gbff
37166_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
37167_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37172_calcium-binding_prot...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37178_ankyrin_repeat_domai...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37179_DEAD-DEAH_box_helica...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37183_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37184_tail_fiber_domain-co...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37187_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
37189_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37191_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37192_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37193_dihydrofolate_reduct...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37194_alpha-beta_fold_hydr...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37198_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37201_ADYC_domain-containi...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37202_pentapeptide_repeat-...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37203_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37206_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37211_glutathione_S-transf...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
37212_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37213_YwqG_family_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37214_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
37217_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37218_KTSC_domain-containi...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
37219_radical_SAM_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37220_three-Cys-motif_part...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37231_AAA_family_ATPase.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37232_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37246_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37249_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37251_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37256_IS4_family_transposa...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
37258_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37261_RNA-guided_endonucle...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37262_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37263_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37266_DUF4404_family_prote...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37267_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37285_DUF4157_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37286_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37293_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37294_sugar_transferase.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37304_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37305_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37307_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
37308_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37320_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37327_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37350_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37358_ubiquinol-cytochrome...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37359_catalase.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37360_PEP-CTERM_sorting_do...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37366_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
37374_50S_ribosome-binding...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37382_CsgG-HfaB_family_pro...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37383_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37386_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37388_acsF.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37400_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37412_pentapeptide_repeat-...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37415_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37436_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37445_lipopolysaccharide_b...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37453_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37484_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37495_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37503_modA.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37505_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37519_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37520_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37527_ABC_transporter_ATP-...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
37528_ABC_transporter_subs...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
37529_serine-threonine_pro...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
37536_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37563_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37564_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37565_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37568_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37572_RDD_family_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37573_RDD_family_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
37580_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37615_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37619_ribbon-helix-helix_p...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37636_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37649_DUF3239_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37656_glutathione_peroxida...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37686_FUSC_family_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37687_lasso_peptide_biosyn...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
37688_PqqD_family_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
37689_asparagine_synthase-...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
37690_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37691_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
37726_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37728_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37752_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37754_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37756_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37757_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37787_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37789_pabB.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37790_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
37793_serine_protease.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37818_speD.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37826_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37853_NUDIX_domain-contain...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37865_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37869_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37878_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37888_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37902_PIN_domain-containin...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37903_plasmid_stability_pr...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37911_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37920_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37924_DUF4832_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
37932_acetyltransferase.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37933_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37953_rhodanese-like_domai...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37954_DUF3122_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37958_NblA-ycf18_family_pr...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37959_chlorophyll_a-b-bind...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37982_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37994_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
37995_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38005_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38006_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38010_methyltransferase_do...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38040_XisI_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38095_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38106_CHAT_domain-containi...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38107_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38108_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38116_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38117_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38123_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38132_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
38133_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38154_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38161_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38168_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38169_BrnA_antitoxin_famil...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38172_PIN_domain-containin...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
38173_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38174_CHAT_domain-containi...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38178_DUF3598_family_prote...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38179_Rieske_2Fe-2S_domain...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38183_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38184_WD40_repeat_domain-c...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38185_transposase.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38186_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38187_ATP-binding_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38189_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38193_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38195_restriction_endonucl...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38197_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38199_DUF262_domain-contai...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38200_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38202_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38203_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38212_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38222_group_1_glycosyl_tra...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38225_O-antigen_ligase_fam...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38233_IS110_family_transpo...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38242_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38246_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38247_ABC_transporter_subs...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
38257_DUF6155_family_prote...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
38264_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38279_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38291_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38303_Ig-like_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38309_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38321_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38336_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38342_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38348_rlmB.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38358_VWA_domain-containin...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38363_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38367_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38373_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38374_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38375_glutathione_S-transf...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38376_YbfB-YjiJ_family_MFS...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38379_recombinase_family_p...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38380_YbfB-YjiJ_family_MFS...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38381_FAD-NAD-P--binding_p...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38382_PAS_domain_S-box_pro...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38383_ATP-binding_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38389_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
38406_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38416_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38424_DUF2382_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38432_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38441_nucleoside_phosphory...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38452_FG-GAP_repeat_protei...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38484_hisI.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38496_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38505_recombinase_family_p...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38506_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38510_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38511_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38522_beta-ketoacyl_syntha...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38535_ferrous_iron_transpo...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
38539_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38541_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38543_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38544_DUF705_domain-contai...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38547_nrdJ.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38555_leucine-rich_repeat_...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38561_bifunctional_serine-...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38562_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38587_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38596_tnpB.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38620_nitrate_ABC_transpor...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38633_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38642_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38651_PEP-CTERM_sorting_do...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38653_rhodanese-like_domai...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38658_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38669_CTB_family_bacterioc...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38676_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38684_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38687_TolC_family_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38691_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38699_nuclear_transport_fa...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38701_PEP_anchor_domain-co...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38711_lasso_peptide.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38733_Rieske_2Fe-2S_domain...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38737_HEAT_repeat_domain-c...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38744_alanine--glyoxylate_...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38748_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38758_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38761_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38768_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38789_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38791_DUF3800_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38794_RNA-guided_endonucle...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38797_FAD-dependent_thymid...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38801_GDP-mannose_4-6-dehy...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38816_DUF4912_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38825_RNA-binding_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38827_iron_uptake_porin.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38828_ISAzo13-like_element...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38834_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38836_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38838_PatA-PatG_family_cya...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
38839_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38840_CAP_domain-containin...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38841_NCS2_family_permease.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38849_nucleotide_sugar_deh...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38850_SLC13_family_permeas...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38851_glycerate_kinase.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38852_response_regulator.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38873_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38877_ribbon-helix-helix_p...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38881_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38889_sulfite_exporter_Tau...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38890_sulfite_oxidase.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38899_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38914_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38923_cyanovirin-N_domain-...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38924_ribosome-inactivatin...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38933_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38935_rfbA.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
38945_polysaccharide_pyruv...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38946_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38947_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38950_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38951_ABC_transporter_ATP-...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38956_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38959_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38965_response_regulator.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38966_response_regulator.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38972_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38973_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38978_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38991_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38992_M10_family_metallope...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
38996_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
38998_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39001_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39002_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39008_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39009_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39012_BRO_family_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39013_fatty_acid_desaturas...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39014_iron-containing_redo...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39015_DUF3419_family_prote...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39016_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39021_cellulase_family_gly...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39023_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39025_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39026_trypsin-like_serine_...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39028_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39035_caspase_family_prote...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39040_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39042_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39046_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39048_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39049_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39053_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39058_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39059_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39062_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39064_IS630_family_transpo...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39065_NACHT_domain-contain...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39067_Miro_domain-containi...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39069_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39070_caspase_family_prote...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39071_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39074_AAA-like_domain-cont...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39078_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39081_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39083_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39084_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39085_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39086_ThiF_family_adenylyl...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39087_serine_protease.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39088_SUMF1-EgtB-PvdO_fami...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39089_effector-associated_...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
