Orthogroup	NIES-267	336-3
OG0001799	WP_096661146.1	WP_035153857.1
OG0001800	WP_096656567.1	WP_035153859.1
OG0001801	WP_096656566.1	WP_035153861.1
OG0001802	WP_096656565.1	WP_035153863.1
OG0001803	WP_096656562.1	WP_035153866.1
OG0001804	WP_096658500.1	WP_035153869.1
OG0001805	WP_096654964.1	WP_035153899.1
OG0001806	WP_096656587.1	WP_035153910.1
OG0001807	WP_096655641.1	WP_035153921.1
OG0001809	WP_096658501.1	WP_035153940.1
OG0001810	WP_096658503.1	WP_035153942.1
OG0001811	WP_096658504.1	WP_035153944.1
OG0001812	WP_096659209.1	WP_035153946.1
OG0001813	WP_096659205.1	WP_035153950.1
OG0001814	WP_096659199.1	WP_035153952.1
OG0001815	WP_096656560.1	WP_035153955.1
OG0001816	WP_096659255.1	WP_035153957.1
OG0001817	WP_096659253.1	WP_035153958.1
OG0001818	WP_096659249.1	WP_035153959.1
OG0001819	WP_096659247.1	WP_035153963.1
OG0001820	WP_096660468.1	WP_035153964.1
OG0001821	WP_096660466.1	WP_035153966.1
OG0001822	WP_096652917.1	WP_035153970.1
OG0001823	WP_096653045.1	WP_035153974.1
OG0001824	WP_096661244.1	WP_035153978.1
OG0001825	WP_096658213.1	WP_035153982.1
OG0001826	WP_096652932.1	WP_035153985.1
OG0001827	WP_096652935.1	WP_035153986.1
OG0001829	WP_096660016.1, WP_096654659.1	WP_035154001.1
OG0001830	WP_096657799.1	WP_035154012.1
OG0001831	WP_096654637.1	WP_035154018.1
OG0001832	WP_096653071.1	WP_035154020.1
OG0001833	WP_096653069.1	WP_035154022.1
OG0001834	WP_096653065.1	WP_035154024.1
OG0001835	WP_096653017.1	WP_035154029.1
OG0001836	WP_096653019.1	WP_035154031.1
OG0001837	WP_096653023.1	WP_035154035.1
OG0001838	WP_096653029.1	WP_035154039.1
OG0001839	WP_096653033.1	WP_035154043.1
OG0001840	WP_096653035.1	WP_035154046.1
OG0001841	WP_096653037.1	WP_035154048.1
OG0001842	WP_096653039.1	WP_035154050.1
OG0001843	WP_096660985.1	WP_035154054.1
OG0001844	WP_096653059.1	WP_035154056.1
OG0001845	WP_096653061.1	WP_035154058.1
OG0001847	WP_096656559.1	WP_035154067.1
OG0001848	WP_096659243.1	WP_035154069.1
OG0001849	WP_096659241.1	WP_035154071.1
OG0001850	WP_096659239.1	WP_035154073.1
OG0001851	WP_096656997.1	WP_035154075.1
OG0001852	WP_096658249.1	WP_035154079.1
OG0001853	WP_096659615.1	WP_035154087.1
OG0001854	WP_096659617.1	WP_035154089.1
OG0001856	WP_096658347.1	WP_035154100.1
OG0001857	WP_096657801.1	WP_035154105.1
OG0001858	WP_096657797.1	WP_035154112.1
OG0001859	WP_096657796.1	WP_035154113.1
OG0001860	WP_096660411.1	WP_035154115.1
OG0001861	WP_096657811.1	WP_035154117.1
OG0001862	WP_096659347.1	WP_035154124.1
OG0001863	WP_096659349.1	WP_035154126.1
OG0001864	WP_096659351.1	WP_035154128.1
OG0001865	WP_096659353.1	WP_035154130.1
OG0001866	WP_096659355.1	WP_035154134.1
OG0001867	WP_096660229.1	WP_035154137.1
OG0001868	WP_096661290.1	WP_035154138.1
OG0001869	WP_096659071.1	WP_035154143.1
OG0001870	WP_096661299.1	WP_035154145.1
OG0001871	WP_096658992.1	WP_035154147.1
OG0001872	WP_096659638.1	WP_035154151.1
OG0001873	WP_096660071.1	WP_035154152.1
OG0001874	WP_096660072.1	WP_035154153.1
OG0001875	WP_096659299.1	WP_035154155.1
OG0001876	WP_096659337.1	WP_035154157.1
OG0001878	WP_096660284.1	WP_035154161.1
OG0001879	WP_096657928.1	WP_035154166.1
OG0001880	WP_096661250.1	WP_035154174.1
OG0001881	WP_096659531.1	WP_035154176.1
OG0001882	WP_096659533.1	WP_035154178.1
OG0001883	WP_096659535.1	WP_035154180.1
OG0001884	WP_096657949.1	WP_035154185.1
OG0001885	WP_096656635.1, WP_096661090.1	WP_035154187.1
OG0001886	WP_096658180.1	WP_035154197.1
OG0001887	WP_096658179.1	WP_035154199.1
OG0001888	WP_096658286.1	WP_035154213.1
OG0001889	WP_096658289.1	WP_035154216.1
OG0001890	WP_096659113.1	WP_035154218.1
OG0001891	WP_096659115.1	WP_035154220.1
OG0001892	WP_096659121.1	WP_035154224.1
OG0001893	WP_096659125.1	WP_035154228.1
OG0001894	WP_096659127.1	WP_035154232.1
OG0001895	WP_096655941.1	WP_035154234.1
OG0001896	WP_096659755.1	WP_035154235.1
OG0001897	WP_096652836.1	WP_035154245.1
OG0001898	WP_096660282.1	WP_035154247.1
OG0001899	WP_096658994.1	WP_035154249.1
OG0001900	WP_096659189.1	WP_035154253.1
OG0001901	WP_096658351.1	WP_035154255.1
OG0001902	WP_096658353.1	WP_035154259.1
OG0001903	WP_096658354.1	WP_035154261.1
OG0001904	WP_096657910.1	WP_035154265.1
OG0001905	WP_096657912.1	WP_035154268.1
OG0001906	WP_096659505.1	WP_035154275.1
OG0001907	WP_096659503.1	WP_035154277.1
OG0001908	WP_096659501.1	WP_035154280.1
OG0001909	WP_096659497.1	WP_035154281.1
OG0001910	WP_096659495.1	WP_035154282.1
OG0001911	WP_096659493.1	WP_035154284.1
OG0001912	WP_096659492.1	WP_035154285.1
OG0001913	WP_096659486.1	WP_035154289.1
OG0001914	WP_096658487.1	WP_035154294.1
OG0001915	WP_096658486.1	WP_035154295.1
OG0001916	WP_096658485.1	WP_035154297.1
OG0001917	WP_096658484.1	WP_035154298.1
OG0001918	WP_096658483.1	WP_035154299.1
OG0001919	WP_096658482.1	WP_035154300.1
OG0001920	WP_096657068.1	WP_035154302.1
OG0001921	WP_096657067.1	WP_035154303.1
OG0001922	WP_096657066.1	WP_035154305.1
OG0001923	WP_096657065.1	WP_035154306.1
OG0001924	WP_015118856.1	WP_035154307.1
OG0001925	WP_096657064.1	WP_035154309.1
OG0001926	WP_096657062.1	WP_035154313.1
OG0001927	WP_096658236.1	WP_035154316.1
OG0001928	WP_096658237.1	WP_035154319.1
OG0001929	WP_096658243.1	WP_035154329.1
OG0001930	WP_096658244.1	WP_035154331.1
OG0001931	WP_096658245.1	WP_035154332.1
OG0001932	WP_096656976.1	WP_035154334.1
OG0001933	WP_096656977.1	WP_035154345.1
OG0001934	WP_096657813.1	WP_035154347.1
OG0001935	WP_096658481.1	WP_035154350.1
OG0001936	WP_096658480.1	WP_035154352.1
OG0001937	WP_096657609.1	WP_035154359.1
OG0001938	WP_096657611.1	WP_035154360.1
OG0001939	WP_096657612.1	WP_035154362.1
OG0001940	WP_096657613.1	WP_035154364.1
OG0001942	WP_096654474.1	WP_035154371.1
OG0001943	WP_096656461.1	WP_035154377.1
OG0001944	WP_096656225.1	WP_035154378.1
OG0001945	WP_096658449.1	WP_035154382.1
OG0001946	WP_096658450.1	WP_035154383.1
OG0001947	WP_096658451.1	WP_035154385.1
OG0001948	WP_096658452.1	WP_035154389.1
OG0001949	WP_096661264.1	WP_035154391.1
OG0001950	WP_096658092.1	WP_035154419.1
OG0001951	WP_096658093.1	WP_035154425.1
OG0001952	WP_096660638.1	WP_035154428.1
OG0001953	WP_096660637.1	WP_035154430.1
OG0001954	WP_096660635.1	WP_035154432.1
OG0001955	WP_096660633.1	WP_035154434.1
OG0001956	WP_096660630.1	WP_035154437.1
OG0001957	WP_096655864.1	WP_035154439.1
OG0001958	WP_096655884.1	WP_035154441.1
OG0001959	WP_096655624.1	WP_035154443.1
OG0001960	WP_096658148.1	WP_035154445.1
OG0001961	WP_096658081.1	WP_035154448.1
OG0001962	WP_096656170.1	WP_035154452.1
OG0001963	WP_096656574.1	WP_035154456.1
OG0001964	WP_096656575.1	WP_035154458.1
OG0001965	WP_096656479.1	WP_035154463.1
OG0001966	WP_096656478.1	WP_035154465.1
OG0001967	WP_096656476.1	WP_035154469.1
OG0001968	WP_096656475.1	WP_035154471.1
OG0001969	WP_096656473.1	WP_035154475.1
OG0001970	WP_096656472.1	WP_035154477.1
OG0001971	WP_096656471.1	WP_035154479.1
OG0001972	WP_096656470.1	WP_035154481.1
OG0001973	WP_096656469.1	WP_035154483.1
OG0001974	WP_096658274.1	WP_035154495.1
OG0001975	WP_096658271.1	WP_035154500.1
OG0001976	WP_096658270.1	WP_035154502.1
OG0001977	WP_096658268.1	WP_035154507.1
OG0001978	WP_096658267.1	WP_035154508.1
OG0001979	WP_096658265.1	WP_035154509.1
OG0001980	WP_096658264.1	WP_035154510.1
OG0001981	WP_096658263.1	WP_035154511.1
OG0001982	WP_096660222.1	WP_035154512.1
OG0001983	WP_096656936.1	WP_035154514.1
OG0001984	WP_096661170.1	WP_035154515.1
OG0001985	WP_096656934.1	WP_035154516.1
OG0001986	WP_096659369.1	WP_035154518.1
OG0001987	WP_096659371.1	WP_035154519.1
OG0001989	WP_096659814.1	WP_035154523.1
OG0001990	WP_096657686.1	WP_035154528.1
OG0001991	WP_096656483.1	WP_035154529.1
OG0001992	WP_096656482.1	WP_035154530.1
OG0001993	WP_096658317.1	WP_035154535.1
OG0001994	WP_096652692.1	WP_035154540.1
OG0001995	WP_096656911.1	WP_035154542.1
OG0001996	WP_096661231.1	WP_035154546.1
OG0001997	WP_096657970.1	WP_035154547.1
OG0001998	WP_096654339.1	WP_035154549.1
OG0001999	WP_096654337.1	WP_035154551.1
OG0002000	WP_096654335.1	WP_035154552.1
OG0002001	WP_096654319.1	WP_035154558.1
OG0002002	WP_096654317.1	WP_035154560.1
OG0002003	WP_096654315.1	WP_035154561.1
OG0002004	WP_096654311.1	WP_035154563.1
OG0002005	WP_096656996.1	WP_035154568.1
OG0002006	WP_096660185.1	WP_035154571.1
OG0002007	WP_096660187.1	WP_035154573.1
OG0002008	WP_096660188.1	WP_035154575.1
OG0002009	WP_096660190.1	WP_035154577.1
OG0002010	WP_096656460.1	WP_035154584.1
OG0002011	WP_096656458.1	WP_035154588.1
OG0002012	WP_096656457.1	WP_035154589.1
OG0002013	WP_096656456.1	WP_035154591.1
OG0002014	WP_096656455.1	WP_035154592.1
OG0002015	WP_096656528.1	WP_035154593.1
OG0002016	WP_096655818.1	WP_035158102.1, WP_035154596.1
OG0002017	WP_096656760.1	WP_035154598.1
OG0002018	WP_096661162.1	WP_035154600.1
OG0002019	WP_096656761.1	WP_035154601.1
OG0002020	WP_096656762.1	WP_035154603.1
OG0002021	WP_096658027.1	WP_035154605.1
OG0002022	WP_096657994.1	WP_035154613.1
OG0002023	WP_096656354.1	WP_035154615.1
OG0002024	WP_096656705.1	WP_035154619.1
OG0002025	WP_096656707.1	WP_035154620.1
OG0002026	WP_096661160.1	WP_035154632.1
OG0002027	WP_096654924.1	WP_035154633.1
OG0002028	WP_096660042.1	WP_035154634.1
OG0002029	WP_096657668.1	WP_035154635.1
OG0002030	WP_096656332.1	WP_035154638.1
OG0002031	WP_096656578.1	WP_035154641.1
OG0002032	WP_096654729.1	WP_035154642.1
OG0002033	WP_096654720.1	WP_035154645.1
OG0002034	WP_096655382.1	WP_035154647.1
OG0002035	WP_096655384.1	WP_035154648.1
OG0002036	WP_096657903.1	WP_035154653.1
OG0002037	WP_096657905.1	WP_035154654.1
OG0002038	WP_096657110.1	WP_035154655.1
OG0002039	WP_096660247.1	WP_035154656.1
OG0002040	WP_096660246.1	WP_035154657.1
OG0002041	WP_096660285.1	WP_035154662.1
OG0002042	WP_096658497.1	WP_035154668.1
OG0002043	WP_096655552.1	WP_035154675.1
OG0002044	WP_096652719.1	WP_035154685.1
OG0002045	WP_096655551.1	WP_035154686.1
OG0002046	WP_096655550.1	WP_035154688.1
OG0002047	WP_096655549.1	WP_035154690.1
OG0002048	WP_096652866.1	WP_035154694.1
OG0002049	WP_096660179.1	WP_035154700.1
OG0002050	WP_096660178.1	WP_035154702.1
OG0002051	WP_096660177.1	WP_035154703.1
OG0002052	WP_096660176.1	WP_035154704.1
OG0002053	WP_096660175.1	WP_035154705.1
OG0002054	WP_096655936.1	WP_035154706.1
OG0002055	WP_096659761.1	WP_035154707.1
OG0002056	WP_096658325.1	WP_035154708.1
OG0002057	WP_096658326.1	WP_035154709.1
OG0002058	WP_096657722.1	WP_035154712.1
OG0002059	WP_096657720.1	WP_035154713.1
OG0002060	WP_096655560.1	WP_035154777.1
OG0002061	WP_096655559.1	WP_035154779.1
OG0002062	WP_096655558.1	WP_035154782.1
OG0002063	WP_096655554.1	WP_035154790.1
OG0002064	WP_096655553.1	WP_035154793.1
OG0002065	WP_096654454.1	WP_035154803.1
OG0002066	WP_096654456.1	WP_035154806.1
OG0002067	WP_096654460.1	WP_035154808.1
OG0002068	WP_096654462.1	WP_035154811.1
OG0002069	WP_096654464.1	WP_035154813.1
OG0002070	WP_096654466.1	WP_035154818.1
OG0002071	WP_096656462.1	WP_035154821.1
OG0002072	WP_096654452.1	WP_035154827.1
OG0002073	WP_096656154.1	WP_035154828.1
OG0002074	WP_096656155.1	WP_035154830.1
OG0002075	WP_096656156.1	WP_035154832.1
OG0002076	WP_096659111.1	WP_035154836.1
OG0002077	WP_096660459.1	WP_035154840.1
OG0002078	WP_096654267.1	WP_035154842.1
OG0002079	WP_096654275.1	WP_035154848.1
OG0002080	WP_096654281.1	WP_035154850.1
OG0002081	WP_096655588.1	WP_035154865.1
OG0002082	WP_096655579.1	WP_035154871.1
OG0002084	WP_096659513.1	WP_035154883.1
OG0002085	WP_096659515.1	WP_035154885.1
OG0002086	WP_096659519.1	WP_035154889.1
OG0002087	WP_096660228.1	WP_035154891.1
OG0002088	WP_015116210.1	WP_035154892.1
OG0002089	WP_015116211.1	WP_035154896.1
OG0002091	WP_096656272.1	WP_035154916.1
OG0002092	WP_096661130.1	WP_035154920.1
OG0002093	WP_096660133.1	WP_035154922.1
OG0002094	WP_096660129.1	WP_035154931.1
OG0002095	WP_096661318.1	WP_035154934.1
OG0002096	WP_096660056.1	WP_035154940.1
OG0002097	WP_096657957.1	WP_035154945.1
OG0002098	WP_096657954.1	WP_035154947.1
OG0002099	WP_096656531.1	WP_035154951.1
OG0002100	WP_096657965.1	WP_035154953.1
OG0002101	WP_096659219.1	WP_035154965.1
OG0002102	WP_096659621.1	WP_035154970.1
OG0002103	WP_096659577.1	WP_035154974.1
OG0002104	WP_096659579.1	WP_035154977.1
OG0002105	WP_096657762.1	WP_035154980.1
OG0002106	WP_096657760.1	WP_035154985.1
OG0002107	WP_096657761.1	WP_035154988.1
OG0002108	WP_096657758.1	WP_035154991.1
OG0002109	WP_096657092.1	WP_035154997.1
OG0002110	WP_096659958.1	WP_035154999.1
OG0002111	WP_096659960.1	WP_035155002.1
OG0002112	WP_096656597.1	WP_035155013.1
OG0002113	WP_096656598.1	WP_035155016.1
OG0002114	WP_096656599.1	WP_035155019.1
OG0002115	WP_096656600.1	WP_035155022.1
OG0002116	WP_096657647.1	WP_035155025.1
OG0002117	WP_096657645.1	WP_035155028.1
OG0002118	WP_096657638.1	WP_035155045.1
OG0002119	WP_096657637.1	WP_035155048.1
OG0002120	WP_096657636.1	WP_035155050.1
OG0002121	WP_096657635.1	WP_035155052.1
OG0002122	WP_096657633.1	WP_035155057.1
OG0002123	WP_096659724.1	WP_035155067.1
OG0002124	WP_096659716.1	WP_035155078.1
OG0002125	WP_096659714.1	WP_035155081.1
OG0002126	WP_096659712.1	WP_035155084.1
OG0002127	WP_096659710.1	WP_035155087.1
OG0002128	WP_096659708.1	WP_035155092.1
OG0002129	WP_096659706.1	WP_035155095.1
OG0002130	WP_096659704.1	WP_035155098.1
OG0002131	WP_096659702.1	WP_035155101.1
OG0002132	WP_096659700.1	WP_035155104.1
OG0002133	WP_096657880.1	WP_035155106.1
OG0002134	WP_096658125.1	WP_035155113.1
OG0002135	WP_096656961.1	WP_035155114.1
OG0002136	WP_096656580.1	WP_035155116.1
OG0002137	WP_096656581.1	WP_035155118.1
OG0002138	WP_096656582.1	WP_035155121.1
OG0002139	WP_096656584.1	WP_035155123.1
OG0002140	WP_096656585.1	WP_035155126.1
OG0002141	WP_096659974.1	WP_035155128.1
OG0002142	WP_096660070.1	WP_035155137.1
OG0002143	WP_096656551.1	WP_035155146.1
OG0002144	WP_096656550.1	WP_035155147.1
OG0002145	WP_015118472.1	WP_035155151.1
OG0002146	WP_096656549.1	WP_035155153.1
OG0002147	WP_096659069.1	WP_035155155.1
OG0002148	WP_096658320.1	WP_035155160.1
OG0002149	WP_096656763.1	WP_035155172.1
OG0002150	WP_096656519.1	WP_035155190.1
OG0002151	WP_096656520.1	WP_035155191.1
OG0002152	WP_096656521.1	WP_035155192.1
OG0002153	WP_096656522.1	WP_035155193.1
OG0002154	WP_096656523.1	WP_035155194.1
OG0002155	WP_096659010.1	WP_035155195.1
OG0002156	WP_096656525.1	WP_035155197.1
OG0002157	WP_096656526.1	WP_035155198.1
OG0002158	WP_096659792.1	WP_035155199.1
OG0002159	WP_096659790.1	WP_035155205.1
OG0002160	WP_096659788.1	WP_035155207.1
OG0002161	WP_096656171.1	WP_035155220.1
OG0002162	WP_096656172.1	WP_035155223.1
OG0002163	WP_096656711.1	WP_035155234.1
OG0002164	WP_096661158.1	WP_035155237.1
OG0002165	WP_096656712.1	WP_035155240.1
OG0002166	WP_096655988.1	WP_035155259.1
OG0002167	WP_096658404.1	WP_035155261.1
OG0002168	WP_096658405.1	WP_035155263.1
OG0002169	WP_096658406.1	WP_035155267.1
OG0002170	WP_096658409.1	WP_035155278.1
OG0002171	WP_096660454.1	WP_035155282.1
OG0002172	WP_096658415.1	WP_035155284.1
OG0002173	WP_096660448.1	WP_035155292.1
OG0002174	WP_096660446.1	WP_035155303.1
OG0002175	WP_096658414.1	WP_035155305.1
OG0002176	WP_096658413.1	WP_035155307.1
OG0002177	WP_096658416.1	WP_035155309.1
OG0002178	WP_096658418.1	WP_035155313.1
OG0002179	WP_096658419.1	WP_035155315.1
OG0002180	WP_096658420.1	WP_035155318.1
OG0002181	WP_096657173.1	WP_035155320.1
OG0002182	WP_096656130.1	WP_035155327.1
OG0002183	WP_096661019.1	WP_035155329.1
OG0002184	WP_096656179.1	WP_035155337.1
OG0002185	WP_096657002.1	WP_035155342.1
OG0002186	WP_096655955.1	WP_035155368.1
OG0002187	WP_096655054.1	WP_035155370.1
OG0002188	WP_096655056.1	WP_035155373.1
OG0002189	WP_096655058.1	WP_035155376.1
OG0002190	WP_096655074.1	WP_035155387.1
OG0002191	WP_096660623.1	WP_035155400.1
OG0002192	WP_096659109.1	WP_035155402.1
OG0002193	WP_096659103.1	WP_035155410.1
OG0002194	WP_096658657.1	WP_035155420.1
OG0002195	WP_096657787.1	WP_035155422.1
OG0002196	WP_096657786.1	WP_035155424.1
OG0002197	WP_096661179.1	WP_035155441.1
OG0002198	WP_096658817.1	WP_035155459.1
OG0002199	WP_096653100.1	WP_035155485.1
OG0002200	WP_096653102.1	WP_035155488.1
OG0002201	WP_096653104.1	WP_035155491.1
OG0002202	WP_096660082.1	WP_035155494.1
OG0002203	WP_096654327.1	WP_035155497.1
OG0002204	WP_096656442.1	WP_035155503.1
OG0002206	WP_096653727.1	WP_035155520.1
OG0002207	WP_096653729.1	WP_035155523.1
OG0002208	WP_096656892.1	WP_035155534.1
OG0002209	WP_096656888.1	WP_035155541.1
OG0002210	WP_096656882.1	WP_035155555.1
OG0002211	WP_096656881.1	WP_035155557.1
OG0002212	WP_096656129.1	WP_035155573.1
OG0002213	WP_096656127.1	WP_035155581.1
OG0002214	WP_096658020.1	WP_035155588.1
OG0002215	WP_096659470.1	WP_035155590.1
OG0002216	WP_096659468.1	WP_035155595.1
OG0002217	WP_096659464.1	WP_035155598.1
OG0002218	WP_096654556.1	WP_035155607.1
OG0002219	WP_096654554.1	WP_035155609.1
OG0002220	WP_096657711.1	WP_035155615.1
OG0002221	WP_096656353.1	WP_035155621.1
OG0002222	WP_096657648.1	WP_035155626.1
OG0002223	WP_096661317.1	WP_035155628.1
OG0002224	WP_096661241.1	WP_035155629.1
OG0002225	WP_096658153.1	WP_035155631.1
OG0002226	WP_096658152.1	WP_035155633.1
OG0002227	WP_096657835.1	WP_035155638.1
OG0002228	WP_096657836.1	WP_035155641.1
OG0002229	WP_096657901.1	WP_035155644.1
OG0002230	WP_096657900.1	WP_035155647.1
OG0002231	WP_096657899.1	WP_035155649.1
OG0002232	WP_096657898.1	WP_035155652.1
OG0002233	WP_096657897.1	WP_035155654.1
OG0002234	WP_096657896.1	WP_035155656.1
OG0002235	WP_096661226.1	WP_035155658.1
OG0002236	WP_096657895.1	WP_035155662.1
OG0002237	WP_096657893.1	WP_035155667.1
OG0002238	WP_015117215.1	WP_035155672.1
OG0002239	WP_015117216.1	WP_035155675.1
OG0002240	WP_096657892.1	WP_035155678.1
OG0002241	WP_096657891.1	WP_035155680.1
OG0002242	WP_096657889.1	WP_035155682.1
OG0002243	WP_096655079.1	WP_035155688.1
OG0002244	WP_096656439.1	WP_035155694.1
OG0002245	WP_096656438.1	WP_035155696.1
OG0002246	WP_096656437.1	WP_035155698.1
OG0002247	WP_096656436.1	WP_035155701.1
OG0002248	WP_096660844.1	WP_035155708.1
OG0002249	WP_096656958.1	WP_035155709.1
OG0002250	WP_096656959.1	WP_035155711.1
OG0002251	WP_096656579.1	WP_035155713.1
OG0002252	WP_096656341.1	WP_035155715.1
OG0002253	WP_096658389.1	WP_035155717.1
OG0002254	WP_096658387.1	WP_035155719.1
OG0002255	WP_096658386.1	WP_035155720.1
OG0002256	WP_096661260.1	WP_035155722.1
OG0002257	WP_096658385.1	WP_035155724.1
OG0002258	WP_096658384.1	WP_035155726.1
OG0002259	WP_096658383.1	WP_035155728.1
OG0002260	WP_096658382.1	WP_035155730.1
OG0002261	WP_096657851.1	WP_035155735.1
OG0002262	WP_096657850.1	WP_035155736.1
OG0002263	WP_096657875.1	WP_035155737.1
OG0002264	WP_096657877.1	WP_035155738.1
OG0002265	WP_096660090.1	WP_035155739.1
OG0002266	WP_096660089.1	WP_035155740.1
OG0002267	WP_096660088.1	WP_035155742.1
OG0002268	WP_096660087.1	WP_035155747.1
OG0002269	WP_096657712.1	WP_035155749.1
OG0002270	WP_096657713.1	WP_035155751.1
OG0002271	WP_096657714.1	WP_035155753.1
OG0002272	WP_096657715.1	WP_035155755.1
OG0002273	WP_096657716.1	WP_035155757.1
OG0002274	WP_096659644.1	WP_035155762.1
OG0002275	WP_096659646.1	WP_035155764.1
OG0002276	WP_096659648.1	WP_035155767.1
OG0002277	WP_096658039.1	WP_035155771.1
OG0002278	WP_096657936.1	WP_035155776.1
OG0002279	WP_096657935.1	WP_035155778.1
OG0002280	WP_096657934.1	WP_035155780.1
OG0002281	WP_096657933.1	WP_035155784.1
OG0002282	WP_096658364.1	WP_035155791.1
OG0002283	WP_096654767.1	WP_035155792.1
OG0002284	WP_096654769.1	WP_035155795.1
OG0002285	WP_096654771.1	WP_035155796.1
OG0002286	WP_096661054.1	WP_035155799.1
OG0002287	WP_096654775.1	WP_035155802.1
OG0002288	WP_096658101.1	WP_035155805.1
OG0002289	WP_096658098.1	WP_035155810.1
OG0002290	WP_096656605.1	WP_035155819.1
OG0002291	WP_096654560.1	WP_035155828.1
OG0002292	WP_096654562.1	WP_035155831.1
OG0002293	WP_096654564.1	WP_035155833.1
OG0002294	WP_096660817.1	WP_035155845.1
OG0002295	WP_096657845.1	WP_035155862.1
OG0002296	WP_096661222.1	WP_035155863.1
OG0002297	WP_096657848.1	WP_035155864.1
OG0002298	WP_096657849.1	WP_035155867.1
OG0002299	WP_096660099.1	WP_035155873.1
OG0002300	WP_096660097.1	WP_035155875.1
OG0002301	WP_096658488.1	WP_035155881.1
OG0002302	WP_096653666.1	WP_035155884.1
OG0002303	WP_096659181.1	WP_035155888.1
OG0002304	WP_096660866.1	WP_035155899.1
OG0002305	WP_096660865.1	WP_035155901.1
OG0002306	WP_096658258.1	WP_035155919.1
OG0002307	WP_096656910.1	WP_035155921.1
OG0002308	WP_096656909.1	WP_035155926.1
OG0002309	WP_096660080.1	WP_035155932.1
OG0002310	WP_096658142.1	WP_035155935.1
OG0002311	WP_096658141.1	WP_035155938.1
OG0002312	WP_096658139.1	WP_035155941.1
OG0002313	WP_096660137.1	WP_035155949.1
OG0002314	WP_096660136.1	WP_035155953.1
OG0002315	WP_096660135.1	WP_035155956.1
OG0002316	WP_096660134.1	WP_035155959.1
OG0002317	WP_096658222.1	WP_035155961.1
OG0002318	WP_015116918.1	WP_035155964.1
OG0002319	WP_096658001.1	WP_035155967.1
OG0002320	WP_096658000.1	WP_035155969.1
OG0002321	WP_096657998.1	WP_035155975.1
OG0002322	WP_096657997.1	WP_035155978.1
OG0002323	WP_096657996.1	WP_035155981.1
OG0002324	WP_096661038.1	WP_035155984.1
OG0002325	WP_096654396.1	WP_035155986.1
OG0002326	WP_096654392.1	WP_035155992.1
OG0002327	WP_096654386.1	WP_035155999.1
OG0002328	WP_096661037.1	WP_035156000.1
OG0002329	WP_096654384.1	WP_035156002.1
OG0002330	WP_096654379.1	WP_035156005.1
OG0002331	WP_096654373.1	WP_035156020.1
OG0002332	WP_096654371.1	WP_035156025.1
OG0002333	WP_096654367.1	WP_035156027.1
OG0002334	WP_096654365.1	WP_035156028.1
OG0002335	WP_096654359.1	WP_035156032.1
OG0002336	WP_096657841.1	WP_035156036.1
OG0002337	WP_096656962.1	WP_035156038.1
OG0002338	WP_096660022.1	WP_035156046.1
OG0002339	WP_096656984.1	WP_035156048.1
OG0002340	WP_096656983.1	WP_035156051.1
OG0002341	WP_096656982.1	WP_035156052.1
OG0002342	WP_096658377.1	WP_035156059.1
OG0002343	WP_096658378.1	WP_035156061.1
OG0002344	WP_096658380.1	WP_035156066.1
OG0002345	WP_096658381.1	WP_035156069.1
OG0002346	WP_096661259.1	WP_035156075.1
OG0002347	WP_096656650.1	WP_035156080.1
OG0002348	WP_096656649.1	WP_035156083.1
OG0002349	WP_096656648.1	WP_035156087.1
OG0002350	WP_096656646.1	WP_035156090.1
OG0002351	WP_096655563.1	WP_035156092.1
OG0002352	WP_096655564.1	WP_035156094.1
OG0002353	WP_096655565.1	WP_035156097.1
OG0002355	WP_096660796.1	WP_035156108.1
OG0002356	WP_096653309.1	WP_035156116.1
OG0002357	WP_096656609.1	WP_035156119.1
OG0002358	WP_096656610.1	WP_035156122.1
OG0002359	WP_096656622.1	WP_035156126.1
OG0002360	WP_096656203.1	WP_035156135.1
OG0002361	WP_096656202.1	WP_035156138.1
OG0002362	WP_096656201.1	WP_035156141.1
OG0002363	WP_096656200.1	WP_035156143.1
OG0002364	WP_096657669.1	WP_035156145.1
OG0002365	WP_096657670.1	WP_035156148.1
OG0002366	WP_096657672.1	WP_035156151.1
OG0002367	WP_096652649.1	WP_035156161.1
OG0002368	WP_096660940.1	WP_035156169.1
OG0002369	WP_096660941.1	WP_035156171.1
OG0002370	WP_096660944.1	WP_035156174.1
OG0002371	WP_096656430.1	WP_035156176.1
OG0002372	WP_096656417.1	WP_035156181.1
OG0002373	WP_096656418.1	WP_035156183.1
OG0002374	WP_096656419.1	WP_035156186.1
OG0002375	WP_096656420.1	WP_035156188.1
OG0002376	WP_096656421.1	WP_035156190.1
OG0002377	WP_096656423.1	WP_035156192.1
OG0002378	WP_096656424.1	WP_035156195.1
OG0002379	WP_096656425.1	WP_035156198.1
OG0002380	WP_096656426.1	WP_035156200.1
OG0002381	WP_096656427.1	WP_035156203.1
OG0002382	WP_096655568.1	WP_035156208.1
OG0002383	WP_096652834.1	WP_035156216.1
OG0002384	WP_096659740.1	WP_035156218.1
OG0002385	WP_096659083.1	WP_035156220.1
OG0002386	WP_096659082.1	WP_035156223.1
OG0002387	WP_096652517.1	WP_035156224.1
OG0002388	WP_096652522.1	WP_035156228.1
OG0002389	WP_096656288.1	WP_035156230.1
OG0002390	WP_096652676.1	WP_035156236.1
