Orthogroup	PCC_7716	NIES-3974
OG0001846	WP_224178026.1	WP_096621019.1
OG0001847	WP_224175162.1	WP_096625244.1
OG0001848	WP_073617862.1	WP_096621799.1
OG0001849	WP_019494389.1	WP_096621801.1
OG0001850	WP_127086787.1	WP_096621803.1
OG0001851	WP_127084143.1	WP_096624107.1
OG0001852	WP_224174059.1	WP_096624137.1
OG0001853	WP_223986476.1	WP_096621893.1
OG0001854	WP_223986479.1	WP_096621894.1
OG0001856	WP_224178420.1	WP_096621503.1
OG0001857	WP_223982004.1	WP_096621700.1
OG0001858	WP_224177276.1	WP_096620158.1
OG0001859	WP_224177275.1	WP_096625801.1
OG0001860	WP_223976895.1	WP_096620866.1
OG0001861	WP_223981716.1	WP_096625623.1
OG0001862	WP_223982456.1	WP_096620835.1
OG0001863	WP_224177327.1	WP_096622673.1
OG0001864	WP_224177147.1	WP_096622674.1
OG0001865	WP_224177146.1	WP_096622182.1
OG0001866	WP_223980943.1	WP_096622183.1
OG0001867	WP_223991471.1	WP_096623695.1
OG0001868	WP_223971324.1	WP_096620026.1
OG0001869	WP_224174634.1	WP_096620027.1
OG0001870	WP_224174641.1	WP_096620969.1
OG0001871	WP_224178718.1	WP_231943140.1
OG0001872	WP_224174643.1	WP_096626151.1
OG0001873	WP_223987725.1	WP_096623707.1
OG0001874	WP_223973357.1	WP_096620025.1
OG0001875	WP_224177794.1	WP_096625085.1
OG0001876	WP_224177330.1	WP_096620838.1
OG0001877	WP_127082708.1, WP_223974298.1	WP_096625017.1
OG0001878	WP_224175145.1	WP_096625033.1
OG0001879	WP_223977277.1	WP_096620235.1
OG0001880	WP_127086995.1	WP_096622444.1
OG0001881	WP_223973761.1	WP_096625321.1
OG0001882	WP_223973762.1	WP_096625323.1
OG0001883	WP_223973763.1	WP_096626546.1
OG0001884	WP_224175530.1	WP_096620537.1
OG0001885	WP_224177540.1	WP_096620800.1
OG0001886	WP_223986864.1	WP_096621311.1
OG0001887	WP_223986861.1	WP_096621310.1
OG0001888	WP_223976660.1	WP_096624672.1
OG0001889	WP_224177223.1	WP_096620843.1
OG0001890	WP_223971010.1	WP_096623087.1
OG0001891	WP_224174235.1	WP_096623089.1
OG0001892	WP_223973558.1	WP_096620628.1
OG0001893	WP_223971042.1	WP_096620626.1
OG0001894	WP_223971045.1	WP_096622001.1
OG0001895	WP_224176609.1	WP_096620268.1
OG0001896	WP_223976152.1	WP_096620842.1
OG0001897	WP_224177689.1	WP_096620023.1
OG0001898	WP_224175144.1	WP_096624642.1
OG0001899	WP_223991145.1	WP_096620983.1
OG0001900	WP_223982934.1	WP_096625371.1
OG0001902	WP_224178424.1	WP_096623398.1
OG0001903	WP_223976043.1	WP_096623396.1
OG0001904	WP_223976027.1	WP_096621573.1
OG0001905	WP_019493673.1	WP_096622390.1
OG0001906	WP_224177160.1	WP_096626181.1
OG0001907	WP_223981082.1	WP_096622428.1
OG0001908	WP_223981079.1	WP_231943056.1
OG0001909	WP_223981071.1	WP_096622295.1
OG0001910	WP_223990646.1	WP_096622296.1
OG0001911	WP_223990644.1	WP_096622297.1
OG0001912	WP_223990642.1	WP_096622298.1
OG0001913	WP_073620025.1	WP_096620909.1
OG0001914	WP_223990634.1	WP_172892760.1
OG0001915	WP_223990631.1	WP_096620905.1
OG0001916	WP_026093584.1	WP_096620904.1
OG0001917	WP_224176425.1	WP_096620903.1
OG0001918	WP_223990629.1	WP_096620902.1
OG0001919	WP_223990627.1	WP_096620901.1
OG0001920	WP_223980347.1	WP_096621006.1
OG0001921	WP_224177077.1	WP_096621005.1
OG0001922	WP_224177076.1	WP_096621004.1
OG0001923	WP_019494517.1	WP_096621003.1
OG0001924	WP_019494518.1	WP_096621002.1
OG0001925	WP_223980341.1	WP_096621001.1
OG0001926	WP_224177075.1	WP_096620999.1
OG0001927	WP_223972507.1	WP_096621247.1
OG0001928	WP_224175004.1	WP_096620664.1
OG0001929	WP_223972498.1	WP_096620189.1
OG0001930	WP_224175002.1	WP_096620190.1
OG0001931	WP_224175001.1	WP_096620191.1
OG0001932	WP_224174012.1	WP_096622723.1
OG0001933	WP_223986011.1	WP_096622725.1
OG0001934	WP_224174013.1	WP_096621248.1
OG0001935	WP_224176426.1	WP_096622737.1
OG0001936	WP_224176427.1	WP_096622100.1
OG0001937	WP_223975410.1	WP_096624547.1
OG0001938	WP_224177962.1	WP_096624545.1
OG0001939	WP_224177960.1	WP_096624543.1
OG0001940	WP_223975433.1	WP_096624541.1
OG0001942	WP_026093008.1	WP_096624863.1
OG0001943	WP_224177543.1	WP_096621697.1
OG0001944	WP_224179364.1	WP_096624177.1
OG0001945	WP_224176428.1	WP_096621429.1
OG0001946	WP_224176206.1	WP_096626420.1
OG0001947	WP_224176207.1	WP_157780771.1
OG0001948	WP_223978987.1	WP_096626329.1
OG0001949	WP_224176208.1	WP_096623380.1
OG0001950	WP_223987198.1	WP_096621023.1
OG0001951	WP_223987193.1	WP_096620408.1
OG0001952	WP_224177318.1	WP_096624539.1
OG0001953	WP_223982358.1	WP_096624537.1
OG0001954	WP_223982361.1	WP_096624535.1
OG0001955	WP_223982378.1	WP_096624533.1
OG0001956	WP_224177320.1	WP_096624529.1
OG0001957	WP_224179357.1	WP_096625067.1
OG0001958	WP_224177935.1	WP_096621756.1
OG0001959	WP_223973212.1	WP_096623238.1
OG0001960	WP_224177683.1	WP_096623796.1
OG0001961	WP_223987333.1	WP_096622803.1
OG0001962	WP_224175566.1	WP_096625607.1
OG0001963	WP_223972570.1	WP_096624328.1
OG0001964	WP_224175018.1	WP_096621527.1
OG0001965	WP_223975666.1	WP_096626141.1
OG0001966	WP_224177941.1	WP_096622217.1
OG0001967	WP_223975654.1	WP_096622214.1
OG0001968	WP_223975652.1	WP_096626135.1
OG0001969	WP_073617668.1	WP_096622179.1
OG0001970	WP_223975636.1	WP_096626137.1
OG0001971	WP_224177942.1	WP_096622180.1
OG0001972	WP_127081482.1	WP_096625252.1
OG0001973	WP_127081481.1	WP_096625254.1
OG0001974	WP_224177186.1	WP_096624388.1
OG0001975	WP_224177185.1	WP_096623744.1
OG0001976	WP_223981347.1	WP_096620645.1
OG0001977	WP_224177182.1	WP_096622555.1
OG0001978	WP_223981318.1	WP_096622140.1
OG0001979	WP_019494321.1	WP_096622139.1
OG0001980	WP_224179505.1	WP_096622137.1
OG0001981	WP_073617805.1	WP_096624448.1
OG0001982	WP_223973083.1	WP_096623176.1
OG0001983	WP_019489390.1	WP_096623991.1
OG0001984	WP_224175262.1	WP_157780653.1
OG0001986	WP_224175555.1	WP_096621768.1
OG0001987	WP_224175556.1	WP_096621186.1
OG0001989	WP_073618030.1	WP_096623810.1
OG0001990	WP_224179605.1	WP_096626016.1
OG0001991	WP_127086977.1	WP_096622535.1
OG0001992	WP_224178796.1	WP_096623960.1
OG0001993	WP_224178805.1	WP_096621013.1
OG0001994	WP_223973500.1	WP_096623932.1
OG0001995	WP_223985984.1	WP_096621106.1
OG0001997	WP_224176849.1	WP_231943361.1
OG0001998	WP_224177096.1	WP_096621307.1
OG0001999	WP_224177097.1	WP_096621306.1
OG0002000	WP_223980533.1	WP_096623619.1
OG0002001	WP_223978786.1	WP_096619925.1
OG0002002	WP_224176055.1	WP_096620681.1
OG0002003	WP_223978627.1	WP_096625641.1
OG0002004	WP_223978629.1	WP_096625637.1
OG0002005	WP_224178479.1	WP_096620612.1
OG0002006	WP_019490775.1	WP_096620717.1
OG0002007	WP_224179484.1	WP_096625920.1
OG0002008	WP_223985595.1	WP_096625169.1
OG0002009	WP_224179483.1	WP_096624909.1
OG0002010	WP_224177544.1	WP_096622265.1
OG0002011	WP_223976417.1	WP_096621482.1
OG0002012	WP_223976415.1	WP_096621483.1
OG0002013	WP_223976411.1	WP_096620732.1
OG0002014	WP_224177547.1	WP_096620733.1
OG0002015	WP_224174790.1	WP_096624771.1
OG0002016	WP_223987126.1	WP_096622610.1
OG0002017	WP_224175094.1	WP_096622581.1
OG0002018	WP_223972758.1	WP_231943124.1
OG0002019	WP_223972759.1	WP_096624499.1
OG0002020	WP_224175095.1	WP_096624501.1
OG0002021	WP_224175471.1	WP_096620017.1
OG0002022	WP_224174696.1	WP_096626583.1
OG0002023	WP_224178038.1	WP_096621911.1
OG0002024	WP_223977356.1	WP_231943179.1
OG0002025	WP_223977354.1	WP_096620118.1
OG0002026	WP_223978726.1	WP_096619899.1
OG0002027	WP_224177480.1	WP_096621815.1
OG0002028	WP_019492237.1	WP_096623569.1
OG0002029	WP_223975006.1	WP_096620756.1
OG0002030	WP_223975157.1	WP_096622438.1
OG0002031	WP_223972567.1	WP_096621529.1
OG0002032	WP_224175331.1	WP_096624346.1
OG0002033	WP_127085582.1	WP_096624342.1
OG0002034	WP_223990705.1	WP_096622146.1
OG0002035	WP_223977658.1	WP_096620389.1
OG0002036	WP_224179211.1	WP_096622607.1
OG0002037	WP_019491173.1	WP_096621923.1
OG0002038	WP_223986236.1	WP_096620738.1
OG0002039	WP_223981836.1	WP_096620722.1
OG0002040	WP_224177260.1	WP_096624143.1
OG0002041	WP_224175034.1	WP_096625256.1
OG0002042	WP_019492689.1	WP_096621650.1
OG0002043	WP_224176974.1	WP_096620871.1
OG0002045	WP_224176973.1	WP_096625197.1
OG0002046	WP_015197276.1	WP_096620196.1
OG0002047	WP_223990445.1	WP_096620195.1
OG0002048	WP_223990599.1	WP_096625355.1
OG0002049	WP_224175604.1	WP_096623912.1
OG0002050	WP_223978318.1	WP_096623914.1
OG0002051	WP_223978317.1	WP_096623916.1
OG0002052	WP_223978316.1	WP_096623918.1
OG0002053	WP_127082369.1	WP_096624135.1
OG0002054	WP_224176595.1	WP_096620577.1
OG0002055	WP_224177926.1	WP_096621855.1
OG0002056	WP_224178400.1	WP_096621686.1
OG0002057	WP_224178401.1	WP_096625039.1
OG0002058	WP_224174850.1	WP_096626516.1
OG0002059	WP_224174851.1	WP_096620572.1
OG0002060	WP_223990466.1	WP_096625515.1
OG0002061	WP_223990464.1	WP_096625513.1
OG0002062	WP_223990462.1	WP_096622010.1
OG0002063	WP_223990460.1	WP_096620869.1
OG0002064	WP_223990458.1	WP_096620870.1
OG0002065	WP_223975602.1	WP_096620892.1
OG0002066	WP_019492953.1	WP_096621142.1
OG0002067	WP_223975594.1	WP_096621141.1
OG0002068	WP_224177946.1	WP_096621140.1
OG0002069	WP_223975590.1	WP_096621139.1
OG0002070	WP_223975139.1	WP_096621138.1
OG0002071	WP_223975145.1	WP_096620242.1
OG0002072	WP_224177945.1	WP_096621604.1
OG0002073	WP_224175033.1	WP_096624969.1
OG0002074	WP_223972591.1	WP_096623242.1
OG0002075	WP_223972590.1	WP_096623240.1
OG0002076	WP_224179618.1	WP_096626301.1
OG0002077	WP_223975310.1	WP_096622448.1
OG0002078	WP_223989370.1	WP_096625749.1
OG0002079	WP_224177639.1	WP_096625272.1
OG0002080	WP_223978363.1	WP_096620115.1
OG0002082	WP_223980066.1	WP_231943232.1
OG0002084	WP_224178803.1	WP_096625380.1
OG0002085	WP_223988159.1	WP_231943154.1
OG0002086	WP_223988161.1	WP_096621738.1
OG0002087	WP_223985929.1	WP_096620050.1
OG0002088	WP_019490626.1	WP_016875849.1
OG0002089	WP_223985927.1	WP_096620051.1
OG0002090	WP_224177061.1, WP_223981166.1	WP_096620827.1
OG0002091	WP_224177170.1	WP_231943228.1
OG0002092	WP_224177169.1	WP_096620826.1
OG0002093	WP_223981163.1	WP_096624624.1
OG0002094	WP_224177166.1	WP_096625649.1
OG0002095	WP_224177165.1	WP_096625647.1
OG0002096	WP_224177164.1	WP_096624233.1
OG0002097	WP_224176185.1	WP_096624025.1
OG0002098	WP_224176187.1	WP_096621696.1
OG0002099	WP_224174795.1	WP_096620668.1
OG0002100	WP_223977945.1	WP_096619827.1
OG0002101	WP_223990648.1	WP_096621822.1
OG0002102	WP_223972737.1	WP_096626145.1
OG0002103	WP_224179644.1	WP_096623364.1
OG0002104	WP_223972736.1	WP_096626323.1
OG0002105	WP_223973717.1	WP_096619963.1
OG0002106	WP_223976046.1	WP_096619959.1
OG0002107	WP_224178414.1	WP_096619961.1
OG0002108	WP_223973675.1	WP_096625761.1
OG0002109	WP_224177055.1	WP_096621250.1
OG0002110	WP_223982655.1	WP_096619913.1
OG0002111	WP_224177058.1	WP_096619915.1
OG0002112	WP_073622738.1	WP_096623104.1
OG0002113	WP_223973508.1	WP_096623102.1
OG0002114	WP_223973509.1	WP_096624031.1
OG0002115	WP_223973510.1	WP_096621175.1
OG0002116	WP_223976080.1	WP_231943535.1
OG0002117	WP_223974059.1	WP_096621178.1
OG0002118	WP_224178257.1	WP_096620965.1
OG0002119	WP_223974073.1	WP_096620964.1
OG0002120	WP_223974075.1	WP_096620963.1
OG0002121	WP_073618679.1	WP_096620962.1
OG0002122	WP_224178256.1	WP_096620960.1
OG0002123	WP_223990050.1	WP_096621194.1
OG0002124	WP_019495718.1	WP_096621199.1
OG0002125	WP_223990060.1	WP_096621200.1
OG0002126	WP_224177324.1	WP_096621201.1
OG0002127	WP_223982431.1	WP_096621202.1
OG0002128	WP_223982434.1	WP_096621203.1
OG0002129	WP_073619304.1	WP_096621204.1
OG0002130	WP_223982441.1	WP_096626000.1
OG0002131	WP_073619306.1	WP_096621205.1
OG0002132	WP_223982444.1	WP_096621206.1
OG0002133	WP_224178772.1, WP_224177887.1	WP_096621988.1
OG0002134	WP_223989494.1	WP_172892737.1
OG0002135	WP_224174700.1	WP_096624394.1
OG0002136	WP_223972565.1	WP_096623786.1
OG0002137	WP_019490100.1	WP_096623788.1
OG0002138	WP_019490099.1	WP_096623790.1
OG0002139	WP_223972563.1	WP_096620985.1
OG0002140	WP_223972561.1	WP_096620986.1
OG0002141	WP_224177592.1	WP_096621636.1
OG0002142	WP_224177211.1	WP_096621631.1
OG0002143	WP_224177213.1	WP_096620933.1
OG0002144	WP_223981507.1	WP_096620930.1
OG0002145	WP_026093429.1	WP_096620929.1
OG0002146	WP_224177214.1	WP_096620928.1
OG0002147	WP_223971305.1	WP_096620366.1
OG0002148	WP_224179558.1	WP_096620071.1
OG0002149	WP_224175097.1	WP_096624089.1
OG0002150	WP_223987292.1	WP_096625739.1
OG0002151	WP_223987294.1	WP_096625741.1
OG0002152	WP_224177761.1	WP_096621119.1
OG0002153	WP_223972379.1	WP_096621763.1
OG0002154	WP_127086442.1	WP_096621762.1
OG0002155	WP_223972382.1	WP_096621922.1
OG0002156	WP_223972383.1	WP_231943382.1
OG0002157	WP_224179632.1	WP_096621747.1
OG0002158	WP_019489174.1	WP_096624925.1
OG0002159	WP_224175132.1	WP_096624927.1
OG0002160	WP_224175131.1	WP_096624931.1
OG0002161	WP_223978239.1	WP_096620475.1
OG0002162	WP_223978238.1	WP_096625870.1
OG0002163	WP_224175505.1	WP_096624159.1
OG0002164	WP_223978090.1	WP_096623802.1
OG0002165	WP_224175434.1	WP_096622562.1
OG0002166	WP_223987029.1	WP_096623800.1
OG0002167	WP_223976634.1	WP_096623579.1
OG0002168	WP_019494198.1	WP_096619869.1
OG0002169	WP_223977943.1	WP_096619871.1
OG0002170	WP_223976627.1	WP_096621489.1
OG0002171	WP_223976594.1	WP_096619985.1
OG0002172	WP_223976592.1	WP_096622741.1
OG0002173	WP_224177494.1	WP_096621520.1
OG0002174	WP_224177495.1	WP_096621519.1
OG0002175	WP_223981674.1	WP_096623962.1
OG0002176	WP_223981671.1	WP_096623964.1
OG0002177	WP_223981668.1	WP_096622521.1
OG0002178	WP_223981662.1	WP_096626207.1
OG0002179	WP_073617869.1	WP_096620635.1
OG0002180	WP_223981659.1	WP_096620637.1
OG0002181	WP_223985053.1	WP_096626613.1
OG0002182	WP_223971778.1	WP_096622524.1
OG0002183	WP_224179633.1	WP_231943394.1
OG0002184	WP_224175015.1	WP_096625158.1
OG0002185	WP_223987747.1	WP_096620215.1
OG0002186	WP_223978099.1	WP_096621592.1
OG0002187	WP_073621768.1	WP_096625759.1
OG0002188	WP_223988153.1	WP_096619927.1
OG0002189	WP_223988155.1	WP_096619929.1
OG0002190	WP_224179359.1	WP_096620166.1
OG0002191	WP_223982412.1	WP_096621443.1
OG0002192	WP_223971007.1	WP_096626299.1
OG0002193	WP_224174233.1	WP_096626047.1
OG0002194	WP_223970877.1	WP_096623897.1
OG0002195	WP_223976694.1	WP_096622329.1
OG0002196	WP_223972741.1	WP_096626165.1
OG0002197	WP_224178049.1	WP_096620583.1
OG0002198	WP_223991362.1	WP_096623890.1
OG0002199	WP_224179476.1	WP_096623659.1
OG0002200	WP_026092971.1	WP_096622501.1
OG0002201	WP_223985547.1	WP_096622500.1
OG0002202	WP_223974695.1	WP_096620650.1
OG0002203	WP_223980539.1	WP_096623625.1
OG0002204	WP_224177555.1	WP_096619867.1
OG0002205	WP_223976350.1	WP_096619865.1
OG0002206	WP_223978021.1	WP_096624424.1
OG0002207	WP_223978023.1	WP_096621296.1
OG0002208	WP_224174812.1	WP_096621687.1
OG0002209	WP_223972424.1	WP_096622846.1
OG0002210	WP_224174818.1	WP_096622854.1
OG0002211	WP_224174819.1	WP_096622856.1
OG0002212	WP_224176195.1	WP_096621346.1
OG0002213	WP_019495861.1	WP_096624702.1
OG0002214	WP_223978251.1	WP_096626231.1
OG0002215	WP_223971067.1	WP_096622376.1
OG0002216	WP_223971069.1	WP_096626169.1
OG0002217	WP_223971081.1	WP_096622373.1
OG0002218	WP_223987756.1	WP_096622497.1
OG0002219	WP_223987757.1	WP_096622498.1
OG0002220	WP_223970139.1	WP_096624065.1
OG0002221	WP_223975116.1	WP_096621912.1
OG0002222	WP_026093189.1	WP_096620484.1
OG0002223	WP_223989445.1	WP_096624324.1
OG0002224	WP_223986539.1	WP_096620226.1
OG0002225	WP_019491301.1	WP_096620225.1
OG0002226	WP_223986537.1	WP_096620223.1
OG0002227	WP_073619352.1	WP_096623340.1
OG0002228	WP_224177354.1	WP_096623338.1
OG0002229	WP_223977049.1	WP_096623336.1
OG0002230	WP_223977047.1	WP_096623334.1
OG0002231	WP_223977045.1	WP_096623332.1
OG0002232	WP_223977044.1	WP_096623330.1
OG0002233	WP_224177355.1	WP_096623328.1
OG0002234	WP_224177356.1	WP_096623324.1
OG0002235	WP_223977038.1	WP_096623322.1
OG0002236	WP_223977036.1	WP_096623320.1
OG0002237	WP_223977033.1	WP_096623314.1
OG0002238	WP_019493947.1	WP_096623312.1
OG0002239	WP_223977032.1	WP_096623310.1
OG0002240	WP_223977030.1	WP_172892838.1
OG0002241	WP_224177357.1	WP_096623306.1
OG0002242	WP_224177360.1	WP_096623302.1
OG0002244	WP_223976340.1	WP_096620978.1
OG0002245	WP_224177557.1	WP_096620979.1
OG0002246	WP_224177558.1	WP_096620980.1
OG0002247	WP_224177559.1	WP_096622230.1
OG0002248	WP_224175465.1	WP_096622558.1
OG0002249	WP_223973408.1	WP_096624801.1
OG0002250	WP_019489078.1	WP_231943136.1
OG0002251	WP_223972566.1	WP_096623782.1
OG0002252	WP_223975149.1	WP_096620938.1
OG0002253	WP_073623187.1	WP_096620855.1
OG0002254	WP_073623188.1	WP_096620853.1
OG0002255	WP_026093495.1	WP_096620852.1
OG0002256	WP_224176857.1	WP_096620851.1
OG0002257	WP_223979906.1	WP_096620850.1
OG0002258	WP_026093494.1	WP_096620849.1
OG0002259	WP_223979904.1	WP_096620848.1
OG0002260	WP_224176858.1	WP_096620847.1
OG0002261	WP_223987599.1	WP_096619971.1
OG0002262	WP_223987602.1	WP_096619973.1
OG0002263	WP_223987605.1	WP_096623292.1
OG0002264	WP_223987610.1	WP_096620549.1
OG0002265	WP_224177503.1	WP_096621040.1
OG0002266	WP_223977941.1	WP_096621582.1
OG0002267	WP_223976545.1	WP_255408925.1
OG0002268	WP_223976548.1	WP_096622932.1
OG0002269	WP_223970137.1	WP_096624067.1
OG0002270	WP_223970135.1	WP_096624069.1
OG0002271	WP_223970133.1	WP_096621831.1
OG0002272	WP_223970131.1	WP_096621829.1
OG0002273	WP_223970129.1	WP_096621828.1
OG0002274	WP_223971384.1	WP_096620677.1
OG0002275	WP_223987303.1	WP_096620678.1
OG0002276	WP_223987301.1	WP_096620679.1
OG0002277	WP_223981121.1	WP_096622795.1
OG0002278	WP_224175288.1	WP_096621218.1
OG0002279	WP_223973205.1	WP_096620554.1
OG0002280	WP_224175287.1	WP_096620553.1
OG0002281	WP_073621961.1	WP_096620552.1
OG0002282	WP_224178262.1	WP_096621705.1
OG0002283	WP_223975520.1	WP_096624081.1
OG0002284	WP_223975518.1	WP_096624079.1
OG0002285	WP_223975516.1	WP_096624077.1
OG0002286	WP_223975510.1	WP_096624075.1
OG0002287	WP_223975506.1	WP_096621100.1
OG0002288	WP_224179199.1	WP_096621918.1
OG0002289	WP_224177725.1	WP_096625661.1
OG0002290	WP_127080610.1	WP_096622349.1
OG0002291	WP_224175631.1	WP_096621156.1
OG0002292	WP_073623099.1	WP_096622189.1
OG0002293	WP_224175526.1	WP_096622162.1
OG0002295	WP_223981568.1	WP_096621466.1
OG0002296	WP_223981571.1	WP_231943439.1
OG0002297	WP_255666770.1	WP_096621469.1
OG0002298	WP_223981591.1	WP_096621383.1
OG0002299	WP_224177507.1	WP_231943176.1
OG0002300	WP_223976523.1	WP_096622580.1
OG0002301	WP_223990615.1	WP_096621860.1
OG0002303	WP_223971381.1	WP_096622108.1
OG0002304	WP_224175055.1	WP_096620845.1
OG0002305	WP_223971057.1	WP_231943314.1
OG0002306	WP_223976665.1	WP_096620349.1
OG0002307	WP_223985993.1	WP_096621480.1
OG0002308	WP_223985996.1	WP_096621478.1
OG0002309	WP_224176016.1	WP_096620970.1
OG0002310	WP_223976200.1	WP_096620708.1
OG0002311	WP_224177596.1	WP_096621495.1
OG0002312	WP_223989449.1	WP_096626237.1
OG0002313	WP_224174772.1	WP_096626183.1
OG0002314	WP_223972333.1	WP_096622432.1
OG0002315	WP_223971273.1	WP_096623972.1
OG0002316	WP_223971270.1	WP_096623973.1
OG0002317	WP_224177604.1	WP_096626171.1
OG0002318	WP_019493019.1	WP_096623437.1
OG0002319	WP_224178033.1	WP_096620592.1
OG0002320	WP_223975178.1	WP_096620219.1
OG0002321	WP_223975182.1	WP_096620448.1
OG0002322	WP_019492172.1	WP_096625864.1
OG0002323	WP_223975184.1	WP_096620449.1
OG0002324	WP_224176559.1	WP_096624846.1
OG0002325	WP_224176561.1	WP_096626490.1
OG0002326	WP_224176557.1	WP_096624841.1
OG0002327	WP_224176554.1	WP_096624835.1
OG0002328	WP_223977828.1	WP_096624833.1
OG0002329	WP_223977826.1	WP_096624831.1
OG0002330	WP_223977825.1	WP_096624829.1
OG0002331	WP_223977971.1	WP_096624823.1
OG0002332	WP_224176551.1	WP_096624821.1
OG0002333	WP_127080714.1	WP_096624775.1
OG0002334	WP_224176550.1	WP_096624777.1
OG0002335	WP_224176547.1	WP_096622731.1
OG0002336	WP_223976706.1	WP_096624744.1
OG0002337	WP_223971830.1	WP_096622083.1
OG0002338	WP_224178415.1	WP_096622169.1
OG0002339	WP_223978127.1	WP_096623348.1
OG0002340	WP_223978126.1	WP_096623350.1
OG0002341	WP_223978125.1	WP_096623352.1
OG0002342	WP_223975273.1	WP_096626276.1
OG0002343	WP_224177977.1	WP_096622920.1
OG0002344	WP_224177976.1	WP_096622916.1
OG0002345	WP_223975293.1	WP_096622914.1
OG0002346	WP_223975296.1	WP_096622912.1
OG0002348	WP_224176647.1	WP_096620362.1
OG0002349	WP_224176648.1	WP_096621959.1
OG0002350	WP_223977326.1	WP_096622872.1
OG0002351	WP_224176983.1	WP_096622341.1
OG0002352	WP_224176984.1	WP_096622339.1
OG0002353	WP_224176985.1	WP_096621562.1
OG0002355	WP_224177445.1	WP_096623856.1
OG0002356	WP_223976779.1	WP_096623854.1
OG0002357	WP_223977615.1	WP_096625250.1
OG0002358	WP_127080619.1	WP_096625248.1
OG0002359	WP_223977617.1	WP_096625673.1
OG0002360	WP_224177137.1	WP_096622344.1
OG0002361	WP_223980807.1	WP_096622346.1
OG0002362	WP_223980804.1	WP_096622347.1
OG0002363	WP_223980803.1	WP_096622348.1
OG0002364	WP_223975001.1	WP_096620755.1
OG0002365	WP_224178069.1	WP_096620754.1
OG0002366	WP_224178071.1	WP_096620752.1
OG0002368	WP_224174771.1	WP_096623426.1
OG0002369	WP_223973584.1	WP_096623428.1
OG0002370	WP_224179190.1	WP_096624995.1
OG0002371	WP_224176889.1	WP_096620846.1
OG0002372	WP_223990275.1	WP_096621336.1
OG0002373	WP_127086954.1	WP_096621335.1
OG0002374	WP_224176907.1	WP_096621334.1
OG0002375	WP_224179736.1	WP_096621333.1
OG0002376	WP_224176906.1	WP_096621332.1
OG0002377	WP_224176904.1	WP_096621330.1
OG0002378	WP_224176903.1	WP_096623983.1
OG0002379	WP_224176902.1	WP_096621500.1
OG0002380	WP_019494766.1	WP_096621499.1
OG0002381	WP_019494767.1	WP_096621498.1
OG0002382	WP_224176993.1	WP_096620562.1
OG0002383	WP_224177690.1	WP_096620022.1
OG0002384	WP_224176355.1	WP_096622522.1
OG0002385	WP_223975838.1	WP_096621084.1
OG0002386	WP_223975833.1	WP_096621083.1
OG0002387	WP_224178748.1	WP_096620642.1
OG0002388	WP_223990840.1	WP_096620644.1
OG0002389	WP_224178747.1	WP_096620348.1
OG0002390	WP_223976843.1	WP_096620998.1
OG0002391	WP_223972865.1	WP_096626494.1
OG0002392	WP_223972867.1	WP_096624856.1
OG0002393	WP_223986045.1	WP_096619997.1
OG0002394	WP_223972750.1	WP_096619995.1
OG0002395	WP_223987567.1	WP_096623200.1
OG0002396	WP_224175438.1	WP_096625910.1
OG0002397	WP_223972937.1	WP_096626071.1
OG0002398	WP_223979960.1	WP_096620312.1
OG0002399	WP_223987888.1	WP_096624173.1
OG0002400	WP_223985570.1	WP_096624921.1
OG0002401	WP_224175472.1	WP_096626488.1
OG0002402	WP_223977704.1	WP_096626389.1
OG0002403	WP_223978042.1	WP_096626325.1
OG0002404	WP_224177944.1	WP_096625045.1
OG0002405	WP_224179585.1	WP_096621451.1
OG0002406	WP_223989455.1	WP_096622366.1
OG0002407	WP_223989457.1	WP_096622365.1
OG0002408	WP_224177615.1	WP_096622363.1
OG0002409	WP_223989544.1	WP_096622360.1
OG0002410	WP_223989464.1	WP_096620346.1
OG0002411	WP_224177614.1	WP_096620347.1
OG0002412	WP_224176637.1	WP_096625858.1
OG0002413	WP_223976845.1	WP_096621588.1
OG0002414	WP_019492432.1	WP_096620959.1
OG0002415	WP_223974087.1	WP_096620957.1
OG0002416	WP_223974089.1	WP_096620956.1
OG0002417	WP_224178255.1	WP_096620955.1
OG0002418	WP_223974091.1	WP_096620954.1
OG0002419	WP_223974093.1	WP_096620953.1
OG0002420	WP_019492440.1	WP_096625537.1
OG0002421	WP_223974095.1	WP_096625535.1
OG0002422	WP_224177903.1	WP_096620397.1
OG0002423	WP_223975811.1	WP_096621028.1
OG0002424	WP_224177907.1	WP_096621027.1
OG0002425	WP_224175278.1	WP_096620567.1
OG0002426	WP_223973132.1	WP_096620568.1
OG0002427	WP_223987745.1	WP_096620214.1
OG0002428	WP_223982077.1	WP_096625053.1
OG0002429	WP_224177288.1	WP_096625057.1
OG0002430	WP_223974014.1	WP_096624087.1
OG0002431	WP_224173932.1	WP_096622382.1
OG0002432	WP_224173933.1	WP_096624875.1
OG0002433	WP_224179520.1	WP_096623752.1
OG0002434	WP_223989521.1	WP_096623754.1
OG0002435	WP_223989547.1	WP_096623756.1
OG0002436	WP_223989546.1	WP_096623758.1
OG0002437	WP_223989526.1	WP_096621076.1
OG0002438	WP_224177600.1	WP_096624247.1
OG0002439	WP_127081973.1	WP_231943189.1
OG0002440	WP_224179209.1	WP_096625815.1
OG0002441	WP_223986244.1	WP_096623098.1
