Orthogroup	PCC_7716	NIES-267
OG0003452	WP_223983858.1	WP_096656053.1
OG0003454	WP_223984386.1	WP_096657694.1
OG0003456	WP_224174633.1	WP_096659067.1
OG0003457	WP_224173951.1	WP_096661346.1, WP_096660371.1
OG0003458	WP_224177224.1	WP_096658290.1
OG0003462	WP_223974542.1	WP_096660423.1
OG0003463	WP_224174722.1, WP_255666754.1	WP_096660974.1
OG0003465	WP_073621909.1	WP_096660295.1
OG0003466	WP_223970206.1	WP_096656573.1, WP_096652318.1
OG0003468	WP_223981051.1	WP_096659237.1
OG0003469	WP_224178874.1	WP_096660055.1
OG0003470	WP_224175159.1	WP_096656561.1
OG0003477	WP_223974727.1	WP_096654641.1
OG0003478	WP_223978205.1	WP_096653063.1
OG0003479	WP_073616608.1	WP_096653031.1
OG0003482	WP_223976891.1	WP_096660413.1
OG0003483	WP_224175374.1	WP_096660073.1
OG0003484	WP_224179579.1	WP_096661242.1
OG0003485	WP_223986866.1	WP_096658182.1
OG0003487	WP_224177928.1	WP_096652850.1
OG0003490	WP_223990640.1	WP_096659490.1
OG0003492	WP_224179244.1	WP_096654472.1
OG0003494	WP_223974693.1	WP_096652653.1
OG0003504	WP_223970951.1	WP_096660714.1, WP_096660035.1
OG0003505	WP_224175204.1	WP_096656866.1
OG0003506	WP_223989385.1	WP_096654255.1
OG0003509	WP_224177974.1	WP_096660043.1
OG0003512	WP_224178397.1	WP_096653082.1
OG0003513	WP_224178396.1	WP_096653080.1
OG0003514	WP_223981160.1	WP_096660132.1
OG0003518	WP_223987249.1	WP_096659400.1
OG0003519	WP_224178700.1	WP_096658441.1
OG0003520	WP_223981481.1	WP_096660069.1
OG0003521	WP_223971184.1	WP_096656742.1
OG0003526	WP_224179358.1	WP_096655060.1
OG0003529	WP_224175369.1	WP_096660696.1
OG0003532	WP_224174815.1	WP_096656887.1
OG0003533	WP_223970662.1	WP_096656885.1
OG0003537	WP_224177726.1	WP_096658095.1
OG0003538	WP_224175057.1	WP_096658050.1
OG0003539	WP_223987751.1	WP_096658255.1
OG0003540	WP_224177616.1	WP_096658138.1
OG0003541	WP_223989453.1	WP_096658137.1
OG0003543	WP_019492345.1	WP_096652651.1
OG0003544	WP_224177917.1	WP_096653240.1
OG0003546	WP_224179480.1	WP_096661324.1
OG0003547	WP_224178224.1, WP_224175404.1	WP_096658134.1
OG0003549	WP_223974085.1	WP_096661212.1
OG0003550	WP_224179701.1	WP_096652530.1
OG0003551	WP_224175527.1	WP_096655762.1
OG0003554	WP_223980122.1	WP_096655593.1
OG0003555	WP_224178614.1	WP_096655826.1
OG0003557	WP_127085946.1	WP_096656503.1
OG0003559	WP_223973962.1	WP_096661257.1
OG0003560	WP_224176610.1	WP_096655908.1
OG0003561	WP_224176322.1	WP_096655904.1
OG0003562	WP_223973760.1	WP_096659529.1
OG0003564	WP_223973216.1	WP_096660006.1
OG0003567	WP_224178181.1	WP_096658235.1
OG0003568	WP_223976099.1	WP_096661245.1
OG0003569	WP_224178085.1	WP_096657754.1
OG0003570	WP_223978767.1	WP_096656907.1
OG0003571	WP_224176036.1	WP_096656906.1
OG0003572	WP_223983315.1, WP_223983323.1	WP_096658893.1
OG0003573	WP_224178472.1	WP_096658895.1
OG0003574	WP_224174177.1	WP_096658903.1
OG0003575	WP_224176459.1	WP_096658059.1, WP_096653244.1
OG0003579	WP_127081854.1	WP_096659873.1
OG0003580	WP_224179560.1	WP_096657768.1
OG0003582	WP_223970123.1	WP_096657718.1
OG0003584	WP_224175032.1	WP_096654706.1
OG0003585	WP_224177315.1	WP_096660265.1
OG0003586	WP_224178743.1	WP_096656281.1
OG0003587	WP_224178742.1	WP_096656280.1
OG0003588	WP_224179516.1	WP_096657577.1
OG0003590	WP_223977269.1	WP_096657923.1
OG0003591	WP_224176666.1	WP_096657925.1
OG0003593	WP_223974034.1	WP_096658535.1
OG0003595	WP_224177959.1	WP_096660966.1, WP_096653610.1
OG0003597	WP_224176194.1	WP_096660829.1
OG0003598	WP_224179188.1	WP_096655822.1
OG0003603	WP_224176767.1	WP_096657078.1
OG0003605	WP_223971264.1	WP_096656509.1
OG0003607	WP_223991129.1	WP_096660788.1
OG0003608	WP_223990962.1	WP_096656431.1
OG0003609	WP_223978203.1, WP_224177256.1	WP_096658047.1
OG0003610	WP_224177365.1	WP_096656660.1
OG0003611	WP_223977648.1	WP_096659436.1
OG0003612	WP_223977786.1	WP_096656029.1
OG0003614	WP_224177733.1	WP_096660945.1
OG0003615	WP_224179401.1	WP_096660784.1
OG0003617	WP_224175383.1	WP_096652819.1
OG0003620	WP_224175386.1	WP_096656960.1
OG0003621	WP_224179296.1, WP_224175261.1	WP_096653416.1
OG0003624	WP_255667700.1	WP_096658094.1
OG0003626	WP_223989519.1	WP_096658119.1
OG0003627	WP_223975437.1	WP_096657615.1
OG0003628	WP_224176639.1	WP_096656709.1
OG0003630	WP_224176761.1	WP_096656043.1
OG0003636	WP_223979120.1	WP_096661422.1
OG0003638	WP_224175553.1	WP_096657251.1
OG0003640	WP_255667704.1, WP_224178405.1	WP_096655638.1
OG0003641	WP_223972381.1	WP_096656524.1
OG0003644	WP_223990738.1	WP_096652864.1
OG0003649	WP_224178490.1	WP_096656406.1
OG0003650	WP_223977586.1	WP_096655362.1
OG0003651	WP_224179194.1	WP_096657971.1
OG0003653	WP_223978231.1	WP_096656534.1
OG0003654	WP_224175419.1, WP_224176685.1	WP_096657873.1
OG0003655	WP_224178688.1, WP_224176711.1	WP_096654178.1
OG0003656	WP_224176706.1, WP_224176377.1	WP_096655887.1
OG0003658	WP_223975488.1	WP_096654821.1
OG0003660	WP_224177078.1	WP_096657070.1
OG0003661	WP_224176992.1	WP_096655567.1
OG0003664	WP_224179684.1	WP_096655844.1, WP_096660245.1
OG0003665	WP_224175141.1	WP_096660162.1
OG0003668	WP_224175457.1	WP_096659317.1
OG0003670	WP_224176035.1	WP_096656908.1
OG0003671	WP_223970993.1	WP_096659097.1
OG0003672	WP_224178938.1, WP_224175940.1	WP_096657412.1
OG0003675	WP_224174648.1	WP_096660488.1
OG0003676	WP_223986110.1	WP_096655504.1
OG0003682	WP_224180001.1	WP_096653912.1
OG0003684	WP_223978758.1	WP_096656271.1, WP_096660942.1
OG0003686	WP_224179225.1	WP_096657168.1
OG0003687	WP_224173937.1	WP_096656593.1
OG0003688	WP_223974017.1	WP_096658362.1
OG0003690	WP_224176420.1	WP_096652177.1
OG0003691	WP_224175242.1	WP_096652454.1
OG0003691	WP_224178835.1	WP_096654926.1
OG0003692	WP_224178677.1	WP_096652581.1
OG0003693	WP_223984500.1	WP_096652591.1
OG0003694	WP_224178676.1	WP_096652595.1
OG0003695	WP_223978664.1	WP_096652657.1
OG0003696	WP_224179158.1, WP_224176050.1	WP_096655971.1, WP_096652735.1
OG0003697	WP_224178189.1	WP_096652745.1
OG0003698	WP_224177428.1	WP_096652771.1
OG0003699	WP_224178897.1	WP_096652781.1, WP_096653124.1, WP_096653144.1
OG0003700	WP_223973544.1	WP_096652860.1
OG0003701	WP_224177971.1, WP_224180128.1	WP_096652903.1, WP_096652901.1
OG0003703	WP_224175624.1	WP_096653120.1
OG0003704	WP_224179212.1	WP_096653154.1
OG0003705	WP_224175252.1	WP_096653245.1
OG0003706	WP_223975448.1	WP_096653247.1
OG0003707	WP_224178247.1	WP_096653251.1, WP_096653249.1
OG0003708	WP_224176423.1	WP_096653259.1
OG0003709	WP_223986204.1	WP_096653261.1
OG0003710	WP_224175544.1	WP_096653428.1
OG0003711	WP_224175478.1	WP_096653442.1
OG0003712	WP_224179500.1, WP_223976835.1	WP_096653458.1
OG0003713	WP_223976278.1	WP_096653519.1
OG0003713	WP_255667742.1, WP_224180261.1, WP_224174994.1	WP_096657943.1
OG0003714	WP_223982017.1	WP_096653521.1, WP_096653523.1
OG0003715	WP_223977961.1	WP_096653554.1
OG0003716	WP_223976227.1	WP_096653558.1
OG0003717	WP_224176948.1	WP_096654865.1, WP_096653564.1
OG0003718	WP_223988006.1	WP_096653602.1
OG0003719	WP_224177990.1	WP_096653670.1, WP_096653672.1
OG0003720	WP_224180371.1, WP_224180369.1, WP_224180372.1	WP_096653831.1
OG0003721	WP_224174591.1	WP_096654727.1, WP_096656325.1, WP_096653916.1, WP_096661502.1
OG0003722	WP_224175030.1, WP_224174969.1	WP_096654033.1
OG0003724	WP_224174107.1	WP_096661271.1, WP_096658529.1, WP_096657265.1, WP_096654118.1
OG0003725	WP_224174101.1	WP_096654138.1
OG0003726	WP_223990771.1	WP_096654152.1, WP_096655310.1, WP_096657108.1
OG0003728	WP_224177630.1	WP_096654291.1
OG0003729	WP_223986310.1	WP_096654295.1
OG0003730	WP_223973126.1	WP_096654307.1
OG0003731	WP_223985720.1	WP_096654510.1
OG0003732	WP_223985718.1	WP_096654512.1
OG0003733	WP_223985714.1	WP_096654516.1
OG0003734	WP_224177910.1, WP_224179752.1, WP_223991115.1	WP_096654689.1
OG0003735	WP_224177267.1	WP_096654755.1
OG0003736	WP_224177956.1	WP_096654773.1
OG0003737	WP_223977700.1, WP_224174234.1, WP_224176132.1	WP_096655064.1
OG0003738	WP_224175989.1	WP_096661358.1, WP_096655068.1, WP_096655217.1
OG0003739	WP_224174088.1	WP_096655087.1
OG0003740	WP_223977555.1	WP_096655101.1
OG0003741	WP_127079969.1	WP_096655213.1
OG0003742	WP_223976162.1	WP_096655219.1, WP_096655221.1
OG0003743	WP_223989983.1	WP_096655233.1
OG0003744	WP_224175870.1	WP_096655285.1
OG0003745	WP_224177431.1	WP_096655354.1
OG0003746	WP_224180519.1, WP_224178652.1	WP_096655441.1
OG0003747	WP_223983710.1	WP_096655494.1
OG0003748	WP_224178565.1	WP_096656183.1, WP_096655657.1
OG0003749	WP_224179974.1	WP_096658751.1, WP_096655700.1
OG0003750	WP_224179524.1	WP_096655718.1
OG0003751	WP_224173950.1	WP_096655723.1
OG0003752	WP_224178222.1	WP_096655743.1
OG0003753	WP_223991354.1	WP_096655765.1
OG0003755	WP_224174794.1	WP_096655793.1
OG0003756	WP_224177610.1	WP_096655832.1
OG0003757	WP_224176057.1	WP_096655888.1, WP_096658747.1
OG0003759	WP_224177024.1	WP_096655980.1
OG0003760	WP_224177015.1	WP_096655983.1
OG0003761	WP_223976751.1	WP_096656002.1
OG0003762	WP_224176065.1, WP_223976269.1	WP_096656015.1
OG0003763	WP_224174781.1	WP_096656028.1
OG0003764	WP_223974711.1	WP_096661111.1, WP_096656048.1
OG0003765	WP_223989903.1	WP_096656065.1, WP_096656143.1
OG0003766	WP_223989741.1	WP_096656205.1
OG0003767	WP_223989739.1	WP_096656206.1
OG0003768	WP_223973764.1	WP_096656242.1
OG0003769	WP_223975072.1	WP_096656485.1
OG0003770	WP_223989816.1	WP_096656513.1
OG0003771	WP_127080615.1	WP_096656607.1
OG0003772	WP_224179263.1	WP_096656611.1
OG0003773	WP_224179262.1	WP_096656612.1
OG0003774	WP_224179261.1	WP_096656616.1
OG0003775	WP_223972641.1	WP_096658604.1, WP_096656637.1
OG0003776	WP_223977681.1	WP_096656661.1
OG0003778	WP_223987283.1	WP_096656733.1
OG0003779	WP_223981995.1	WP_096656748.1
OG0003780	WP_224177723.1	WP_096656755.1
OG0003781	WP_223991137.1	WP_096656767.1, WP_096657282.1
OG0003782	WP_224177670.1	WP_096656772.1
OG0003783	WP_224178337.1	WP_096657016.1
OG0003783	WP_224178545.1	WP_096656857.1
OG0003784	WP_224179515.1, WP_224179099.1	WP_096656870.1
OG0003785	WP_224175413.1, WP_224174704.1	WP_096656898.1
OG0003786	WP_224175414.1, WP_224174705.1	WP_096656899.1
OG0003787	WP_223986038.1	WP_096656915.1
OG0003788	WP_224176535.1, WP_224176534.1	WP_096656928.1
OG0003789	WP_223973365.1	WP_096656938.1
OG0003790	WP_223974868.1	WP_096656940.1
OG0003791	WP_224177489.1	WP_096657082.1
OG0003792	WP_019490689.1	WP_096657093.1
OG0003793	WP_224179542.1	WP_096657099.1
OG0003794	WP_224174662.1	WP_096657146.1
OG0003795	WP_019491336.1	WP_096657278.1
OG0003796	WP_223984180.1	WP_096657279.1
OG0003797	WP_224175965.1, WP_224178377.1	WP_096657365.1, WP_096657280.1
OG0003798	WP_224178524.1	WP_096657355.1
OG0003799	WP_224178523.1	WP_096657356.1
OG0003800	WP_224180177.1, WP_224175844.1	WP_096657368.1, WP_096658815.1
OG0003801	WP_224175398.1, WP_223973438.1	WP_096657732.1
OG0003802	WP_223976877.1	WP_096657777.1
OG0003803	WP_224178512.1	WP_096657791.1
OG0003804	WP_223982008.1	WP_096657802.1
OG0003805	WP_224176017.1	WP_096657839.1, WP_096658490.1
OG0003806	WP_223981559.1	WP_096657842.1
OG0003807	WP_223984732.1	WP_096657859.1
OG0003808	WP_224177134.1	WP_096657913.1
OG0003809	WP_223973138.1	WP_096657946.1
OG0003810	WP_073617897.1	WP_096657950.1
OG0003811	WP_223975186.1	WP_096657988.1
OG0003812	WP_224179319.1	WP_096658083.1
OG0003813	WP_223988019.1	WP_096658084.1
OG0003814	WP_224180089.1	WP_096658144.1
OG0003815	WP_224176269.1, WP_223979655.1, WP_224177914.1	WP_096658163.1
OG0003816	WP_223990253.1	WP_096658171.1
OG0003817	WP_223972500.1	WP_096658242.1
OG0003818	WP_224178818.1	WP_096658313.1
OG0003819	WP_224177774.1, WP_223989334.1, WP_224175161.1	WP_096658327.1
OG0003820	WP_224174056.1, WP_224174055.1	WP_096658355.1
OG0003821	WP_224179080.1, WP_223979970.1	WP_096658456.1
OG0003822	WP_224177641.1	WP_096658457.1
OG0003823	WP_223976904.1	WP_096658565.1
OG0003824	WP_224174223.1	WP_096658659.1
OG0003825	WP_224179959.1, WP_224175801.1, WP_224179969.1	WP_096658761.1
OG0003826	WP_223990767.1	WP_096659059.1
OG0003827	WP_224174708.1	WP_096659073.1
OG0003829	WP_223986435.1	WP_096659213.1
OG0003830	WP_224178771.1	WP_096659394.1
OG0003831	WP_224178103.1, WP_224178100.1	WP_096659472.1
OG0003832	WP_223974808.1	WP_096659474.1
OG0003833	WP_223989714.1	WP_096659476.1
OG0003834	WP_223972735.1	WP_096659877.1
OG0003835	WP_223970023.1	WP_096659905.1
OG0003836	WP_223982617.1	WP_096659948.1
OG0003837	WP_223975339.1	WP_096660030.1
OG0003838	WP_223975330.1	WP_096660032.1
OG0003839	WP_223975312.1	WP_096660041.1
OG0003840	WP_224177617.1	WP_096660086.1
OG0003842	WP_223985560.1	WP_096660209.1
OG0003843	WP_051043899.1	WP_096660266.1
OG0003844	WP_223972606.1	WP_096660461.1
OG0003845	WP_224178093.1	WP_096660639.1
OG0003846	WP_224177423.1	WP_096660645.1
OG0003847	WP_224176815.1	WP_096660656.1
OG0003849	WP_224176068.1	WP_096660734.1
OG0003850	WP_223977975.1	WP_096660737.1
OG0003851	WP_224176497.1	WP_096660815.1
OG0003852	WP_224175890.1, WP_223974302.1, WP_224174181.1	WP_096660821.1
OG0003853	WP_224178965.1, WP_224178611.1, WP_224178966.1	WP_096660840.1
OG0003854	WP_223978297.1, WP_224179163.1	WP_096660876.1
OG0003855	WP_224177652.1	WP_096660973.1
OG0003856	WP_224176661.1	WP_096661012.1
OG0003857	WP_224176659.1	WP_096661014.1
OG0003858	WP_224175031.1, WP_224174968.1	WP_096661031.1
OG0003859	WP_223989288.1	WP_096661060.1
OG0003860	WP_223985263.1, WP_224178216.1	WP_096661083.1
OG0003861	WP_224177602.1	WP_096661105.1
OG0003862	WP_224178746.1	WP_096661136.1
OG0003863	WP_223976314.1	WP_096661181.1
OG0003864	WP_224175845.1	WP_096661187.1, WP_096661282.1, WP_096661195.1
OG0003865	WP_223974788.1	WP_096661269.1
OG0003866	WP_224174728.1, WP_223977438.1, WP_224175506.1	WP_096661293.1
OG0003867	WP_224175143.1	WP_096661329.1
OG0003868	WP_224180063.1, WP_224174903.1	WP_096661369.1
OG0003868	WP_224180350.1	WP_096661674.1
OG0003869	WP_224175587.1	WP_096661393.1
OG0003869	WP_224174339.1	WP_096661669.1
OG0003870	WP_223973424.1	WP_096661414.1
OG0003871	WP_224179916.1, WP_224180134.1, WP_224174264.1	WP_096661475.1
OG0003872	WP_127087833.1	WP_096661505.1, WP_096661630.1
OG0003873	WP_224180204.1	WP_096661506.1, WP_096661631.1
OG0003874	WP_224180348.1	WP_096661637.1
OG0003942	WP_224178200.1	WP_096655476.1
OG0003943	WP_223977190.1	WP_096654655.1
OG0003944	WP_223984586.1	WP_096661168.1
OG0003948	WP_223982414.1	WP_096655738.1
OG0003949	WP_085955681.1	WP_096654827.1
OG0003954	WP_224174022.1	WP_096659899.1
OG0003955	WP_223972322.1	WP_096654687.1
OG0003959	WP_223986455.1	WP_096655779.1
OG0003960	WP_223991231.1	WP_096657056.1
OG0003963	WP_223978901.1	WP_096656415.1
OG0003964	WP_223989915.1	WP_096659147.1
OG0003965	WP_224177247.1	WP_096657301.1, WP_096657522.1
OG0003972	WP_223979009.1	WP_096656300.1
OG0003973	WP_223979007.1	WP_096656299.1
OG0003974	WP_223990066.1	WP_096660531.1
OG0003977	WP_224175928.1	WP_096661469.1
OG0003981	WP_224177475.1	WP_096655343.1
OG0003982	WP_224175082.1	WP_096656080.1
OG0003985	WP_224177940.1	WP_096655918.1
OG0003988	WP_223990138.1	WP_096653257.1
OG0003989	WP_223978755.1	WP_096655970.1
OG0003995	WP_223990694.1	WP_096654532.1
OG0003997	WP_224175705.1	WP_096660386.1, WP_096660384.1
OG0004002	WP_223971241.1	WP_096652413.1
OG0004003	WP_223973560.1	WP_096652415.1
OG0004004	WP_224179533.1	WP_096661009.1
OG0004011	WP_224177996.1, WP_224178571.1	WP_096658632.1
OG0004016	WP_224175679.1	WP_096658709.1, WP_096657309.1
OG0004018	WP_223973098.1	WP_096654615.1
OG0004023	WP_223979447.1	WP_096654182.1
OG0004024	WP_223979579.1	WP_096653468.1
OG0004030	WP_224178937.1, WP_224175941.1	WP_096657413.1
OG0004032	WP_223970765.1	WP_096656784.1
OG0004033	WP_224174211.1	WP_096656783.1
OG0004034	WP_224174212.1	WP_096656782.1
OG0004038	WP_224174959.1, WP_224174956.1, WP_224178277.1	WP_096652940.1
OG0004040	WP_223974755.1	WP_096658496.1
OG0004041	WP_224178117.1	WP_096658437.1
OG0004044	WP_224179647.1	WP_096652964.1
OG0004045	WP_224178753.1	WP_096659341.1
OG0004048	WP_224174650.1	WP_096661326.1
OG0004058	WP_223986404.1	WP_096657326.1
OG0004059	WP_224178395.1	WP_096653077.1
OG0004060	WP_223984404.1	WP_096657702.1
OG0004065	WP_223986300.1	WP_096657973.1
OG0004066	WP_224174014.1	WP_096657814.1
OG0004069	WP_224178714.1	WP_096661223.1
OG0004070	WP_224178712.1	WP_096657861.1
OG0004073	WP_223988237.1	WP_096659197.1
OG0004074	WP_224174691.1	WP_096653021.1
OG0004076	WP_223971390.1	WP_096659640.1
OG0004078	WP_224176668.1	WP_096657917.1
OG0004079	WP_019488807.1	WP_096655861.1
OG0004083	WP_223984138.1	WP_096655338.1
OG0004086	WP_224178029.1	WP_096657087.1
OG0004087	WP_224175515.1	WP_096657051.1
OG0004088	WP_223977987.1	WP_096655730.1
OG0004089	WP_224175202.1	WP_096656868.1
OG0004090	WP_224176825.1	WP_096656806.1
OG0004093	WP_224178399.1	WP_096653096.1
OG0004094	WP_223973777.1	WP_096653088.1
OG0004095	WP_223973778.1	WP_096653086.1
OG0004096	WP_223973779.1	WP_096653084.1
OG0004101	WP_223990194.1	WP_096654579.1
OG0004104	WP_224174813.1	WP_096655827.1
OG0004106	WP_224177872.1	WP_096660081.1
OG0004112	WP_224177595.1	WP_096652380.1
OG0004114	WP_223977719.1	WP_096658011.1
OG0004116	WP_223975817.1	WP_096658197.1
OG0004126	WP_223990675.1	WP_096655853.1
OG0004127	WP_223975446.1	WP_096652301.1
OG0004136	WP_224175203.1	WP_096656867.1
OG0004137	WP_223978114.1	WP_096659377.1
OG0004138	WP_224175427.1	WP_096658424.1
OG0004139	WP_224176387.1	WP_096654583.1
OG0004145	WP_224176950.1	WP_096656190.1
OG0004146	WP_223990157.1	WP_096655989.1
OG0004157	WP_223973776.1	WP_096653094.1
OG0004158	WP_223973782.1	WP_096653078.1
OG0004161	WP_223986292.1	WP_096657075.1
OG0004167	WP_223986768.1	WP_096655890.1
OG0004168	WP_223978148.1	WP_096655902.1
OG0004177	WP_224175927.1	WP_096661471.1
OG0004178	WP_224178362.1	WP_096652587.1
OG0004179	WP_224177661.1	WP_096658071.1
OG0004181	WP_224179193.1	WP_096657972.1
OG0004187	WP_223986296.1	WP_096661232.1
OG0004188	WP_224177158.1	WP_096659229.1
OG0004189	WP_073622996.1	WP_096657569.1
OG0004192	WP_223972384.1	WP_096656527.1
OG0004195	WP_224176222.1	WP_096661423.1
OG0004196	WP_223977433.1, WP_224174493.1	WP_096657765.1
OG0004199	WP_223970792.1	WP_096661164.1
OG0004200	WP_224178715.1	WP_096657863.1
OG0004203	WP_223975076.1	WP_096657118.1
OG0004210	WP_224179712.1	WP_096658345.1
OG0004219	WP_224175228.1	WP_096653709.1
OG0004223	WP_224174106.1	WP_096658528.1
OG0004223	WP_223989826.1	WP_096658887.1
OG0004226	WP_224177673.1	WP_096652194.1
OG0004227	WP_223977350.1	WP_096652491.1
OG0004228	WP_224176530.1	WP_096652541.1
OG0004229	WP_224177913.1	WP_096652563.1
OG0004231	WP_223984499.1	WP_096652593.1
OG0004232	WP_224178176.1	WP_096652607.1
OG0004234	WP_224177382.1	WP_096659541.1, WP_096652631.1
OG0004235	WP_223972962.1, WP_224177190.1	WP_096652696.1
OG0004236	WP_019489093.1	WP_096652702.1
OG0004237	WP_224176046.1	WP_096652725.1
OG0004237	WP_224179089.1	WP_096657126.1
OG0004238	WP_223971058.1	WP_096652743.1
OG0004239	WP_224175027.1	WP_096652775.1
OG0004240	WP_224175087.1	WP_096652797.1
OG0004241	WP_223984615.1	WP_096652945.1
OG0004242	WP_224175183.1	WP_096652962.1
OG0004243	WP_224175177.1	WP_096652982.1
OG0004244	WP_224178898.1	WP_096658525.1, WP_096653146.1
OG0004245	WP_224176447.1, WP_224176448.1	WP_096653148.1
OG0004246	WP_224174672.1	WP_096657357.1, WP_096653156.1
OG0004247	WP_019493731.1	WP_096653194.1
OG0004248	WP_223990668.1	WP_096653255.1, WP_096661628.1
OG0004249	WP_224177692.1	WP_096653345.1
OG0004250	WP_223978190.1	WP_096653430.1
OG0004251	WP_223976831.1	WP_096653456.1
OG0004252	WP_223983113.1	WP_096653541.1
OG0004253	WP_224174049.1	WP_096653553.1
OG0004254	WP_223973809.1, WP_224176371.1	WP_096653567.1
OG0004255	WP_224178218.1	WP_096653608.1
OG0004256	WP_224178316.1	WP_096653658.1
OG0004257	WP_224180113.1, WP_223978284.1	WP_096653674.1
OG0004258	WP_224174494.1, WP_224179624.1, WP_224174492.1, WP_224177705.1	WP_096653678.1
OG0004259	WP_224175603.1, WP_224174604.1	WP_096653699.1
OG0004261	WP_223972351.1	WP_096653767.1
OG0004262	WP_224174103.1	WP_096653769.1
OG0004263	WP_224179330.1, WP_224174404.1	WP_096653793.1, WP_096653843.1
OG0004264	WP_223973960.1	WP_096653811.1
OG0004266	WP_223974123.1, WP_223978356.1	WP_096653999.1
OG0004267	WP_224175444.1	WP_096654019.1
OG0004268	WP_224178299.1, WP_224178296.1	WP_096654037.1, WP_096657271.1
OG0004269	WP_223985145.1	WP_096654114.1
OG0004271	WP_223990674.1	WP_096654210.1
OG0004272	WP_224175517.1	WP_096654283.1
OG0004273	WP_224176602.1	WP_096655129.1, WP_096654299.1
OG0004274	WP_224177529.1	WP_096654432.1
OG0004275	WP_223985722.1	WP_096654508.1
OG0004276	WP_224177456.1	WP_096661255.1, WP_096654601.1
OG0004278	WP_223989800.1	WP_096654799.1
OG0004279	WP_224179654.1	WP_096654809.1
OG0004280	WP_223975504.1	WP_096654817.1
OG0004283	WP_223980881.1	WP_096655048.1, WP_096660276.1
OG0004285	WP_223972661.1, WP_224180151.1	WP_096655121.1, WP_096655119.1
OG0004286	WP_223982273.1	WP_096655147.1
OG0004287	WP_223974336.1, WP_224176723.1	WP_096655149.1
OG0004288	WP_224174454.1, WP_224177027.1	WP_096655181.1
OG0004289	WP_223973871.1	WP_096660628.1, WP_096655189.1
OG0004290	WP_224178358.1	WP_096655293.1
OG0004291	WP_223978905.1	WP_096655321.1
OG0004292	WP_224177299.1	WP_096655422.1
OG0004293	WP_223987021.1	WP_096658475.1, WP_096655603.1
OG0004294	WP_224177660.1	WP_096655618.1, WP_096659630.1
OG0004295	WP_223985261.1	WP_096655635.1
OG0004296	WP_224176421.1	WP_096655640.1, WP_096659105.1
OG0004297	WP_224178537.1, WP_224178495.1	WP_096655655.1
OG0004298	WP_224177254.1	WP_096655709.1, WP_096661334.1
OG0004301	WP_224177653.1	WP_096655766.1
OG0004302	WP_223978643.1, WP_224178525.1	WP_096655847.1
OG0004303	WP_224178613.1	WP_096655849.1
OG0004304	WP_224178751.1	WP_096655892.1
OG0004305	WP_224178636.1, WP_224175482.1	WP_096655899.1
OG0004306	WP_223981838.1	WP_096655934.1
OG0004308	WP_223989566.1	WP_096656005.1
OG0004309	WP_224176471.1	WP_096656069.1
OG0004311	WP_224175324.1	WP_096656102.1
OG0004312	WP_223984848.1	WP_096656149.1
OG0004313	WP_224175901.1, WP_224176499.1	WP_096656215.1
OG0004314	WP_224176898.1	WP_096656631.1, WP_096656222.1
OG0004315	WP_224177085.1	WP_096656247.1
OG0004316	WP_224174168.1	WP_096656255.1
OG0004317	WP_223983565.1	WP_096656372.1, WP_096656373.1
OG0004321	WP_224176691.1, WP_224178195.1	WP_096656540.1
OG0004323	WP_223987878.1	WP_096656619.1
OG0004325	WP_223987279.1	WP_096656687.1
OG0004326	WP_223985611.1	WP_096656689.1
OG0004327	WP_223978625.1	WP_096656729.1, WP_096656849.1
OG0004328	WP_223978247.1	WP_096656734.1
OG0004329	WP_224177250.1	WP_096658344.1, WP_096656795.1
OG0004330	WP_224179375.1, WP_224180277.1	WP_096656808.1
OG0004331	WP_223978031.1	WP_096656812.1
OG0004332	WP_224176837.1	WP_096660238.1, WP_096656822.1
OG0004333	WP_224175266.1	WP_096656836.1
OG0004334	WP_127082563.1	WP_096656837.1
OG0004335	WP_224175265.1	WP_096656838.1
OG0004336	WP_223973088.1	WP_096656840.1
OG0004338	WP_224177459.1, WP_224179098.1	WP_096656871.1
OG0004339	WP_224177173.1	WP_096656896.1
OG0004340	WP_224176037.1	WP_096656905.1
OG0004341	WP_223989649.1	WP_096656967.1, WP_096661078.1
OG0004342	WP_224174002.1, WP_224178338.1	WP_096657017.1
OG0004343	WP_223978204.1	WP_096657044.1
OG0004345	WP_223978265.1	WP_096657073.1
OG0004346	WP_224178031.1	WP_096657090.1
OG0004347	WP_224179269.1	WP_096657116.1
OG0004348	WP_224177499.1	WP_096657122.1
OG0004349	WP_223977098.1	WP_096657130.1, WP_096657140.1
OG0004350	WP_224176742.1	WP_096657142.1, WP_096657132.1
OG0004351	WP_224176739.1	WP_096657137.1, WP_096657147.1
OG0004352	WP_224178194.1, WP_224178238.1	WP_096657161.1
OG0004353	WP_224179391.1	WP_096657167.1
OG0004354	WP_224175058.1, WP_224175060.1, WP_224175062.1, WP_224175065.1	WP_096657199.1
OG0004355	WP_224174356.1	WP_096657217.1
OG0004356	WP_223970794.1	WP_096657227.1
OG0004357	WP_224174288.1	WP_096657457.1, WP_096657238.1
OG0004359	WP_224180276.1, WP_224179216.1	WP_096657353.1
OG0004360	WP_223985919.1	WP_096657361.1
OG0004362	WP_224178924.1	WP_096657424.1
OG0004363	WP_224174998.1, WP_224177221.1	WP_096657511.1
OG0004364	WP_224179668.1	WP_096657575.1
