Orthogroup	PCC_6303	NIES-267
OG0001716	WP_015199159.1	WP_096657688.1
OG0001717	WP_041740738.1	WP_096657689.1
OG0001718	WP_015199156.1	WP_096657690.1
OG0001719	WP_015199154.1	WP_096657691.1
OG0001720	WP_015196597.1	WP_096658229.1
OG0001721	WP_015199149.1	WP_096657695.1
OG0001722	WP_015199148.1	WP_096657696.1
OG0001723	WP_015197021.1	WP_096657700.1
OG0001725	WP_015201012.1	WP_096657704.1
OG0001726	WP_015201011.1	WP_096657705.1
OG0001727	WP_015201010.1	WP_096657706.1
OG0001728	WP_015197607.1	WP_096657793.1
OG0001729	WP_015198878.1	WP_096657792.1
OG0001730	WP_015198879.1	WP_096660224.1
OG0001731	WP_015198880.1	WP_096660225.1
OG0001732	WP_015198640.1	WP_096661229.1
OG0001733	WP_015198643.1	WP_096657931.1
OG0001734	WP_015198888.1	WP_096660025.1
OG0001735	WP_015198889.1	WP_096658346.1
OG0001736	WP_015200054.1	WP_096658931.1
OG0001737	WP_015200055.1	WP_096658919.1
OG0001738	WP_015201018.1	WP_096652911.1
OG0001739	WP_015200166.1	WP_096652923.1
OG0001740	WP_015200164.1	WP_096660978.1
OG0001741	WP_015200163.1	WP_096652927.1
OG0001742	WP_015200162.1	WP_096652929.1
OG0001743	WP_015200333.1	WP_096658228.1
OG0001744	WP_015200335.1	WP_096658226.1
OG0001745	WP_015200336.1	WP_096658225.1
OG0001746	WP_041740056.1	WP_096661243.1
OG0001747	WP_015195898.1	WP_096658223.1
OG0001748	WP_015197537.1	WP_096657818.1
OG0001750	WP_015198987.1	WP_096658230.1
OG0001751	WP_015199252.1	WP_096661140.1
OG0001752	WP_015196664.1	WP_096656875.1
OG0001753	WP_015198855.1	WP_096656828.1
OG0001754	WP_015196791.1, WP_015196900.1	WP_096656827.1
OG0001755	WP_015197288.1	WP_096656337.1
OG0001756	WP_015197287.1	WP_096656336.1
OG0001757	WP_015197286.1	WP_096656335.1
OG0001758	WP_015197285.1	WP_096656209.1
OG0001759	WP_015195880.1	WP_096658291.1
OG0001760	WP_015195881.1	WP_096658292.1
OG0001761	WP_015195882.1	WP_096658293.1
OG0001762	WP_015195883.1	WP_096658294.1
OG0001763	WP_015195884.1	WP_096658295.1
OG0001764	WP_015195885.1	WP_096658296.1
OG0001765	WP_015195886.1	WP_096658297.1
OG0001766	WP_015197542.1	WP_096657823.1
OG0001767	WP_015197541.1	WP_096657822.1
OG0001768	WP_015201103.1	WP_096661285.1
OG0001769	WP_015201101.1	WP_096658915.1
OG0001770	WP_015201100.1	WP_096658917.1
OG0001771	WP_015196544.1	WP_096658391.1
OG0001772	WP_015200955.1	WP_096659689.1
OG0001773	WP_015200954.1	WP_096659687.1
OG0001774	WP_015200953.1	WP_096661309.1
OG0001775	WP_015196778.1	WP_096657817.1
OG0001776	WP_015198859.1	WP_096660426.1
OG0001777	WP_015196679.1	WP_096652840.1
OG0001778	WP_015196678.1	WP_096652842.1
OG0001779	WP_015199370.1	WP_096659187.1
OG0001780	WP_015199592.1	WP_096656723.1
OG0001781	WP_015199591.1	WP_096656720.1
OG0001782	WP_015199821.1	WP_096656719.1
OG0001783	WP_015198615.1	WP_096658185.1
OG0001784	WP_015197481.1	WP_096659235.1
OG0001785	WP_015197480.1	WP_096659233.1
OG0001786	WP_015197479.1	WP_096659231.1
OG0001787	WP_015197477.1	WP_096659227.1
OG0001788	WP_015197476.1	WP_096659225.1
OG0001789	WP_015197475.1	WP_096659223.1
OG0001790	WP_015197474.1	WP_096659221.1
OG0001791	WP_041740909.1	WP_096657860.1
OG0001792	WP_015197219.1	WP_096657871.1
OG0001793	WP_015199806.1	WP_096657872.1
OG0001794	WP_015195896.1	WP_096660123.1
OG0001795	WP_015198607.1	WP_096660126.1
OG0001796	WP_015198753.1	WP_096659636.1
OG0001797	WP_015198754.1	WP_096658261.1
OG0001798	WP_015198755.1	WP_096658260.1
OG0001799	WP_015200491.1	WP_096661146.1
OG0001800	WP_015200489.1	WP_096656567.1
OG0001801	WP_015200487.1	WP_096656566.1
OG0001802	WP_015200486.1	WP_096656565.1
OG0001803	WP_015200485.1	WP_096656562.1
OG0001804	WP_015200697.1	WP_096658500.1
OG0001805	WP_015200605.1	WP_096654964.1
OG0001806	WP_015196720.1	WP_096656587.1
OG0001807	WP_015197265.1	WP_096655641.1
OG0001809	WP_015196318.1	WP_096658501.1
OG0001810	WP_015199606.1	WP_096658503.1
OG0001811	WP_015196594.1	WP_096658504.1
OG0001812	WP_015196836.1	WP_096659209.1
OG0001813	WP_015196834.1	WP_096659205.1
OG0001814	WP_015196833.1	WP_096659199.1
OG0001815	WP_015200483.1	WP_096656560.1
OG0001816	WP_015197029.1	WP_096659255.1
OG0001817	WP_015197028.1	WP_096659253.1
OG0001818	WP_041740929.1	WP_096659249.1
OG0001819	WP_015200758.1	WP_096659247.1
OG0001820	WP_015200826.1	WP_096660468.1
OG0001821	WP_015200824.1	WP_096660466.1
OG0001822	WP_015200169.1	WP_096652917.1
OG0001824	WP_015199553.1	WP_096661244.1
OG0001825	WP_015197128.1	WP_096658213.1
OG0001826	WP_015196279.1	WP_096652932.1
OG0001827	WP_015196278.1	WP_096652935.1
OG0001829	WP_015195947.1	WP_096660016.1, WP_096654659.1
OG0001830	WP_015198780.1	WP_096657799.1
OG0001831	WP_015195946.1	WP_096654637.1
OG0001832	WP_015201069.1	WP_096653071.1
OG0001833	WP_015201071.1	WP_096653069.1
OG0001834	WP_015201073.1	WP_096653065.1
OG0001835	WP_015197813.1	WP_096653017.1
OG0001836	WP_015197814.1	WP_096653019.1
OG0001837	WP_015196281.1	WP_096653023.1
OG0001838	WP_015196285.1	WP_096653029.1
OG0001839	WP_041740198.1	WP_096653033.1
OG0001840	WP_015196288.1	WP_096653035.1
OG0001841	WP_015196290.1	WP_096653037.1
OG0001842	WP_015196291.1	WP_096653039.1
OG0001843	WP_041740204.1	WP_096660985.1
OG0001844	WP_015197239.1	WP_096653059.1
OG0001845	WP_015197238.1	WP_096653061.1
OG0001847	WP_015197616.1	WP_096656559.1
OG0001848	WP_015197182.1	WP_096659243.1
OG0001849	WP_015197181.1	WP_096659241.1
OG0001850	WP_041740331.1	WP_096659239.1
OG0001851	WP_015199947.1	WP_096656997.1
OG0001852	WP_015200743.1	WP_096658249.1
OG0001853	WP_015200089.1	WP_096659615.1
OG0001854	WP_015200087.1	WP_096659617.1
OG0001856	WP_015199510.1	WP_096658347.1
OG0001857	WP_015196362.1	WP_096657801.1
OG0001858	WP_015196433.1	WP_096657797.1
OG0001859	WP_015196432.1	WP_096657796.1
OG0001860	WP_015200718.1	WP_096660411.1
OG0001861	WP_015197737.1	WP_096657811.1
OG0001862	WP_015200000.1	WP_096659347.1
OG0001863	WP_015200001.1	WP_096659349.1
OG0001864	WP_015200002.1	WP_096659351.1
OG0001865	WP_015200003.1	WP_096659353.1
OG0001866	WP_015200004.1	WP_096659355.1
OG0001867	WP_015196209.1	WP_096660229.1
OG0001868	WP_015196866.1	WP_096661290.1
OG0001869	WP_015196867.1	WP_096659071.1
OG0001870	WP_015199962.1	WP_096661299.1
OG0001871	WP_051036781.1	WP_096658992.1
OG0001872	WP_015200682.1	WP_096659638.1
OG0001873	WP_015200686.1	WP_096660071.1
OG0001874	WP_015200687.1	WP_096660072.1
OG0001875	WP_015197164.1	WP_096659299.1
OG0001876	WP_015199997.1	WP_096659337.1
OG0001878	WP_041739045.1	WP_096660284.1
OG0001879	WP_015200769.1	WP_096657928.1
OG0001880	WP_041740721.1	WP_096661250.1
OG0001881	WP_015197155.1	WP_096659531.1
OG0001882	WP_015197156.1	WP_096659533.1
OG0001883	WP_015197157.1	WP_096659535.1
OG0001884	WP_015200787.1	WP_096657949.1
OG0001886	WP_015198602.1	WP_096658180.1
OG0001887	WP_015198603.1	WP_096658179.1
OG0001888	WP_015199564.1	WP_096658286.1
OG0001889	WP_015199361.1	WP_096658289.1
OG0001890	WP_015198464.1	WP_096659113.1
OG0001891	WP_041739595.1	WP_096659115.1
OG0001892	WP_015198461.1	WP_096659121.1
OG0001893	WP_015197694.1	WP_096659125.1
OG0001894	WP_015197691.1	WP_096659127.1
OG0001895	WP_015197775.1	WP_096655941.1
OG0001896	WP_015196917.1	WP_096659755.1
OG0001897	WP_015200329.1	WP_096652836.1
OG0001898	WP_015196459.1	WP_096660282.1
OG0001899	WP_015199694.1	WP_096658994.1
OG0001900	WP_015199371.1	WP_096659189.1
OG0001902	WP_015200740.1	WP_096658353.1
OG0001903	WP_015200739.1	WP_096658354.1
OG0001904	WP_015196534.1	WP_096657910.1
OG0001905	WP_015196536.1	WP_096657912.1
OG0001906	WP_015196771.1	WP_096659505.1
OG0001907	WP_015196769.1	WP_096659503.1
OG0001908	WP_041740277.1	WP_096659501.1
OG0001909	WP_015200222.1	WP_096659497.1
OG0001910	WP_015200223.1	WP_096659495.1
OG0001911	WP_015200357.1	WP_096659493.1
OG0001912	WP_015200358.1	WP_096659492.1
OG0001913	WP_015200360.1	WP_096659486.1
OG0001914	WP_015200364.1	WP_096658487.1
OG0001915	WP_015200365.1	WP_096658486.1
OG0001916	WP_015200366.1	WP_096658485.1
OG0001917	WP_015200367.1	WP_096658484.1
OG0001918	WP_015200368.1	WP_096658483.1
OG0001919	WP_015200369.1	WP_096658482.1
OG0001920	WP_015196417.1	WP_096657068.1
OG0001921	WP_015196418.1	WP_096657067.1
OG0001922	WP_015196419.1	WP_096657066.1
OG0001923	WP_015196420.1	WP_096657065.1
OG0001924	WP_015196421.1	WP_015118856.1
OG0001925	WP_041740238.1	WP_096657064.1
OG0001926	WP_015196425.1	WP_096657062.1
OG0001927	WP_015200918.1	WP_096658236.1
OG0001928	WP_015200921.1	WP_096658237.1
OG0001929	WP_015200325.1	WP_096658243.1
OG0001930	WP_015200324.1	WP_096658244.1
OG0001931	WP_015200323.1	WP_096658245.1
OG0001932	WP_015197659.1	WP_096656976.1
OG0001933	WP_015198650.1	WP_096656977.1
OG0001934	WP_015195837.1	WP_096657813.1
OG0001935	WP_015200370.1	WP_096658481.1
OG0001936	WP_015200371.1	WP_096658480.1
OG0001937	WP_015198473.1	WP_096657609.1
OG0001938	WP_015198470.1	WP_096657611.1
OG0001939	WP_015198469.1	WP_096657612.1
OG0001940	WP_015198468.1	WP_096657613.1
OG0001942	WP_015201098.1	WP_096654474.1
OG0001943	WP_015195900.1	WP_096656461.1
OG0001944	WP_015196447.1	WP_096656225.1
OG0001945	WP_041740716.1	WP_096658449.1
OG0001946	WP_015199016.1	WP_096658450.1
OG0001947	WP_015199017.1	WP_096658451.1
OG0001948	WP_015199019.1	WP_096658452.1
OG0001949	WP_015199020.1	WP_096661264.1
OG0001950	WP_015197353.1	WP_096658092.1
OG0001951	WP_015198841.1	WP_096658093.1
OG0001952	WP_015198713.1	WP_096660638.1
OG0001953	WP_015198712.1	WP_096660637.1
OG0001954	WP_015198711.1	WP_096660635.1
OG0001955	WP_015198710.1	WP_096660633.1
OG0001956	WP_015198708.1	WP_096660630.1
OG0001957	WP_015197322.1	WP_096655864.1
OG0001958	WP_041740847.1	WP_096655884.1
OG0001959	WP_015199987.1	WP_096655624.1
OG0001960	WP_015201044.1	WP_096658148.1
OG0001961	WP_015200561.1	WP_096658081.1
OG0001962	WP_015197366.1	WP_096656170.1
OG0001963	WP_015195901.1	WP_096656574.1
OG0001964	WP_015195902.1	WP_096656575.1
OG0001965	WP_015201075.1	WP_096656479.1
OG0001966	WP_015201076.1	WP_096656478.1
OG0001967	WP_015201079.1	WP_096656476.1
OG0001968	WP_015201080.1	WP_096656475.1
OG0001969	WP_015201083.1	WP_096656473.1
OG0001970	WP_015201085.1	WP_096656472.1
OG0001971	WP_015201086.1	WP_096656471.1
OG0001972	WP_015201087.1	WP_096656470.1
OG0001973	WP_015201088.1	WP_096656469.1
OG0001974	WP_015197338.1	WP_096658274.1
OG0001975	WP_015197342.1	WP_096658271.1
OG0001976	WP_015200644.1	WP_096658270.1
OG0001977	WP_015200642.1	WP_096658268.1
OG0001978	WP_015200641.1	WP_096658267.1
OG0001979	WP_015200640.1	WP_096658265.1
OG0001980	WP_041740914.1	WP_096658264.1
OG0001981	WP_015200638.1	WP_096658263.1
OG0001982	WP_015200963.1	WP_096660222.1
OG0001983	WP_015200140.1	WP_096656936.1
OG0001984	WP_015200139.1	WP_096661170.1
OG0001986	WP_015199988.1	WP_096659369.1
OG0001987	WP_015201104.1	WP_096659371.1
OG0001989	WP_015200084.1	WP_096659814.1
OG0001990	WP_015199551.1	WP_096657686.1
OG0001991	WP_015201046.1	WP_096656483.1
OG0001992	WP_015196612.1	WP_096656482.1
OG0001993	WP_015199092.1	WP_096658317.1
OG0001994	WP_015199053.1	WP_096652692.1
OG0001995	WP_015200663.1	WP_096656911.1
OG0001996	WP_015196437.1	WP_096661231.1
OG0001997	WP_015196439.1	WP_096657970.1
OG0001998	WP_015197642.1	WP_096654339.1
OG0001999	WP_015197643.1	WP_096654337.1
OG0002000	WP_015197644.1	WP_096654335.1
OG0002001	WP_015200072.1	WP_096654319.1
OG0002002	WP_015200073.1	WP_096654317.1
OG0002003	WP_015195879.1	WP_096654315.1
OG0002004	WP_015195877.1	WP_096654311.1
OG0002005	WP_015196558.1	WP_096656996.1
OG0002006	WP_015199188.1	WP_096660185.1
OG0002007	WP_015199494.1	WP_096660187.1
OG0002008	WP_015199493.1	WP_096660188.1
OG0002009	WP_015199506.1	WP_096660190.1
OG0002010	WP_015198531.1	WP_096656460.1
OG0002011	WP_015197167.1	WP_096656458.1
OG0002012	WP_015197168.1	WP_096656457.1
OG0002013	WP_015197170.1	WP_096656456.1
OG0002014	WP_015196312.1	WP_096656455.1
OG0002015	WP_015197441.1	WP_096656528.1
OG0002017	WP_041740698.1	WP_096656760.1
OG0002018	WP_015198533.1	WP_096661162.1
OG0002019	WP_015198534.1	WP_096656761.1
OG0002020	WP_015198535.1	WP_096656762.1
OG0002021	WP_015200010.1	WP_096658027.1
OG0002022	WP_015200651.1	WP_096657994.1
OG0002023	WP_015195781.1	WP_096656354.1
OG0002024	WP_015200546.1	WP_096656705.1
OG0002025	WP_015200547.1	WP_096656707.1
OG0002026	WP_015199453.1	WP_096661160.1
OG0002027	WP_015195840.1	WP_096654924.1
OG0002028	WP_015196808.1	WP_096660042.1
OG0002029	WP_015198881.1	WP_096657668.1
OG0002030	WP_015197134.1	WP_096656332.1
OG0002031	WP_015195905.1	WP_096656578.1
OG0002032	WP_015196691.1	WP_096654729.1
OG0002033	WP_015196688.1	WP_096654720.1
OG0002034	WP_015195845.1	WP_096655382.1
OG0002035	WP_015195844.1	WP_096655384.1
OG0002036	WP_015198986.1	WP_096657903.1
OG0002037	WP_015198983.1	WP_096657905.1
OG0002038	WP_015198982.1	WP_096657110.1
OG0002039	WP_015196650.1	WP_096660247.1
OG0002040	WP_015196649.1	WP_096660246.1
OG0002041	WP_015196403.1	WP_096660285.1
OG0002042	WP_015200694.1	WP_096658497.1
OG0002043	WP_015197279.1	WP_096655552.1
OG0002044	WP_015198437.1	WP_096652719.1
OG0002045	WP_015197277.1	WP_096655551.1
OG0002046	WP_015197276.1	WP_096655550.1
OG0002047	WP_015197275.1	WP_096655549.1
OG0002048	WP_015200331.1	WP_096652866.1
OG0002049	WP_015200446.1	WP_096660179.1
OG0002050	WP_015200447.1	WP_096660178.1
OG0002051	WP_015200448.1	WP_096660177.1
OG0002052	WP_015200449.1	WP_096660176.1
OG0002053	WP_015199509.1	WP_096660175.1
OG0002054	WP_015201058.1	WP_096655936.1
OG0002055	WP_015196916.1	WP_096659761.1
OG0002056	WP_015200201.1	WP_096658325.1
OG0002057	WP_015199093.1	WP_096658326.1
OG0002058	WP_015200110.1	WP_096657722.1
OG0002059	WP_015200109.1	WP_096657720.1
OG0002060	WP_015196394.1	WP_096655560.1
OG0002061	WP_015196395.1	WP_096655559.1
OG0002062	WP_015196397.1	WP_096655558.1
OG0002063	WP_015200210.1	WP_096655554.1
OG0002064	WP_015200209.1	WP_096655553.1
OG0002065	WP_015198796.1	WP_096654454.1
OG0002066	WP_041740659.1	WP_096654456.1
OG0002067	WP_015198793.1	WP_096654460.1
OG0002068	WP_015198792.1	WP_096654462.1
OG0002069	WP_015198791.1	WP_096654464.1
OG0002070	WP_015198790.1	WP_096654466.1
OG0002071	WP_015198788.1	WP_096656462.1
OG0002072	WP_015198797.1	WP_096654452.1
OG0002073	WP_015196592.1	WP_096656154.1
OG0002074	WP_015199672.1	WP_096656155.1
OG0002075	WP_015199673.1	WP_096656156.1
OG0002076	WP_041740779.1	WP_096659111.1
OG0002077	WP_015196807.1	WP_096660459.1
OG0002078	WP_015199585.1	WP_096654267.1
OG0002079	WP_015199539.1	WP_096654275.1
OG0002080	WP_015197122.1	WP_096654281.1
OG0002082	WP_015199199.1	WP_096655579.1
OG0002084	WP_015198489.1	WP_096659513.1
OG0002085	WP_015198490.1	WP_096659515.1
OG0002086	WP_015198491.1	WP_096659519.1
OG0002087	WP_015195777.1	WP_096660228.1
OG0002088	WP_015195776.1	WP_015116210.1
OG0002089	WP_015195775.1	WP_015116211.1
OG0002091	WP_015196887.1	WP_096656272.1
OG0002092	WP_015196888.1	WP_096661130.1
OG0002093	WP_015200177.1	WP_096660133.1
OG0002094	WP_015200176.1	WP_096660129.1
OG0002095	WP_015200175.1	WP_096661318.1
OG0002096	WP_015200075.1	WP_096660056.1
OG0002097	WP_015199062.1	WP_096657957.1
OG0002098	WP_041739057.1	WP_096657954.1
OG0002099	WP_015200411.1	WP_096656531.1
OG0002100	WP_015199848.1	WP_096657965.1
OG0002101	WP_015195918.1	WP_096659219.1
OG0002102	WP_015199307.1	WP_096659621.1
OG0002103	WP_015198991.1	WP_096659577.1
OG0002104	WP_041739708.1	WP_096659579.1
OG0002105	WP_015197788.1	WP_096657762.1
OG0002106	WP_015197790.1	WP_096657760.1
OG0002107	WP_015197789.1	WP_096657761.1
OG0002108	WP_015197793.1	WP_096657758.1
OG0002109	WP_203225966.1	WP_096657092.1
OG0002110	WP_144051015.1	WP_096659958.1
OG0002111	WP_015197493.1	WP_096659960.1
OG0002112	WP_015197657.1	WP_096656597.1
OG0002113	WP_015197656.1	WP_096656598.1
OG0002114	WP_015197655.1	WP_096656599.1
OG0002115	WP_015199302.1	WP_096656600.1
OG0002116	WP_015200311.1	WP_096657647.1
OG0002117	WP_015200309.1	WP_096657645.1
OG0002118	WP_015200300.1	WP_096657638.1
OG0002119	WP_015200298.1	WP_096657637.1
OG0002120	WP_015200297.1	WP_096657636.1
OG0002121	WP_015200296.1	WP_096657635.1
OG0002122	WP_015200294.1	WP_096657633.1
OG0002123	WP_015200969.1	WP_096659724.1
OG0002124	WP_015200974.1	WP_096659716.1
OG0002125	WP_015200975.1	WP_096659714.1
OG0002126	WP_015200150.1	WP_096659712.1
OG0002127	WP_015200149.1	WP_096659710.1
OG0002128	WP_015200148.1	WP_096659708.1
OG0002129	WP_015200147.1	WP_096659706.1
OG0002130	WP_015200146.1	WP_096659704.1
OG0002131	WP_015200145.1	WP_096659702.1
OG0002132	WP_015200144.1	WP_096659700.1
OG0002134	WP_015199922.1	WP_096658125.1
OG0002135	WP_015200128.1	WP_096656961.1
OG0002136	WP_041739303.1	WP_096656580.1
OG0002137	WP_015197487.1	WP_096656581.1
OG0002138	WP_015197486.1	WP_096656582.1
OG0002139	WP_015197484.1	WP_096656584.1
OG0002140	WP_015197483.1	WP_096656585.1
OG0002141	WP_015196371.1	WP_096659974.1
OG0002142	WP_015196706.1	WP_096660070.1
OG0002143	WP_015196708.1	WP_096656551.1
OG0002144	WP_015200172.1	WP_096656550.1
OG0002145	WP_015200173.1	WP_015118472.1
OG0002146	WP_015200174.1	WP_096656549.1
OG0002147	WP_015196868.1	WP_096659069.1
OG0002148	WP_015199650.1	WP_096658320.1
OG0002149	WP_015200698.1	WP_096656763.1
OG0002150	WP_015197295.1	WP_096656519.1
OG0002151	WP_015197294.1	WP_096656520.1
OG0002152	WP_015197293.1	WP_096656521.1
OG0002153	WP_015197172.1	WP_096656522.1
OG0002154	WP_015197171.1	WP_096656523.1
OG0002155	WP_015195943.1	WP_096659010.1
OG0002156	WP_015195942.1	WP_096656525.1
OG0002157	WP_015197653.1	WP_096656526.1
OG0002158	WP_041739928.1	WP_096659792.1
OG0002159	WP_015200435.1	WP_096659790.1
OG0002160	WP_015200434.1	WP_096659788.1
OG0002161	WP_015197368.1	WP_096656171.1
OG0002162	WP_015197369.1	WP_096656172.1
OG0002163	WP_015200281.1	WP_096656711.1
OG0002164	WP_015200273.1	WP_096661158.1
OG0002165	WP_015199679.1	WP_096656712.1
OG0002166	WP_015201040.1	WP_096655988.1
OG0002167	WP_015196980.1	WP_096658404.1
OG0002168	WP_015196979.1	WP_096658405.1
OG0002169	WP_015196978.1	WP_096658406.1
OG0002170	WP_015196975.1	WP_096658409.1
OG0002171	WP_015196973.1	WP_096660454.1
OG0002172	WP_041739120.1	WP_096658415.1
OG0002173	WP_015196742.1	WP_096660448.1
OG0002174	WP_015196741.1	WP_096660446.1
OG0002175	WP_015196740.1	WP_096658414.1
OG0002176	WP_015196739.1	WP_096658413.1
OG0002177	WP_015199823.1	WP_096658416.1
OG0002178	WP_015199825.1	WP_096658418.1
OG0002179	WP_041739822.1	WP_096658419.1
OG0002180	WP_015199827.1	WP_096658420.1
OG0002181	WP_015198905.1	WP_096657173.1
OG0002182	WP_015197316.1	WP_096656130.1
OG0002183	WP_015197409.1	WP_096661019.1
OG0002184	WP_015196344.1	WP_096656179.1
OG0002185	WP_041739654.1	WP_096657002.1
OG0002186	WP_015199946.1	WP_096655955.1
OG0002187	WP_015200515.1	WP_096655054.1
OG0002188	WP_015200514.1	WP_096655056.1
OG0002189	WP_015200513.1	WP_096655058.1
OG0002190	WP_015197445.1	WP_096655074.1
OG0002191	WP_015199776.1	WP_096660623.1
OG0002192	WP_015199476.1	WP_096659109.1
OG0002193	WP_015199475.1	WP_096659103.1
OG0002194	WP_015195978.1	WP_096658657.1
OG0002195	WP_015197123.1	WP_096657787.1
OG0002196	WP_015197774.1	WP_096657786.1
OG0002197	WP_015197124.1	WP_096661179.1
OG0002198	WP_015196147.1	WP_096658817.1
OG0002199	WP_015199728.1	WP_096653100.1
OG0002200	WP_015199727.1	WP_096653102.1
OG0002201	WP_015199726.1	WP_096653104.1
OG0002202	WP_015197648.1	WP_096660082.1
OG0002203	WP_015197647.1	WP_096654327.1
OG0002204	WP_015196995.1	WP_096656442.1
OG0002206	WP_015200047.1	WP_096653727.1
OG0002207	WP_041739808.1	WP_096653729.1
OG0002208	WP_015197406.1	WP_096656892.1
OG0002209	WP_015197401.1	WP_096656888.1
OG0002210	WP_041740352.1	WP_096656882.1
OG0002211	WP_041739263.1	WP_096656881.1
OG0002212	WP_015197566.1	WP_096656129.1
OG0002213	WP_015197563.1	WP_096656127.1
OG0002214	WP_015199523.1	WP_096658020.1
OG0002215	WP_015199846.1	WP_096659470.1
OG0002216	WP_015199845.1	WP_096659468.1
OG0002217	WP_015199843.1	WP_096659464.1
OG0002218	WP_015200070.1	WP_096654556.1
OG0002219	WP_015200069.1	WP_096654554.1
OG0002220	WP_015201003.1	WP_096657711.1
OG0002221	WP_015195780.1	WP_096656353.1
OG0002222	WP_041740880.1	WP_096657648.1
OG0002223	WP_015198818.1	WP_096661317.1
OG0002224	WP_015200552.1	WP_096661241.1
OG0002225	WP_015200551.1	WP_096658153.1
OG0002226	WP_015200550.1	WP_096658152.1
OG0002227	WP_041740900.1	WP_096657835.1
OG0002228	WP_015200543.1	WP_096657836.1
OG0002229	WP_015200601.1	WP_096657901.1
OG0002230	WP_015200602.1	WP_096657900.1
OG0002231	WP_015200603.1	WP_096657899.1
OG0002232	WP_015200604.1	WP_096657898.1
OG0002233	WP_015197212.1	WP_096657897.1
OG0002234	WP_015197211.1	WP_096657896.1
OG0002235	WP_015197210.1	WP_096661226.1
OG0002236	WP_015197209.1	WP_096657895.1
OG0002237	WP_015197206.1	WP_096657893.1
OG0002238	WP_015197205.1	WP_015117215.1
OG0002239	WP_015197204.1	WP_015117216.1
OG0002240	WP_015197203.1	WP_096657892.1
OG0002241	WP_015197202.1	WP_096657891.1
OG0002242	WP_015197199.1	WP_096657889.1
OG0002244	WP_041739833.1	WP_096656439.1
OG0002245	WP_015199892.1	WP_096656438.1
OG0002246	WP_015199891.1	WP_096656437.1
OG0002247	WP_015199890.1	WP_096656436.1
OG0002248	WP_015196465.1	WP_096660844.1
OG0002249	WP_015200132.1	WP_096656958.1
OG0002250	WP_015200131.1	WP_096656959.1
OG0002251	WP_015195907.1	WP_096656579.1
OG0002252	WP_015197135.1	WP_096656341.1
OG0002253	WP_015196546.1	WP_096658389.1
OG0002254	WP_015196548.1	WP_096658387.1
OG0002255	WP_015196549.1	WP_096658386.1
OG0002256	WP_015196550.1	WP_096661260.1
OG0002257	WP_051036758.1	WP_096658385.1
OG0002258	WP_041740263.1	WP_096658384.1
OG0002259	WP_015196553.1	WP_096658383.1
OG0002260	WP_015196554.1	WP_096658382.1
OG0002261	WP_015196472.1	WP_096657851.1
OG0002262	WP_015196473.1	WP_096657850.1
OG0002263	WP_015196474.1	WP_096657875.1
OG0002264	WP_015196476.1	WP_096657877.1
OG0002265	WP_015200938.1	WP_096660090.1
OG0002266	WP_015200939.1	WP_096660089.1
OG0002267	WP_015200940.1	WP_096660088.1
OG0002268	WP_015200941.1	WP_096660087.1
OG0002269	WP_015201002.1	WP_096657712.1
OG0002270	WP_015201001.1	WP_096657713.1
OG0002271	WP_015201000.1	WP_096657714.1
OG0002272	WP_015200999.1	WP_096657715.1
OG0002273	WP_015200998.1	WP_096657716.1
OG0002274	WP_015198706.1	WP_096659644.1
OG0002275	WP_015197587.1	WP_096659646.1
OG0002276	WP_015197588.1	WP_096659648.1
OG0002277	WP_015200116.1	WP_096658039.1
OG0002278	WP_015200785.1	WP_096657936.1
OG0002279	WP_051036816.1	WP_096657935.1
OG0002280	WP_015200804.1	WP_096657934.1
OG0002281	WP_015198645.1	WP_096657933.1
OG0002282	WP_015196794.1	WP_096658364.1
OG0002283	WP_015199276.1	WP_096654767.1
OG0002284	WP_015199275.1	WP_096654769.1
OG0002285	WP_015199273.1	WP_096654771.1
OG0002286	WP_015199272.1	WP_096661054.1
OG0002287	WP_015199270.1	WP_096654775.1
OG0002288	WP_015199787.1	WP_096658101.1
OG0002289	WP_015199784.1	WP_096658098.1
OG0002290	WP_041740613.1	WP_096656605.1
OG0002291	WP_015197139.1	WP_096654560.1
OG0002292	WP_015197141.1	WP_096654562.1
OG0002293	WP_015199135.1	WP_096654564.1
OG0002294	WP_015197332.1	WP_096660817.1
OG0002295	WP_015195813.1	WP_096657845.1
OG0002296	WP_015195814.1	WP_096661222.1
OG0002297	WP_015195817.1	WP_096657848.1
OG0002298	WP_015197518.1	WP_096657849.1
OG0002299	WP_238993848.1	WP_096660099.1
OG0002300	WP_015199245.1	WP_096660097.1
OG0002301	WP_015195921.1	WP_096658488.1
OG0002302	WP_015197333.1	WP_096653666.1
OG0002303	WP_015200532.1	WP_096659181.1
OG0002304	WP_015197843.1	WP_096660866.1
OG0002305	WP_015198515.1	WP_096660865.1
OG0002306	WP_015198757.1	WP_096658258.1
OG0002307	WP_015197569.1	WP_096656910.1
OG0002308	WP_015197660.1	WP_096656909.1
OG0002309	WP_015199454.1	WP_096660080.1
OG0002310	WP_015200011.1	WP_096658142.1
OG0002311	WP_015200012.1	WP_096658141.1
OG0002312	WP_015200014.1	WP_096658139.1
OG0002313	WP_015200276.1	WP_096660137.1
OG0002314	WP_015200275.1	WP_096660136.1
OG0002315	WP_015196183.1	WP_096660135.1
OG0002316	WP_015196184.1	WP_096660134.1
