Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0001068	N4	n2	1.0	Non-Terminal: STRIDE	NIES-4105_WP_096692669.1, NIES-4071_WP_096692669.1, PCC_7716_WP_224176564.1	NIES-4105_WP_096683821.1, NIES-4071_WP_096683821.1, PCC_7716_WP_223978801.1
OG0001069	N5	n4	1.0	Non-Terminal	NIES-4071_WP_096689401.1, NIES-4105_WP_096689401.1	NIES-4105_WP_096693534.1, NIES-4071_WP_096693534.1
OG0001070	N4	n1	1.0	Non-Terminal	PCC_7716_WP_224178440.1, NIES-4071_WP_096689671.1, NIES-4105_WP_096689671.1	NIES-4105_WP_096692489.1, NIES-4071_WP_096692489.1, PCC_7716_WP_224175670.1, PCC_7716_WP_223989720.1
OG0001070	PCC_7716	n6	1.0	Terminal	PCC_7716_WP_224175670.1	PCC_7716_WP_223989720.1
OG0001071	N4	n3	0.666666666667	Non-Terminal	NIES-4071_WP_096686452.1, NIES-4105_WP_096686452.1	NIES-4071_WP_096690496.1, NIES-4105_WP_096690496.1, PCC_7716_WP_224178175.1
OG0001072	N2	n1	0.4	Non-Terminal	PCC_6303_WP_015200160.1, NIES-3974_WP_096623922.1, NIES-4071_WP_096693488.1, NIES-4105_WP_096693488.1, PCC_7716_WP_223990008.1	PCC_7716_WP_223987173.1, PCC_6303_WP_015197716.1
OG0001073	N3	n2	0.5	Non-Terminal	PCC_6303_WP_015196017.1, PCC_7716_WP_224175970.1	PCC_6303_WP_015198348.1, NIES-4071_WP_096685456.1, NIES-4105_WP_096685456.1, PCC_7716_WP_224175139.1
OG0001074	NIES-267	n1	1.0	Terminal	NIES-267_WP_096661186.1	NIES-267_WP_096661281.1
OG0001074	PCC_7716	n5	1.0	Terminal	PCC_7716_WP_224180170.1	PCC_7716_WP_224179743.1
OG0001074	PCC_6303	n6	1.0	Terminal	PCC_6303_WP_041739569.1	PCC_6303_WP_041739422.1
OG0001075	NIES-267	n1	1.0	Terminal	NIES-267_WP_096661202.1	NIES-267_WP_096661194.1
OG0001075	PCC_7716	n5	1.0	Terminal	PCC_7716_WP_224174877.1, PCC_7716_WP_224178985.1	PCC_7716_WP_224175707.1
OG0001075	PCC_7716	n6	1.0	Terminal	PCC_7716_WP_224174877.1	PCC_7716_WP_224178985.1
OG0001076	PCC_7716	n4	1.0	Terminal	PCC_7716_WP_224174865.1, PCC_7716_WP_224174368.1	PCC_7716_WP_223977846.1
OG0001076	PCC_7716	n5	1.0	Terminal	PCC_7716_WP_224174865.1	PCC_7716_WP_224174368.1
OG0001077	N4	n1	1.0	Non-Terminal	PCC_7716_WP_224175672.1, NIES-4105_WP_096695054.1, NIES-4071_WP_096695054.1	NIES-4071_WP_096694617.1, NIES-4105_WP_096694617.1, PCC_7716_WP_224175911.1, PCC_7716_WP_224180030.1
OG0001077	PCC_7716	n6	1.0	Terminal	PCC_7716_WP_224175911.1	PCC_7716_WP_224180030.1
OG0001078	N3	n1	0.5	Non-Terminal	NIES-4071_WP_096695160.1, PCC_7716_WP_224174355.1, NIES-4105_WP_096695160.1, PCC_6303_WP_144051031.1, PCC_6303_WP_015198339.1	PCC_7716_WP_224178989.1, PCC_6303_WP_144051168.1
OG0001078	PCC_6303	n5	1.0	Terminal	PCC_6303_WP_144051031.1	PCC_6303_WP_015198339.1
OG0001079	N5	n2	1.0	Non-Terminal	NIES-4071_WP_096695205.1, NIES-4105_WP_096695205.1	NIES-4105_WP_096695342.1, NIES-4071_WP_096695342.1, NIES-4105_WP_096695267.1, NIES-4071_WP_096695267.1
OG0001079	N5	n4	1.0	Non-Terminal: STRIDE	NIES-4105_WP_096695342.1, NIES-4071_WP_096695342.1	NIES-4105_WP_096695267.1, NIES-4071_WP_096695267.1
OG0001080	N3	n1	0.5	Non-Terminal	NIES-4105_WP_096687865.1, NIES-4071_WP_096687865.1, PCC_7716_WP_224180395.1, PCC_6303_WP_015198699.1	PCC_7716_WP_224173926.1, PCC_7716_WP_224179449.1, PCC_6303_WP_015198484.1
OG0001080	PCC_7716	n6	1.0	Terminal	PCC_7716_WP_224173926.1	PCC_7716_WP_224179449.1
OG0001081	N2	n0	0.6	Non-Terminal	NIES-4071_WP_096687800.1, NIES-4105_WP_096687800.1, PCC_6303_WP_015197393.1, NIES-3974_WP_096625298.1	NIES-3974_WP_096621710.1, PCC_7716_WP_224174207.1, NIES-4071_WP_096689309.1, NIES-4105_WP_096689309.1
OG0001082	N4	n2	1.0	Non-Terminal: STRIDE	PCC_7716_WP_224174669.1, NIES-4105_WP_096694119.1, NIES-4071_WP_096694119.1	PCC_7716_WP_224175099.1, NIES-4105_WP_096686109.1, NIES-4071_WP_096686109.1
OG0001083	N4	n2	1.0	Non-Terminal	PCC_7716_WP_223978293.1, NIES-4071_WP_096684742.1, NIES-4105_WP_096684742.1	NIES-4105_WP_096684004.1, NIES-4071_WP_096684004.1, PCC_7716_WP_223978167.1
OG0001084	N4	n2	1.0	Non-Terminal	NIES-4071_WP_096694291.1, NIES-4105_WP_096694291.1, PCC_7716_WP_223986947.1	PCC_7716_WP_223970997.1, NIES-4105_WP_096687765.1, NIES-4071_WP_096687765.1
OG0001085	N5	n0	1.0	Non-Terminal	NIES-4105_WP_096695196.1, NIES-4071_WP_096695196.1	NIES-4105_WP_096695288.1, NIES-4071_WP_096695288.1, NIES-4071_WP_096683766.1, NIES-4105_WP_096683766.1, NIES-4105_WP_096683729.1, NIES-4071_WP_096683729.1
OG0001085	N5	n2	1.0	Non-Terminal	NIES-4105_WP_096695288.1, NIES-4071_WP_096695288.1	NIES-4071_WP_096683766.1, NIES-4105_WP_096683766.1, NIES-4105_WP_096683729.1, NIES-4071_WP_096683729.1
OG0001085	N5	n4	1.0	Non-Terminal	NIES-4071_WP_096683766.1, NIES-4105_WP_096683766.1	NIES-4105_WP_096683729.1, NIES-4071_WP_096683729.1
OG0001086	PCC_6303	n1	1.0	Terminal	PCC_6303_WP_015173922.1, PCC_6303_WP_015173959.1, PCC_6303_WP_015201119.1	PCC_6303_WP_015201117.1
OG0001086	PCC_6303	n2	1.0	Terminal	PCC_6303_WP_015173922.1	PCC_6303_WP_015173959.1, PCC_6303_WP_015201119.1
OG0001086	PCC_6303	n3	1.0	Terminal	PCC_6303_WP_015173959.1	PCC_6303_WP_015201119.1
OG0001086	PCC_7716	n6	1.0	Terminal	PCC_7716_WP_224180545.1	PCC_7716_WP_224180421.1
OG0001087	PCC_7716	n1	1.0	Terminal	PCC_7716_WP_224179948.1	PCC_7716_WP_224175735.1
OG0001087	N5	n2	1.0	Non-Terminal	NIES-4105_WP_096683933.1, NIES-4071_WP_096683933.1, NIES-4071_WP_096694682.1, NIES-4105_WP_096694682.1	NIES-4071_WP_096694703.1, NIES-4105_WP_096694703.1
OG0001087	N5	n3	1.0	Non-Terminal: STRIDE	NIES-4105_WP_096683933.1, NIES-4071_WP_096683933.1	NIES-4071_WP_096694682.1, NIES-4105_WP_096694682.1
OG0001088	N4	n0	1.0	Non-Terminal	NIES-4105_WP_096691597.1, NIES-4071_WP_096691597.1, PCC_7716_WP_224177249.1	NIES-4071_WP_096683959.1, NIES-4105_WP_096683959.1, PCC_7716_WP_224179314.1, PCC_7716_WP_224179293.1, PCC_7716_WP_223976272.1
OG0001088	PCC_7716	n5	1.0	Terminal	PCC_7716_WP_224179314.1	PCC_7716_WP_224179293.1, PCC_7716_WP_223976272.1
OG0001088	PCC_7716	n6	1.0	Terminal	PCC_7716_WP_224179293.1	PCC_7716_WP_223976272.1
OG0001089	N4	n0	1.0	Non-Terminal	NIES-4071_WP_096684270.1, NIES-4105_WP_096684270.1, PCC_7716_WP_224178925.1	PCC_7716_WP_224175906.1, NIES-4105_WP_096687726.1, NIES-4071_WP_096687726.1, NIES-4071_WP_096693918.1, NIES-4105_WP_096693918.1
OG0001089	N5	n4	1.0	Non-Terminal: STRIDE	NIES-4105_WP_096687726.1, NIES-4071_WP_096687726.1	NIES-4071_WP_096693918.1, NIES-4105_WP_096693918.1
OG0001090	N5	n1	1.0	Non-Terminal: STRIDE	NIES-4105_WP_096684903.1, NIES-4071_WP_096684903.1	NIES-4105_WP_096686844.1, NIES-4071_WP_096686844.1
OG0001090	PCC_7716	n4	1.0	Terminal	PCC_7716_WP_224175930.1, PCC_7716_WP_224174331.1, PCC_7716_WP_224174328.1	PCC_7716_WP_224177284.1
OG0001090	PCC_7716	n5	1.0	Terminal	PCC_7716_WP_224175930.1, PCC_7716_WP_224174331.1	PCC_7716_WP_224174328.1
OG0001090	PCC_7716	n6	1.0	Terminal	PCC_7716_WP_224175930.1	PCC_7716_WP_224174331.1
OG0001091	N5	n2	1.0	Non-Terminal	NIES-4071_WP_096693581.1, NIES-4105_WP_096693581.1	NIES-4105_WP_096685750.1, NIES-4071_WP_096685750.1, NIES-4105_WP_096684919.1, NIES-4071_WP_096684919.1
OG0001091	N5	n4	1.0	Non-Terminal	NIES-4105_WP_096685750.1, NIES-4071_WP_096685750.1	NIES-4105_WP_096684919.1, NIES-4071_WP_096684919.1
OG0001092	N4	n0	1.0	Non-Terminal	NIES-4071_WP_096685079.1, NIES-4105_WP_096685079.1, PCC_7716_WP_224176026.1	PCC_7716_WP_223974909.1, NIES-4105_WP_096685307.1, NIES-4071_WP_096685307.1, NIES-4071_WP_096685305.1, NIES-4105_WP_096685305.1
OG0001092	N5	n4	1.0	Non-Terminal: STRIDE	NIES-4105_WP_096685307.1, NIES-4071_WP_096685307.1	NIES-4071_WP_096685305.1, NIES-4105_WP_096685305.1
OG0001093	N4	n0	1.0	Non-Terminal	PCC_7716_WP_223972672.1, PCC_7716_WP_224174510.1, PCC_7716_WP_224174512.1, NIES-4105_WP_096686846.1, NIES-4071_WP_096686846.1	PCC_7716_WP_224174822.1, NIES-4071_WP_096685525.1, NIES-4105_WP_096685525.1
OG0001093	PCC_7716	n2	1.0	Terminal	PCC_7716_WP_223972672.1, PCC_7716_WP_224174510.1	PCC_7716_WP_224174512.1
OG0001093	PCC_7716	n3	1.0	Terminal	PCC_7716_WP_223972672.1	PCC_7716_WP_224174510.1
OG0001094	N4	n0	1.0	Non-Terminal	PCC_7716_WP_224180124.1, NIES-4071_WP_096695075.1, NIES-4105_WP_096695075.1	NIES-4105_WP_096687087.1, NIES-4071_WP_096687087.1, PCC_7716_WP_224179562.1, PCC_7716_WP_223978791.1, PCC_7716_WP_223978677.1
OG0001094	PCC_7716	n5	1.0	Terminal	PCC_7716_WP_224179562.1	PCC_7716_WP_223978791.1, PCC_7716_WP_223978677.1
OG0001094	PCC_7716	n6	1.0	Terminal	PCC_7716_WP_223978791.1	PCC_7716_WP_223978677.1
OG0001095	N4	n0	1.0	Non-Terminal	PCC_7716_WP_224176567.1, NIES-4071_WP_096692989.1, NIES-4105_WP_096692989.1	PCC_7716_WP_224179226.1, NIES-4071_WP_096688195.1, NIES-4105_WP_096688195.1, NIES-4105_WP_096688459.1, NIES-4071_WP_096688459.1
OG0001095	N5	n4	1.0	Non-Terminal	NIES-4071_WP_096688195.1, NIES-4105_WP_096688195.1	NIES-4105_WP_096688459.1, NIES-4071_WP_096688459.1
OG0001096	N4	n0	1.0	Non-Terminal	PCC_7716_WP_223973687.1, NIES-4105_WP_096689708.1, NIES-4071_WP_096689708.1, NIES-4071_WP_096689709.1, NIES-4105_WP_096689709.1	PCC_7716_WP_224175021.1, NIES-4071_WP_096688266.1, NIES-4105_WP_096688266.1
OG0001096	N5	n2	1.0	Non-Terminal: STRIDE	NIES-4105_WP_096689708.1, NIES-4071_WP_096689708.1	NIES-4071_WP_096689709.1, NIES-4105_WP_096689709.1
OG0001097	N4	n0	1.0	Non-Terminal	PCC_7716_WP_223972388.1, NIES-4105_WP_096688555.1, NIES-4071_WP_096688555.1	NIES-4105_WP_096689166.1, NIES-4071_WP_096689166.1, PCC_7716_WP_224178412.1, PCC_7716_WP_223988253.1, PCC_7716_WP_224178498.1
OG0001097	PCC_7716	n5	1.0	Terminal	PCC_7716_WP_224178412.1, PCC_7716_WP_223988253.1	PCC_7716_WP_224178498.1
OG0001097	PCC_7716	n6	1.0	Terminal	PCC_7716_WP_224178412.1	PCC_7716_WP_223988253.1
OG0001098	N5	n0	1.0	Non-Terminal	NIES-4071_WP_096689929.1, NIES-4105_WP_096689929.1	NIES-4105_WP_096694747.1, NIES-4071_WP_096694747.1, NIES-4105_WP_096688580.1, NIES-4071_WP_096688580.1, NIES-4105_WP_096691224.1, NIES-4071_WP_096691224.1
OG0001098	N5	n2	1.0	Non-Terminal	NIES-4105_WP_096694747.1, NIES-4071_WP_096694747.1, NIES-4105_WP_096688580.1, NIES-4071_WP_096688580.1	NIES-4105_WP_096691224.1, NIES-4071_WP_096691224.1
OG0001098	N5	n3	1.0	Non-Terminal	NIES-4105_WP_096694747.1, NIES-4071_WP_096694747.1	NIES-4105_WP_096688580.1, NIES-4071_WP_096688580.1
OG0001099	PCC_7716	n2	1.0	Terminal	PCC_7716_WP_224179026.1, PCC_7716_WP_224179027.1	PCC_7716_WP_224176897.1
OG0001099	PCC_7716	n3	1.0	Terminal	PCC_7716_WP_224179026.1	PCC_7716_WP_224179027.1
OG0001099	N5	n4	1.0	Non-Terminal	NIES-4071_WP_096690007.1, NIES-4105_WP_096690007.1	NIES-4071_WP_096689065.1, NIES-4105_WP_096689065.1
OG0001100	N5	n0	1.0	Non-Terminal	NIES-4071_WP_096690902.1, NIES-4105_WP_096690902.1	NIES-4071_WP_096690564.1, NIES-4105_WP_096690564.1, NIES-4071_WP_096695056.1, NIES-4105_WP_096695056.1, NIES-4071_WP_096689165.1, NIES-4105_WP_096689165.1
OG0001100	N5	n2	1.0	Non-Terminal	NIES-4071_WP_096690564.1, NIES-4105_WP_096690564.1	NIES-4071_WP_096695056.1, NIES-4105_WP_096695056.1, NIES-4071_WP_096689165.1, NIES-4105_WP_096689165.1
OG0001100	N5	n4	1.0	Non-Terminal	NIES-4071_WP_096695056.1, NIES-4105_WP_096695056.1	NIES-4071_WP_096689165.1, NIES-4105_WP_096689165.1
OG0001101	N5	n2	1.0	Non-Terminal	NIES-4105_WP_096689951.1, NIES-4071_WP_096689951.1	NIES-4105_WP_096689942.1, NIES-4071_WP_096689942.1, NIES-4071_WP_096689947.1, NIES-4105_WP_096689947.1
OG0001101	N5	n4	1.0	Non-Terminal	NIES-4105_WP_096689942.1, NIES-4071_WP_096689942.1	NIES-4071_WP_096689947.1, NIES-4105_WP_096689947.1
OG0001102	N4	n0	1.0	Non-Terminal	PCC_7716_WP_224180344.1, NIES-4105_WP_096690938.1, NIES-4071_WP_096690938.1	PCC_7716_WP_224176988.1, NIES-4105_WP_096690749.1, NIES-4071_WP_096690749.1, NIES-4071_WP_096690752.1, NIES-4105_WP_096690752.1
OG0001102	N5	n4	1.0	Non-Terminal: STRIDE	NIES-4105_WP_096690749.1, NIES-4071_WP_096690749.1	NIES-4071_WP_096690752.1, NIES-4105_WP_096690752.1
OG0001103	N4	n0	1.0	Non-Terminal	NIES-4071_WP_096694739.1, NIES-4105_WP_096694739.1, PCC_7716_WP_224180226.1	NIES-4071_WP_096694947.1, NIES-4105_WP_096694947.1, PCC_7716_WP_224174995.1, PCC_7716_WP_224179912.1, PCC_7716_WP_224174254.1
OG0001103	PCC_7716	n5	1.0	Terminal	PCC_7716_WP_224174995.1, PCC_7716_WP_224179912.1	PCC_7716_WP_224174254.1
OG0001103	PCC_7716	n6	1.0	Terminal	PCC_7716_WP_224174995.1	PCC_7716_WP_224179912.1
OG0001104	N4	n0	1.0	Non-Terminal	NIES-4071_WP_096695093.1, NIES-4105_WP_096695093.1, PCC_7716_WP_224174432.1	PCC_7716_WP_224180363.1, PCC_7716_WP_224175061.1, PCC_7716_WP_224174508.1, NIES-4105_WP_096695041.1, NIES-4071_WP_096695041.1
OG0001104	PCC_7716	n4	1.0	Terminal	PCC_7716_WP_224180363.1, PCC_7716_WP_224175061.1	PCC_7716_WP_224174508.1
OG0001104	PCC_7716	n5	1.0	Terminal	PCC_7716_WP_224180363.1	PCC_7716_WP_224175061.1
OG0001105	N4	n0	1.0	Non-Terminal	NIES-4105_WP_096695114.1, NIES-4071_WP_096695114.1, PCC_7716_WP_224177961.1	PCC_7716_WP_224179561.1, NIES-4105_WP_096695201.1, NIES-4071_WP_096695201.1, NIES-4071_WP_096695135.1, NIES-4105_WP_096695135.1
OG0001105	N5	n4	1.0	Non-Terminal: STRIDE	NIES-4105_WP_096695201.1, NIES-4071_WP_096695201.1	NIES-4071_WP_096695135.1, NIES-4105_WP_096695135.1
OG0001106	PCC_7716	n2	1.0	Terminal	PCC_7716_WP_224174537.1, PCC_7716_WP_224174377.1	PCC_7716_WP_224174361.1, PCC_7716_WP_223981172.1, PCC_7716_WP_224180184.1, PCC_7716_WP_224178811.1
OG0001106	PCC_7716	n3	1.0	Terminal	PCC_7716_WP_224174537.1	PCC_7716_WP_224174377.1
OG0001106	PCC_7716	n4	1.0	Terminal	PCC_7716_WP_224174361.1	PCC_7716_WP_223981172.1, PCC_7716_WP_224180184.1, PCC_7716_WP_224178811.1
OG0001106	PCC_7716	n5	1.0	Terminal	PCC_7716_WP_223981172.1	PCC_7716_WP_224180184.1, PCC_7716_WP_224178811.1
OG0001106	PCC_7716	n6	1.0	Terminal	PCC_7716_WP_224180184.1	PCC_7716_WP_224178811.1
OG0001107	PCC_7716	n1	1.0	Terminal	PCC_7716_WP_224175322.1	PCC_7716_WP_224175823.1, PCC_7716_WP_224180475.1, PCC_7716_WP_224173985.1, PCC_7716_WP_224180283.1, PCC_7716_WP_224177646.1, PCC_7716_WP_224174980.1
OG0001107	PCC_7716	n2	1.0	Terminal	PCC_7716_WP_224175823.1, PCC_7716_WP_224180475.1, PCC_7716_WP_224173985.1, PCC_7716_WP_224180283.1, PCC_7716_WP_224177646.1	PCC_7716_WP_224174980.1
OG0001107	PCC_7716	n3	1.0	Terminal	PCC_7716_WP_224175823.1	PCC_7716_WP_224180475.1, PCC_7716_WP_224173985.1, PCC_7716_WP_224180283.1, PCC_7716_WP_224177646.1
OG0001107	PCC_7716	n4	1.0	Terminal	PCC_7716_WP_224180475.1, PCC_7716_WP_224173985.1, PCC_7716_WP_224180283.1	PCC_7716_WP_224177646.1
OG0001107	PCC_7716	n5	1.0	Terminal	PCC_7716_WP_224180475.1, PCC_7716_WP_224173985.1	PCC_7716_WP_224180283.1
OG0001107	PCC_7716	n6	1.0	Terminal	PCC_7716_WP_224180475.1	PCC_7716_WP_224173985.1
OG0001125	NIES-3974	n5	1.0	Terminal	NIES-3974_WP_096625317.1	NIES-3974_WP_096623116.1
OG0001144	N0	n2	0.142857142857	Non-Terminal	NIES-3974_WP_096622187.1, 336-3_WP_035155841.1	336-3_WP_035149017.1
OG0001151	N0	n0	0.285714285714	Non-Terminal	NIES-267_WP_096657332.1, PCC_7716_WP_224178601.1	336-3_WP_035149032.1, NIES-267_WP_096652629.1, PCC_7716_WP_224178291.1, NIES-4105_WP_096687993.1, NIES-4071_WP_096687993.1
OG0001179	N0	n4	0.142857142857	Non-Terminal	PCC_6303_WP_015198389.1, 336-3_WP_035151746.1	336-3_WP_035149167.1
OG0001180	N5	n3	1.0	Non-Terminal	NIES-4105_WP_096688672.1, NIES-4071_WP_096688672.1	NIES-4071_WP_096689069.1, NIES-4105_WP_096689069.1
OG0001181	NIES-267	n4	1.0	Terminal	NIES-267_WP_096652645.1, NIES-267_WP_096653934.1	NIES-267_WP_096654653.1
OG0001181	NIES-267	n5	1.0	Terminal	NIES-267_WP_096652645.1	NIES-267_WP_096653934.1
OG0001182	N1	n2	0.5	Non-Terminal	336-3_WP_035149187.1, NIES-267_WP_096655433.1	NIES-267_WP_096660908.1
OG0001193	336-3	n3	1.0	Terminal	336-3_WP_035154763.1	336-3_WP_035149257.1
OG0001194	N0	n0	0.285714285714	Non-Terminal	PCC_7716_WP_224176225.1, 336-3_WP_035149267.1	PCC_7716_WP_223978678.1, NIES-4105_WP_096684670.1, NIES-4071_WP_096684670.1, NIES-267_WP_096660698.1, 336-3_WP_035157246.1
OG0001195	N3	n2	0.25	Non-Terminal	PCC_7716_WP_223980120.1, PCC_6303_WP_015197663.1	PCC_7716_WP_224174011.1, NIES-4105_WP_096686381.1, NIES-4071_WP_096686381.1
OG0001260	N4	n2	0.666666666667	Non-Terminal	PCC_7716_WP_223976056.1, NIES-4105_WP_096689839.1, NIES-4071_WP_096689839.1	NIES-4071_WP_096687272.1, NIES-4105_WP_096687272.1
OG0001273	N0	n2	0.142857142857	Non-Terminal	PCC_7716_WP_224179655.1, PCC_6303_WP_015199434.1, 336-3_WP_035149820.1	PCC_7716_WP_224179313.1
OG0001274	N0	n0	0.285714285714	Non-Terminal	NIES-267_WP_096653817.1, 336-3_WP_035149826.1, PCC_6303_WP_144051045.1	PCC_6303_WP_015197914.1, NIES-267_WP_096653980.1, NIES-267_WP_096657390.1, NIES-267_WP_096661411.1
OG0001274	NIES-267	n4	1.0	Terminal	NIES-267_WP_096653980.1	NIES-267_WP_096657390.1, NIES-267_WP_096661411.1
OG0001274	NIES-267	n5	1.0	Terminal	NIES-267_WP_096657390.1	NIES-267_WP_096661411.1
OG0001275	NIES-267	n2	1.0	Terminal	NIES-267_WP_096657364.1	NIES-267_WP_096661189.1
OG0001275	PCC_7716	n3	1.0	Terminal	PCC_7716_WP_127083405.1	PCC_7716_WP_224175964.1
OG0001297	N0	n2	0.142857142857	Non-Terminal	NIES-267_WP_096653866.1	NIES-267_WP_096653918.1, PCC_6303_WP_015198029.1
OG0001298	NIES-267	n3	1.0	Terminal	NIES-267_WP_096653865.1	NIES-267_WP_096653922.1
OG0001299	N0	n4	0.142857142857	Non-Terminal	NIES-267_WP_096653926.1, PCC_6303_WP_015198034.1	NIES-267_WP_096653900.1
OG0001300	NIES-267	n3	1.0	Terminal	NIES-267_WP_096653898.1	NIES-267_WP_096653928.1
OG0001301	N0	n2	0.142857142857	Non-Terminal	NIES-267_WP_096653872.1	PCC_6303_WP_015198042.1, NIES-267_WP_096653936.1
OG0001302	N0	n2	0.142857142857	Non-Terminal	NIES-267_WP_096653876.1	PCC_6303_WP_015198045.1, NIES-267_WP_096653950.1
OG0001303	N1	n2	0.5	Non-Terminal	NIES-267_WP_096661022.1	336-3_WP_035150086.1, NIES-267_WP_096653952.1
OG0001304	N1	n4	0.5	Non-Terminal	NIES-267_WP_096661029.1, 336-3_WP_035150092.1	NIES-267_WP_096653880.1
OG0001305	N1	n4	0.5	Non-Terminal	NIES-267_WP_096653958.1, 336-3_WP_035150098.1	NIES-267_WP_096653884.1
OG0001306	NIES-267	n4	1.0	Terminal	NIES-267_WP_096653960.1	NIES-267_WP_096653886.1
OG0001312	NIES-267	n5	1.0	Terminal	NIES-267_WP_096657331.1	NIES-267_WP_096660807.1
OG0001323	NIES-267	n5	1.0	Terminal	NIES-267_WP_096656120.1	NIES-267_WP_096656119.1
OG0001324	N5	n3	1.0	Non-Terminal	NIES-4071_WP_096689509.1, NIES-4105_WP_096689509.1	NIES-4105_WP_096688631.1, NIES-4071_WP_096688631.1
OG0001325	N5	n3	1.0	Non-Terminal	NIES-4105_WP_096689508.1, NIES-4071_WP_096689508.1	NIES-4071_WP_096688629.1, NIES-4105_WP_096688629.1
OG0001328	PCC_7716	n5	1.0	Terminal	PCC_7716_WP_224180477.1	PCC_7716_WP_223977662.1
OG0001331	N1	n4	0.5	Non-Terminal	NIES-267_WP_096656059.1	NIES-267_WP_096657319.1, 336-3_WP_035150243.1
OG0001335	336-3	n1	1.0	Terminal	336-3_WP_168163415.1, 336-3_WP_168163414.1	336-3_WP_035150292.1
OG0001335	336-3	n2	1.0	Terminal	336-3_WP_168163415.1	336-3_WP_168163414.1
OG0001335	PCC_7716	n4	1.0	Terminal	PCC_7716_WP_224175974.1, PCC_7716_WP_224176229.1	PCC_7716_WP_224177966.1
OG0001335	PCC_7716	n5	1.0	Terminal	PCC_7716_WP_224175974.1	PCC_7716_WP_224176229.1
OG0001336	N4	n1	1.0	Non-Terminal	NIES-4071_WP_096685139.1, NIES-4105_WP_096685139.1, PCC_7716_WP_224175547.1	NIES-4105_WP_096691151.1, NIES-4071_WP_096691151.1, PCC_7716_WP_224177561.1
OG0001355	N4	n1	1.0	Non-Terminal: STRIDE	NIES-4071_WP_096693332.1, NIES-4105_WP_096693332.1, PCC_7716_WP_223977588.1	PCC_7716_WP_224179994.1, NIES-4071_WP_096690545.1, NIES-4105_WP_096690545.1
OG0001362	NIES-3974	n2	1.0	Terminal	NIES-3974_WP_096624588.1	NIES-3974_WP_096621093.1
OG0001371	N3	n2	0.25	Non-Terminal	PCC_7716_WP_224175926.1	PCC_6303_WP_041739483.1, PCC_7716_WP_224180292.1
OG0001411	N1	n3	0.5	Non-Terminal	336-3_WP_035150768.1	336-3_WP_035152031.1, NIES-267_WP_096659970.1, NIES-267_WP_096660836.1
OG0001411	NIES-267	n5	1.0	Terminal	NIES-267_WP_096659970.1	NIES-267_WP_096660836.1
OG0001412	PCC_7716	n5	1.0	Terminal	PCC_7716_WP_224175459.1	PCC_7716_WP_224178899.1
OG0001418	NIES-267	n5	1.0	Terminal	NIES-267_WP_096661163.1	NIES-267_WP_096657993.1
OG0001424	N0	n2	0.142857142857	Non-Terminal	336-3_WP_035150844.1	PCC_7716_WP_224178355.1, NIES-4105_WP_096694297.1, NIES-4071_WP_096694297.1, 336-3_WP_035155324.1
OG0001440	N5	n3	1.0	Non-Terminal: STRIDE	NIES-4105_WP_096694421.1, NIES-4071_WP_096694421.1	NIES-4105_WP_096689705.1, NIES-4071_WP_096689705.1
OG0001441	336-3	n3	1.0	Terminal	336-3_WP_035151027.1	336-3_WP_035154661.1
OG0001444	PCC_6303	n5	1.0	Terminal	PCC_6303_WP_015197637.1	PCC_6303_WP_015197583.1
OG0001446	N5	n3	1.0	Non-Terminal	NIES-4071_WP_096685906.1, NIES-4105_WP_096685906.1	NIES-4105_WP_096685272.1, NIES-4071_WP_096685272.1
OG0001461	336-3	n2	1.0	Terminal	336-3_WP_256388822.1	336-3_WP_035151200.1
OG0001462	N0	n0	0.285714285714	Non-Terminal	336-3_WP_035151201.1, NIES-3974_WP_096624614.1, PCC_6303_WP_015199847.1	336-3_WP_052754500.1, NIES-4071_WP_096691215.1, NIES-4105_WP_096691215.1, PCC_6303_WP_015197577.1
OG0001463	336-3	n3	1.0	Terminal	336-3_WP_035151204.1	336-3_WP_035158729.1
OG0001472	N0	n1	0.285714285714	Non-Terminal	336-3_WP_035151275.1, NIES-267_WP_096656075.1	NIES-4071_WP_096692530.1, NIES-4105_WP_096692530.1, 336-3_WP_035157769.1, NIES-267_WP_096658045.1
OG0001491	PCC_7716	n2	1.0	Terminal	PCC_7716_WP_224174928.1	PCC_7716_WP_224177792.1, PCC_7716_WP_224179773.1, PCC_7716_WP_224176755.1
OG0001491	PCC_7716	n3	1.0	Terminal	PCC_7716_WP_224177792.1	PCC_7716_WP_224179773.1, PCC_7716_WP_224176755.1
OG0001491	PCC_7716	n4	1.0	Terminal	PCC_7716_WP_224179773.1	PCC_7716_WP_224176755.1
OG0001508	PCC_6303	n5	1.0	Terminal	PCC_6303_WP_015197820.1	PCC_6303_WP_015197821.1
OG0001525	N4	n1	1.0	Non-Terminal	NIES-4071_WP_096694287.1, NIES-4105_WP_096694287.1, PCC_7716_WP_255667081.1	NIES-4071_WP_096690291.1, NIES-4105_WP_096690291.1, PCC_7716_WP_224177010.1
OG0001530	N0	n0	0.285714285714	Non-Terminal	336-3_WP_201782679.1, PCC_6303_WP_051036662.1	336-3_WP_035151669.1, PCC_6303_WP_015198305.1, PCC_7716_WP_224175961.1, NIES-4105_WP_096687558.1, NIES-4071_WP_096687558.1
