HOG	OG	Gene Tree Parent Clade	336-3	NIES-267	NIES-3974	NIES-4071	NIES-4105	PCC_6303	PCC_7716
N1.HOG0004383	OG0003783	n4		WP_096656857.1					
N1.HOG0004384	OG0003784	n0		WP_096656870.1					
N1.HOG0004385	OG0003785	n0		WP_096656898.1					
N1.HOG0004386	OG0003786	n0		WP_096656899.1					
N1.HOG0004387	OG0003787	n0		WP_096656915.1					
N1.HOG0004388	OG0003788	n0		WP_096656928.1					
N1.HOG0004389	OG0003789	n0		WP_096656938.1					
N1.HOG0004390	OG0003790	n0		WP_096656940.1					
N1.HOG0004391	OG0003791	n0		WP_096657082.1					
N1.HOG0004392	OG0003792	n0		WP_096657093.1					
N1.HOG0004393	OG0003793	n0		WP_096657099.1					
N1.HOG0004394	OG0003794	n0		WP_096657146.1					
N1.HOG0004395	OG0003795	n0		WP_096657278.1					
N1.HOG0004396	OG0003796	n0		WP_096657279.1					
N1.HOG0004397	OG0003797	n0		WP_096657365.1, WP_096657280.1					
N1.HOG0004398	OG0003798	n0		WP_096657355.1					
N1.HOG0004399	OG0003799	n0		WP_096657356.1					
N1.HOG0004400	OG0003800	n0		WP_096657368.1, WP_096658815.1					
N1.HOG0004401	OG0003801	n0		WP_096657732.1					
N1.HOG0004402	OG0003802	n0		WP_096657777.1					
N1.HOG0004403	OG0003803	n0		WP_096657791.1					
N1.HOG0004404	OG0003804	n0		WP_096657802.1					
N1.HOG0004405	OG0003805	n0		WP_096657839.1, WP_096658490.1					
N1.HOG0004406	OG0003806	n0		WP_096657842.1					
N1.HOG0004407	OG0003807	n0		WP_096657859.1					
N1.HOG0004408	OG0003808	n0		WP_096657913.1					
N1.HOG0004409	OG0003809	n0		WP_096657946.1					
N1.HOG0004410	OG0003810	n0		WP_096657950.1					
N1.HOG0004411	OG0003811	n0		WP_096657988.1					
N1.HOG0004412	OG0003812	n0		WP_096658083.1					
N1.HOG0004413	OG0003813	n0		WP_096658084.1					
N1.HOG0004414	OG0003814	n0		WP_096658144.1					
N1.HOG0004415	OG0003815	n0		WP_096658163.1					
N1.HOG0004416	OG0003816	n0		WP_096658171.1					
N1.HOG0004417	OG0003817	n0		WP_096658242.1					
N1.HOG0004418	OG0003818	n0		WP_096658313.1					
N1.HOG0004419	OG0003819	n0		WP_096658327.1					
N1.HOG0004420	OG0003820	n0		WP_096658355.1					
N1.HOG0004421	OG0003821	n0		WP_096658456.1					
N1.HOG0004422	OG0003822	n0		WP_096658457.1					
N1.HOG0004423	OG0003823	n0		WP_096658565.1					
N1.HOG0004424	OG0003824	n0		WP_096658659.1					
N1.HOG0004425	OG0003825	n0		WP_096658761.1					
N1.HOG0004426	OG0003826	n0		WP_096659059.1					
N1.HOG0004427	OG0003827	n0		WP_096659073.1					
N1.HOG0004428	OG0003828	n0		WP_096659123.1					
N1.HOG0004429	OG0003829	n0		WP_096659213.1					
N1.HOG0004430	OG0003830	n0		WP_096659394.1					
N1.HOG0004431	OG0003831	n0		WP_096659472.1					
N1.HOG0004432	OG0003832	n0		WP_096659474.1					
N1.HOG0004433	OG0003833	n0		WP_096659476.1					
N1.HOG0004434	OG0003834	n0		WP_096659877.1					
N1.HOG0004435	OG0003835	n0		WP_096659905.1					
N1.HOG0004436	OG0003836	n0		WP_096659948.1					
N1.HOG0004437	OG0003837	n0		WP_096660030.1					
N1.HOG0004438	OG0003838	n0		WP_096660032.1					
N1.HOG0004439	OG0003839	n0		WP_096660041.1					
N1.HOG0004440	OG0003840	n0		WP_096660086.1					
N1.HOG0004441	OG0003841	n1		WP_096660112.1					
N1.HOG0004442	OG0003841	n3		WP_096660111.1					
N1.HOG0004443	OG0003842	n0		WP_096660209.1					
N1.HOG0004444	OG0003843	n0		WP_096660266.1					
N1.HOG0004445	OG0003844	n0		WP_096660461.1					
N1.HOG0004446	OG0003845	n0		WP_096660639.1					
N1.HOG0004447	OG0003846	n0		WP_096660645.1					
N1.HOG0004448	OG0003847	n0		WP_096660656.1					
N1.HOG0004449	OG0003848	n0		WP_096660729.1, WP_096660731.1, WP_096661350.1, WP_096660725.1, WP_096660724.1, WP_096660727.1					
N1.HOG0004450	OG0003849	n0		WP_096660734.1					
N1.HOG0004451	OG0003850	n0		WP_096660737.1					
N1.HOG0004452	OG0003851	n0		WP_096660815.1					
N1.HOG0004453	OG0003852	n0		WP_096660821.1					
N1.HOG0004454	OG0003853	n0		WP_096660840.1					
N1.HOG0004455	OG0003854	n0		WP_096660876.1					
N1.HOG0004456	OG0003855	n0		WP_096660973.1					
N1.HOG0004457	OG0003856	n0		WP_096661012.1					
N1.HOG0004458	OG0003857	n0		WP_096661014.1					
N1.HOG0004459	OG0003858	n0		WP_096661031.1					
N1.HOG0004460	OG0003859	n0		WP_096661060.1					
N1.HOG0004461	OG0003860	n0		WP_096661083.1					
N1.HOG0004462	OG0003861	n0		WP_096661105.1					
N1.HOG0004463	OG0003862	n0		WP_096661136.1					
N1.HOG0004464	OG0003863	n0		WP_096661181.1					
N1.HOG0004465	OG0003864	n0		WP_096661187.1, WP_096661282.1, WP_096661195.1					
N1.HOG0004466	OG0003865	n0		WP_096661269.1					
N1.HOG0004467	OG0003866	n0		WP_096661293.1					
N1.HOG0004468	OG0003867	n0		WP_096661329.1					
N1.HOG0004469	OG0003868	n1		WP_096661369.1					
N1.HOG0004470	OG0003868	n3		WP_096661674.1					
N1.HOG0004471	OG0003869	n1		WP_096661393.1					
N1.HOG0004472	OG0003869	n2		WP_096661669.1					
N1.HOG0004473	OG0003870	n0		WP_096661414.1					
N1.HOG0004474	OG0003871	n0		WP_096661475.1					
N1.HOG0004475	OG0003872	n0		WP_096661505.1, WP_096661630.1					
N1.HOG0004476	OG0003873	n0		WP_096661506.1, WP_096661631.1					
N1.HOG0004477	OG0003874	n0		WP_096661637.1					
N1.HOG0004478	OG0003875	n0		WP_096661693.1					
N1.HOG0004479	OG0003939	n0	WP_010995656.1, WP_035152481.1						
N1.HOG0004480	OG0003940	n0	WP_035148926.1						
N1.HOG0004481	OG0003941	n0	WP_035149139.1						
N1.HOG0004482	OG0003942	n0	WP_035149154.1	WP_096655476.1					
N1.HOG0004483	OG0003943	n0	WP_035149163.1	WP_096654655.1					
N1.HOG0004484	OG0003944	n0	WP_035149207.1	WP_096661168.1					
N1.HOG0004485	OG0003945	n0	WP_035149243.1, WP_035150442.1						
N1.HOG0004486	OG0003946	n0	WP_035154376.1, WP_035149263.1						
N1.HOG0004487	OG0003947	n0	WP_035149301.1	WP_096654704.1					
N1.HOG0004488	OG0003948	n0	WP_035149304.1	WP_096655738.1					
N1.HOG0004489	OG0003949	n0	WP_035149519.1	WP_096654827.1					
N1.HOG0004490	OG0003950	n0	WP_035149591.1						
N1.HOG0004491	OG0003951	n0	WP_035149596.1						
N1.HOG0004492	OG0003952	n0	WP_035149598.1, WP_035150627.1	WP_096655722.1					
N1.HOG0004493	OG0003953	n0	WP_035149640.1						
N1.HOG0004494	OG0003954	n0	WP_035149658.1	WP_096659899.1					
N1.HOG0004495	OG0003955	n0	WP_035149668.1, WP_035154652.1	WP_096654687.1					
N1.HOG0004496	OG0003956	n0	WP_035149749.1						
N1.HOG0004497	OG0003957	n0	WP_035149780.1						
N1.HOG0004498	OG0003958	n0	WP_035149782.1						
N1.HOG0004499	OG0003959	n0	WP_035149872.1	WP_096655779.1					
N1.HOG0004500	OG0003960	n0	WP_035149921.1	WP_096657056.1					
N1.HOG0004501	OG0003961	n0	WP_238178420.1, WP_035149981.1						
N1.HOG0004502	OG0003962	n0	WP_035149986.1, WP_144415997.1	WP_096656613.1					
N1.HOG0004503	OG0003963	n0	WP_035150014.1	WP_096656415.1					
N1.HOG0004504	OG0003964	n0	WP_035150030.1	WP_096659147.1					
N1.HOG0004505	OG0003965	n0	WP_035150047.1	WP_096657301.1, WP_096657522.1					
N1.HOG0004506	OG0003966	n0	WP_035150077.1	WP_096661026.1					
N1.HOG0004507	OG0003967	n0	WP_035150272.1						
N1.HOG0004508	OG0003968	n0	WP_035150281.1						
N1.HOG0004509	OG0003969	n0	WP_035150365.1						
N1.HOG0004510	OG0003970	n0	WP_035150420.1						
N1.HOG0004511	OG0003971	n0	WP_035150422.1						
N1.HOG0004512	OG0003972	n0	WP_035150427.1	WP_096656300.1					
N1.HOG0004513	OG0003973	n0	WP_035150429.1	WP_096656299.1					
N1.HOG0004514	OG0003974	n0	WP_035150433.1	WP_096660531.1					
N1.HOG0004515	OG0003975	n0	WP_035150444.1						
N1.HOG0004516	OG0003976	n0	WP_035150446.1						
N1.HOG0004517	OG0003977	n0	WP_035150523.1	WP_096661469.1					
N1.HOG0004518	OG0003978	n0	WP_035150574.1						
N1.HOG0004519	OG0003979	n0	WP_035150595.1						
N1.HOG0004520	OG0003980	n0	WP_035150599.1	WP_096658188.1, WP_096653789.1					
N1.HOG0004521	OG0003981	n0	WP_035150600.1	WP_096655343.1					
N1.HOG0004522	OG0003982	n0	WP_035150615.1	WP_096656080.1					
N1.HOG0004523	OG0003983	n0	WP_035150635.1						
N1.HOG0004524	OG0003984	n0	WP_035150637.1						
N1.HOG0004525	OG0003985	n0	WP_035150671.1	WP_096655918.1					
N1.HOG0004526	OG0003986	n0	WP_035150697.1						
N1.HOG0004527	OG0003987	n0	WP_035150764.1						
N1.HOG0004528	OG0003988	n0	WP_035150765.1	WP_096653257.1					
N1.HOG0004529	OG0003989	n0	WP_035150788.1	WP_096655970.1					
N1.HOG0004530	OG0003990	n0	WP_035150807.1						
N1.HOG0004531	OG0003991	n0	WP_035150858.1						
N1.HOG0004532	OG0003992	n0	WP_035150898.1						
N1.HOG0004533	OG0003993	n0	WP_035150916.1						
N1.HOG0004534	OG0003994	n0	WP_035150968.1						
N1.HOG0004535	OG0003995	n0	WP_035151026.1	WP_096654532.1					
N1.HOG0004536	OG0003996	n0	WP_035151074.1						
N1.HOG0004537	OG0003997	n0	WP_035151105.1	WP_096660386.1, WP_096660384.1					
N1.HOG0004538	OG0003998	n0	WP_035151150.1						
N1.HOG0004539	OG0003999	n0	WP_035151181.1						
N1.HOG0004540	OG0004000	n0	WP_035151422.1						
N1.HOG0004541	OG0004001	n0	WP_035151467.1						
N1.HOG0004542	OG0004002	n0	WP_035151515.1	WP_096652413.1					
N1.HOG0004543	OG0004003	n0	WP_035151521.1	WP_096652415.1					
N1.HOG0004544	OG0004004	n0	WP_035151603.1	WP_096661009.1					
N1.HOG0004545	OG0004005	n0	WP_201782680.1, WP_035151681.1						
N1.HOG0004546	OG0004006	n0	WP_035151709.1						
N1.HOG0004547	OG0004007	n0	WP_035151712.1						
N1.HOG0004548	OG0004008	n0	WP_035151736.1						
N1.HOG0004549	OG0004009	n0	WP_035151788.1						
N1.HOG0004550	OG0004010	n0	WP_035153164.1, WP_035151812.1, WP_052754433.1						
N1.HOG0004551	OG0004011	n0	WP_035151870.1, WP_052754417.1	WP_096658632.1					
N1.HOG0004552	OG0004012	n0	WP_035151915.1						
N1.HOG0004553	OG0004013	n0	WP_035151922.1						
N1.HOG0004554	OG0004014	n0	WP_035151924.1						
N1.HOG0004555	OG0004015	n0	WP_035151982.1						
N1.HOG0004556	OG0004016	n0	WP_035152006.1	WP_096658709.1, WP_096657309.1					
N1.HOG0004557	OG0004017	n0	WP_035152025.1	WP_096655276.1					
N1.HOG0004558	OG0004018	n0	WP_035152131.1	WP_096654615.1					
N1.HOG0004559	OG0004019	n1	WP_035152156.1						
N1.HOG0004560	OG0004019	n3	WP_035158749.1						
N1.HOG0004561	OG0004020	n0	WP_035152169.1, WP_035152166.1						
N1.HOG0004562	OG0004021	n0	WP_035152226.1						
N1.HOG0004563	OG0004022	n0	WP_035152262.1						
N1.HOG0004564	OG0004023	n0	WP_035152265.1	WP_096654182.1					
N1.HOG0004565	OG0004024	n0	WP_035152282.1	WP_096653468.1					
N1.HOG0004566	OG0004025	n0	WP_035152309.1, WP_046814771.1						
N1.HOG0004567	OG0004026	n0	WP_035152311.1						
N1.HOG0004568	OG0004027	n0	WP_035152316.1						
N1.HOG0004569	OG0004028	n0	WP_035158157.1, WP_035152329.1						
N1.HOG0004570	OG0004029	n0	WP_035152332.1						
N1.HOG0004571	OG0004030	n0	WP_035152378.1	WP_096657413.1					
N1.HOG0004572	OG0004031	n0	WP_035152537.1, WP_035152535.1						
N1.HOG0004573	OG0004032	n0	WP_035152545.1	WP_096656784.1					
N1.HOG0004574	OG0004033	n0	WP_035152546.1	WP_096656783.1					
N1.HOG0004575	OG0004034	n0	WP_035152549.1	WP_096656782.1					
N1.HOG0004576	OG0004035	n0	WP_035152583.1, WP_035152551.1						
N1.HOG0004577	OG0004036	n0	WP_035152612.1	WP_096660359.1					
N1.HOG0004578	OG0004037	n0	WP_035153262.1, WP_035152698.1						
N1.HOG0004579	OG0004038	n0	WP_035152720.1	WP_096652940.1					
N1.HOG0004580	OG0004039	n0	WP_035152736.1						
N1.HOG0004581	OG0004040	n0	WP_035152744.1	WP_096658496.1					
N1.HOG0004582	OG0004041	n0	WP_035152747.1	WP_096658437.1					
N1.HOG0004583	OG0004042	n0	WP_035152796.1	WP_096656737.1					
N1.HOG0004584	OG0004043	n0	WP_035152930.1						
N1.HOG0004585	OG0004044	n0	WP_035152986.1	WP_096652964.1					
N1.HOG0004586	OG0004045	n0	WP_035152999.1	WP_096659341.1					
N1.HOG0004587	OG0004046	n0	WP_035153078.1						
N1.HOG0004588	OG0004047	n0	WP_035153090.1						
N1.HOG0004589	OG0004048	n0	WP_035153096.1	WP_096661326.1					
N1.HOG0004590	OG0004049	n0	WP_035153181.1						
N1.HOG0004591	OG0004050	n0	WP_035153241.1						
N1.HOG0004592	OG0004051	n0	WP_035153247.1						
N1.HOG0004593	OG0004052	n0	WP_035153259.1						
N1.HOG0004594	OG0004053	n0	WP_035153286.1						
N1.HOG0004595	OG0004054	n0	WP_035153290.1						
N1.HOG0004596	OG0004055	n0	WP_035153354.1						
N1.HOG0004597	OG0004056	n0	WP_035153389.1						
N1.HOG0004598	OG0004057	n0	WP_035153466.1						
N1.HOG0004599	OG0004058	n0	WP_035153476.1	WP_096657326.1					
N1.HOG0004600	OG0004059	n0	WP_035153480.1	WP_096653077.1					
N1.HOG0004601	OG0004060	n0	WP_035153533.1	WP_096657702.1					
N1.HOG0004602	OG0004061	n0	WP_035153608.1						
N1.HOG0004603	OG0004062	n0	WP_035153612.1						
N1.HOG0004604	OG0004063	n0	WP_035153616.1						
N1.HOG0004605	OG0004064	n0	WP_035153653.1	WP_096656078.1					
N1.HOG0004606	OG0004065	n0	WP_035153654.1	WP_096657973.1					
N1.HOG0004607	OG0004066	n0	WP_035153712.1	WP_096657814.1					
N1.HOG0004608	OG0004067	n0	WP_035153760.1						
N1.HOG0004609	OG0004068	n0	WP_035153788.1	WP_096652279.1					
N1.HOG0004610	OG0004069	n0	WP_035153831.1	WP_096661223.1					
N1.HOG0004611	OG0004070	n0	WP_035153835.1	WP_096657861.1					
N1.HOG0004612	OG0004071	n0	WP_035153916.1						
N1.HOG0004613	OG0004072	n0	WP_035153926.1						
N1.HOG0004614	OG0004073	n0	WP_035153953.1	WP_096659197.1					
N1.HOG0004615	OG0004074	n0	WP_035154033.1	WP_096653021.1					
N1.HOG0004616	OG0004075	n0	WP_035154083.1						
N1.HOG0004617	OG0004076	n0	WP_035154149.1	WP_096659640.1					
N1.HOG0004618	OG0004077	n0	WP_035154181.1						
N1.HOG0004619	OG0004078	n0	WP_035154270.1	WP_096657917.1					
N1.HOG0004620	OG0004079	n0	WP_035154314.1	WP_096655861.1					
N1.HOG0004621	OG0004080	n0	WP_035154336.1						
N1.HOG0004622	OG0004081	n0	WP_035154338.1, WP_052754464.1						
N1.HOG0004623	OG0004082	n0	WP_035154343.1						
N1.HOG0004624	OG0004083	n0	WP_035154354.1	WP_096655338.1					
N1.HOG0004625	OG0004084	n0	WP_035154374.1						
N1.HOG0004626	OG0004085	n0	WP_035154536.1						
N1.HOG0004627	OG0004086	n0	WP_035154580.1	WP_096657087.1					
N1.HOG0004628	OG0004087	n0	WP_035154617.1	WP_096657051.1					
N1.HOG0004629	OG0004088	n0	WP_035154650.1	WP_096655730.1					
N1.HOG0004630	OG0004089	n0	WP_035154750.1	WP_096656868.1					
N1.HOG0004631	OG0004090	n0	WP_035154773.1	WP_096656806.1					
N1.HOG0004632	OG0004091	n0	WP_035154774.1						
N1.HOG0004633	OG0004092	n0	WP_035154825.1						
N1.HOG0004634	OG0004093	n0	WP_035154900.1	WP_096653096.1					
N1.HOG0004635	OG0004094	n0	WP_035154901.1	WP_096653088.1					
N1.HOG0004636	OG0004095	n0	WP_035154903.1	WP_096653086.1					
N1.HOG0004637	OG0004096	n0	WP_035154905.1	WP_096653084.1					
N1.HOG0004638	OG0004097	n0	WP_035155047.1						
N1.HOG0004639	OG0004098	n0	WP_046814915.1, WP_035155217.1						
N1.HOG0004640	OG0004099	n0	WP_035155269.1						
N1.HOG0004641	OG0004100	n0	WP_035155339.1						
N1.HOG0004642	OG0004101	n0	WP_035155347.1	WP_096654579.1					
N1.HOG0004643	OG0004102	n0	WP_035155389.1						
N1.HOG0004644	OG0004103	n0	WP_035155457.1						
N1.HOG0004645	OG0004104	n0	WP_035155527.1	WP_096655827.1					
N1.HOG0004646	OG0004105	n0	WP_035155575.1						
N1.HOG0004647	OG0004106	n0	WP_035155604.1	WP_096660081.1					
N1.HOG0004648	OG0004107	n0	WP_035155618.1						
N1.HOG0004649	OG0004108	n0	WP_035155624.1						
N1.HOG0004650	OG0004109	n0	WP_035155745.1						
N1.HOG0004651	OG0004110	n0	WP_035155895.1						
N1.HOG0004652	OG0004111	n0	WP_035155989.1, WP_046814907.1	WP_096654394.1					
N1.HOG0004653	OG0004112	n0	WP_035156034.1	WP_096652380.1					
N1.HOG0004654	OG0004113	n0	WP_035156114.1	WP_096660798.1					
N1.HOG0004655	OG0004114	n0	WP_035156297.1	WP_096658011.1					
N1.HOG0004656	OG0004115	n0	WP_035156301.1						
N1.HOG0004657	OG0004116	n0	WP_035156371.1	WP_096658197.1					
N1.HOG0004658	OG0004117	n0	WP_035156457.1	WP_096656100.1, WP_096656101.1, WP_096658944.1					
N1.HOG0004659	OG0004118	n0	WP_035156598.1	WP_096654486.1					
N1.HOG0004660	OG0004119	n0	WP_035156780.1						
N1.HOG0004661	OG0004120	n0	WP_035156798.1						
N1.HOG0004662	OG0004121	n0	WP_035156821.1						
N1.HOG0004663	OG0004122	n0	WP_035156878.1						
N1.HOG0004664	OG0004123	n0	WP_035156979.1						
N1.HOG0004665	OG0004124	n0	WP_035157007.1						
N1.HOG0004666	OG0004125	n0	WP_035157035.1						
N1.HOG0004667	OG0004126	n0	WP_035157039.1	WP_096655853.1					
N1.HOG0004668	OG0004127	n0	WP_035157048.1	WP_096652301.1					
N1.HOG0004669	OG0004128	n0	WP_035157074.1						
N1.HOG0004670	OG0004129	n0	WP_035157143.1	WP_096658145.1					
N1.HOG0004671	OG0004130	n0	WP_035157188.1						
N1.HOG0004672	OG0004131	n0	WP_035157390.1						
N1.HOG0004673	OG0004132	n0	WP_035157485.1						
N1.HOG0004674	OG0004133	n0	WP_046814705.1, WP_035157551.1						
N1.HOG0004675	OG0004134	n0	WP_035157575.1						
N1.HOG0004676	OG0004135	n0	WP_035157576.1						
N1.HOG0004677	OG0004136	n0	WP_035159189.1, WP_035157610.1	WP_096656867.1					
N1.HOG0004678	OG0004137	n0	WP_035157804.1	WP_096659377.1					
N1.HOG0004679	OG0004138	n0	WP_035157857.1	WP_096658424.1					
N1.HOG0004680	OG0004139	n0	WP_035157867.1	WP_096654583.1					
N1.HOG0004681	OG0004140	n0	WP_035158053.1						
N1.HOG0004682	OG0004141	n0	WP_035158064.1						
N1.HOG0004683	OG0004142	n0	WP_035158068.1						
N1.HOG0004684	OG0004143	n0	WP_035158104.1						
N1.HOG0004685	OG0004144	n0	WP_035158164.1						
N1.HOG0004686	OG0004145	n0	WP_035158168.1	WP_096656190.1					
N1.HOG0004687	OG0004146	n0	WP_035158211.1	WP_096655989.1					
N1.HOG0004688	OG0004147	n0	WP_035158212.1						
N1.HOG0004689	OG0004148	n0	WP_035158299.1						
N1.HOG0004690	OG0004149	n0	WP_238178448.1, WP_035158378.1						
N1.HOG0004691	OG0004150	n0	WP_035158866.1						
N1.HOG0004692	OG0004151	n0	WP_035158880.1						
N1.HOG0004693	OG0004152	n0	WP_035159029.1						
N1.HOG0004694	OG0004153	n0	WP_035159041.1						
N1.HOG0004695	OG0004154	n0	WP_035159086.1						
N1.HOG0004696	OG0004155	n0	WP_035159113.1						
N1.HOG0004697	OG0004156	n0	WP_035159145.1						
N1.HOG0004698	OG0004157	n0	WP_035159215.1	WP_096653094.1					
N1.HOG0004699	OG0004158	n0	WP_035159219.1	WP_096653078.1					
N1.HOG0004700	OG0004159	n0	WP_035159266.1						
N1.HOG0004701	OG0004160	n0	WP_035159271.1						
N1.HOG0004702	OG0004161	n0	WP_035159534.1	WP_096657075.1					
N1.HOG0004703	OG0004162	n0	WP_035159915.1, WP_035159998.1						
N1.HOG0004704	OG0004163	n1	WP_046815080.1						
N1.HOG0004705	OG0004163	n2	WP_035159928.1						
N1.HOG0004706	OG0004164	n0	WP_035160004.1						
N1.HOG0004707	OG0004165	n0	WP_046814690.1						
N1.HOG0004708	OG0004166	n0	WP_046814701.1						
N1.HOG0004709	OG0004167	n0	WP_046814710.1	WP_096655890.1					
N1.HOG0004710	OG0004168	n0	WP_046814714.1	WP_096655902.1					
N1.HOG0004711	OG0004169	n0	WP_046814716.1						
N1.HOG0004712	OG0004170	n0	WP_046814788.1						
N1.HOG0004713	OG0004171	n0	WP_046814789.1						
N1.HOG0004714	OG0004172	n0	WP_046814833.1	WP_096653379.1					
N1.HOG0004715	OG0004173	n0	WP_046814834.1						
N1.HOG0004716	OG0004174	n0	WP_046814857.1						
N1.HOG0004717	OG0004175	n0	WP_046814891.1	WP_096660860.1					
N1.HOG0004718	OG0004176	n0	WP_052754381.1						
N1.HOG0004719	OG0004177	n0	WP_052754384.1	WP_096661471.1					
N1.HOG0004720	OG0004178	n0	WP_052754406.1	WP_096652587.1					
N1.HOG0004721	OG0004179	n0	WP_052754411.1	WP_096658071.1					
N1.HOG0004722	OG0004180	n0	WP_052754420.1	WP_096661490.1, WP_096658568.1					
N1.HOG0004723	OG0004181	n0	WP_052754456.1	WP_096657972.1					
N1.HOG0004724	OG0004182	n0	WP_052754501.1	WP_096657958.1					
N1.HOG0004725	OG0004183	n0	WP_052754511.1						
N1.HOG0004726	OG0004184	n0	WP_052754565.1						
N1.HOG0004727	OG0004185	n0	WP_052754577.1						
N1.HOG0004728	OG0004186	n0	WP_082127302.1	WP_096661459.1, WP_096656785.1					
N1.HOG0004729	OG0004187	n0	WP_082127320.1	WP_096661232.1					
N1.HOG0004730	OG0004188	n0	WP_082127325.1	WP_096659229.1					
N1.HOG0004731	OG0004189	n0	WP_082127382.1	WP_096657569.1					
N1.HOG0004732	OG0004190	n0	WP_082127390.1	WP_096659149.1					
N1.HOG0004733	OG0004191	n0	WP_144415999.1	WP_096655215.1, WP_096658282.1, WP_096655135.1, WP_096655139.1					
N1.HOG0004734	OG0004192	n0	WP_144416056.1	WP_096656527.1					
N1.HOG0004735	OG0004193	n0	WP_144416073.1						
N1.HOG0004736	OG0004194	n0	WP_168163430.1						
N1.HOG0004737	OG0004195	n0	WP_168163437.1	WP_096661423.1					
N1.HOG0004738	OG0004196	n0	WP_168163478.1	WP_096657765.1					
N1.HOG0004739	OG0004197	n0	WP_168163519.1						
N1.HOG0004740	OG0004198	n0	WP_201782643.1						
N1.HOG0004741	OG0004199	n0	WP_201782682.1	WP_096661164.1					
N1.HOG0004742	OG0004200	n0	WP_238178338.1	WP_096657863.1					
N1.HOG0004743	OG0004201	n0	WP_238178345.1						
N1.HOG0004744	OG0004202	n0	WP_238178355.1	WP_096653377.1					
N1.HOG0004745	OG0004203	n0	WP_238178359.1	WP_096657118.1					
N1.HOG0004746	OG0004204	n0	WP_238178360.1						
N1.HOG0004747	OG0004205	n0	WP_238178365.1	WP_096656889.1					
N1.HOG0004748	OG0004206	n0	WP_238178386.1						
N1.HOG0004749	OG0004207	n0	WP_238178407.1						
N1.HOG0004750	OG0004208	n0	WP_238178416.1						
N1.HOG0004751	OG0004209	n0	WP_238178418.1	WP_096661030.1					
N1.HOG0004752	OG0004210	n0	WP_238178431.1	WP_096658345.1					
N1.HOG0004753	OG0004211	n0	WP_238178434.1						
N1.HOG0004754	OG0004212	n0	WP_238178439.1						
N1.HOG0004755	OG0004213	n0	WP_238178457.1						
N1.HOG0004756	OG0004214	n0	WP_238178460.1						
N1.HOG0004757	OG0004215	n0	WP_238178495.1						
N1.HOG0004758	OG0004216	n0	WP_238178498.1						
N1.HOG0004759	OG0004217	n0	WP_238178505.1						
N1.HOG0004760	OG0004218	n0	WP_238178522.1						
N1.HOG0004761	OG0004219	n0	WP_238178538.1	WP_096653709.1					
N1.HOG0004762	OG0004220	n0	WP_238178545.1						
N1.HOG0004763	OG0004221	n0	WP_238178551.1						
N1.HOG0004764	OG0004222	n0	WP_256388829.1						
N1.HOG0004765	OG0004223	n1	WP_256388858.1	WP_096658528.1					
N1.HOG0004766	OG0004223	n3		WP_096658887.1					
N1.HOG0004767	OG0004224	n0		WP_096652108.1					
N1.HOG0004768	OG0004225	n0		WP_096652158.1, WP_096655425.1, WP_096659151.1					
N1.HOG0004769	OG0004226	n0		WP_096652194.1					
N1.HOG0004770	OG0004227	n0		WP_096652491.1					
N1.HOG0004771	OG0004228	n0		WP_096652541.1					
N1.HOG0004772	OG0004229	n0		WP_096652563.1					
N1.HOG0004773	OG0004230	n0		WP_096652565.1, WP_096653707.1, WP_096658948.1					
N1.HOG0004774	OG0004231	n0		WP_096652593.1					
N1.HOG0004775	OG0004232	n0		WP_096652607.1					
N1.HOG0004776	OG0004233	n0		WP_096653640.1, WP_096652621.1, WP_096659099.1, WP_096659101.1					
N1.HOG0004777	OG0004234	n0		WP_096659541.1, WP_096652631.1					
N1.HOG0004778	OG0004235	n0		WP_096652696.1					
N1.HOG0004779	OG0004236	n0		WP_096652702.1					
N1.HOG0004780	OG0004237	n2		WP_096652725.1					
N1.HOG0004781	OG0004237	n3		WP_096657126.1					
N1.HOG0004782	OG0004238	n0		WP_096652743.1					
N1.HOG0004783	OG0004239	n0		WP_096652775.1					
N1.HOG0004784	OG0004240	n0		WP_096652797.1					
N1.HOG0004785	OG0004241	n0		WP_096652945.1					
N1.HOG0004786	OG0004242	n0		WP_096652962.1					
N1.HOG0004787	OG0004243	n0		WP_096652982.1					
N1.HOG0004788	OG0004244	n0		WP_096658525.1, WP_096653146.1					
N1.HOG0004789	OG0004245	n0		WP_096653148.1					
N1.HOG0004790	OG0004246	n0		WP_096657357.1, WP_096653156.1					
N1.HOG0004791	OG0004247	n0		WP_096653194.1					
N1.HOG0004792	OG0004248	n0		WP_096653255.1, WP_096661628.1					
N1.HOG0004793	OG0004249	n0		WP_096653345.1					
N1.HOG0004794	OG0004250	n0		WP_096653430.1					
N1.HOG0004795	OG0004251	n0		WP_096653456.1					
N1.HOG0004796	OG0004252	n0		WP_096653541.1					
N1.HOG0004797	OG0004253	n0		WP_096653553.1					
N1.HOG0004798	OG0004254	n0		WP_096653567.1					
N1.HOG0004799	OG0004255	n0		WP_096653608.1					
N1.HOG0004800	OG0004256	n0		WP_096653658.1					
N1.HOG0004801	OG0004257	n0		WP_096653674.1					
N1.HOG0004802	OG0004258	n0		WP_096653678.1					
N1.HOG0004803	OG0004259	n0		WP_096653699.1					
N1.HOG0004804	OG0004260	n0		WP_096655895.1, WP_096655897.1, WP_096653737.1					
N1.HOG0004805	OG0004261	n0		WP_096653767.1					
