HOG	OG	Gene Tree Parent Clade	336-3	NIES-267	NIES-3974	NIES-4071	NIES-4105	PCC_6303	PCC_7716
N5.HOG0007049	OG0008175	-				WP_096685783.1	WP_096685783.1		
N5.HOG0007050	OG0008176	-				WP_096685785.1	WP_096685785.1		
N5.HOG0007051	OG0008177	-				WP_096685820.1	WP_096685820.1		
N5.HOG0007052	OG0008178	-				WP_096685822.1	WP_096685822.1		
N5.HOG0007053	OG0008179	-				WP_096685828.1	WP_096685828.1		
N5.HOG0007054	OG0008180	-				WP_096685844.1	WP_096685844.1		
N5.HOG0007055	OG0008181	-				WP_096685848.1	WP_096685848.1		
N5.HOG0007056	OG0008182	-				WP_096685870.1	WP_096685870.1		
N5.HOG0007057	OG0008183	-				WP_096685876.1	WP_096685876.1		
N5.HOG0007058	OG0008184	-				WP_096685886.1	WP_096685886.1		
N5.HOG0007059	OG0008185	-				WP_096685892.1	WP_096685892.1		
N5.HOG0007060	OG0008186	-				WP_096685894.1	WP_096685894.1		
N5.HOG0007061	OG0008187	-				WP_096685896.1	WP_096685896.1		
N5.HOG0007062	OG0008188	-				WP_096685898.1	WP_096685898.1		
N5.HOG0007063	OG0008189	-				WP_096685900.1	WP_096685900.1		
N5.HOG0007064	OG0008190	-				WP_096685912.1	WP_096685912.1		
N5.HOG0007065	OG0008191	-				WP_096685916.1	WP_096685916.1		
N5.HOG0007066	OG0008192	-				WP_096685952.1	WP_096685952.1		
N5.HOG0007067	OG0008193	-				WP_096685960.1	WP_096685960.1		
N5.HOG0007068	OG0008194	-				WP_096685971.1	WP_096685971.1		
N5.HOG0007069	OG0008195	-				WP_096685973.1	WP_096685973.1		
N5.HOG0007070	OG0008196	-				WP_096685977.1	WP_096685977.1		
N5.HOG0007071	OG0008197	-				WP_096685979.1	WP_096685979.1		
N5.HOG0007072	OG0008198	-				WP_096686035.1	WP_096686035.1		
N5.HOG0007073	OG0008199	-				WP_096686049.1	WP_096686049.1		
N5.HOG0007074	OG0008200	-				WP_096686111.1	WP_096686111.1		
N5.HOG0007075	OG0008201	-				WP_096686115.1	WP_096686115.1		
N5.HOG0007076	OG0008202	-				WP_096686131.1	WP_096686131.1		
N5.HOG0007077	OG0008203	-				WP_096686133.1	WP_096686133.1		
N5.HOG0007078	OG0008204	-				WP_096686135.1	WP_096686135.1		
N5.HOG0007079	OG0008205	-				WP_096686137.1	WP_096686137.1		
N5.HOG0007080	OG0008206	-				WP_096686148.1	WP_096686148.1		
N5.HOG0007081	OG0008207	-				WP_096686150.1	WP_096686150.1		
N5.HOG0007082	OG0008208	-				WP_096686162.1	WP_096686162.1		
N5.HOG0007083	OG0008209	-				WP_096686178.1	WP_096686178.1		
N5.HOG0007084	OG0008210	-				WP_096686180.1	WP_096686180.1		
N5.HOG0007085	OG0008211	-				WP_096686182.1	WP_096686182.1		
N5.HOG0007086	OG0008212	-				WP_096686186.1	WP_096686186.1		
N5.HOG0007087	OG0008213	-				WP_096686188.1	WP_096686188.1		
N5.HOG0007088	OG0008214	-				WP_096686190.1	WP_096686190.1		
N5.HOG0007089	OG0008215	-				WP_096686193.1	WP_096686193.1		
N5.HOG0007090	OG0008216	-				WP_096686195.1	WP_096686195.1		
N5.HOG0007091	OG0008217	-				WP_096686197.1	WP_096686197.1		
N5.HOG0007092	OG0008218	-				WP_096686203.1	WP_096686203.1		
N5.HOG0007093	OG0008219	-				WP_096686205.1	WP_096686205.1		
N5.HOG0007094	OG0008220	-				WP_096686207.1	WP_096686207.1		
N5.HOG0007095	OG0008221	-				WP_096686241.1	WP_096686241.1		
N5.HOG0007096	OG0008222	-				WP_096686251.1	WP_096686251.1		
N5.HOG0007097	OG0008223	-				WP_096686253.1	WP_096686253.1		
N5.HOG0007098	OG0008224	-				WP_096686314.1	WP_096686314.1		
N5.HOG0007099	OG0008225	-				WP_096686322.1	WP_096686322.1		
N5.HOG0007100	OG0008226	-				WP_096686326.1	WP_096686326.1		
N5.HOG0007101	OG0008227	-				WP_096686328.1	WP_096686328.1		
N5.HOG0007102	OG0008228	-				WP_096686340.1	WP_096686340.1		
N5.HOG0007103	OG0008229	-				WP_096686352.1	WP_096686352.1		
N5.HOG0007104	OG0008230	-				WP_096686365.1	WP_096686365.1		
N5.HOG0007105	OG0008231	-				WP_096686383.1	WP_096686383.1		
N5.HOG0007106	OG0008232	-				WP_096686411.1	WP_096686411.1		
N5.HOG0007107	OG0008233	-				WP_096686413.1	WP_096686413.1		
N5.HOG0007108	OG0008234	-				WP_096686414.1	WP_096686414.1		
N5.HOG0007109	OG0008235	-				WP_096686420.1	WP_096686420.1		
N5.HOG0007110	OG0008236	-				WP_096686466.1	WP_096686466.1		
N5.HOG0007111	OG0008237	-				WP_096686468.1	WP_096686468.1		
N5.HOG0007112	OG0008238	-				WP_096686472.1	WP_096686472.1		
N5.HOG0007113	OG0008239	-				WP_096686474.1	WP_096686474.1		
N5.HOG0007114	OG0008240	-				WP_096686503.1	WP_096686503.1		
N5.HOG0007115	OG0008241	-				WP_096686561.1	WP_096686561.1		
N5.HOG0007116	OG0008242	-				WP_096686567.1	WP_096686567.1		
N5.HOG0007117	OG0008243	-				WP_096686587.1	WP_096686587.1		
N5.HOG0007118	OG0008244	-				WP_096686589.1	WP_096686589.1		
N5.HOG0007119	OG0008245	-				WP_096686651.1	WP_096686651.1		
N5.HOG0007120	OG0008246	-				WP_096686659.1	WP_096686659.1		
N5.HOG0007121	OG0008247	-				WP_096686694.1	WP_096686694.1		
N5.HOG0007122	OG0008248	-				WP_096686698.1	WP_096686698.1		
N5.HOG0007123	OG0008249	-				WP_096686714.1	WP_096686714.1		
N5.HOG0007124	OG0008250	-				WP_096686716.1	WP_096686716.1		
N5.HOG0007125	OG0008251	-				WP_096686730.1	WP_096686730.1		
N5.HOG0007126	OG0008252	-				WP_096686732.1	WP_096686732.1		
N5.HOG0007127	OG0008253	-				WP_096686738.1	WP_096686738.1		
N5.HOG0007128	OG0008254	-				WP_096686740.1	WP_096686740.1		
N5.HOG0007129	OG0008255	-				WP_096686744.1	WP_096686744.1		
N5.HOG0007130	OG0008256	-				WP_096686747.1	WP_096686747.1		
N5.HOG0007131	OG0008257	-				WP_096686749.1	WP_096686749.1		
N5.HOG0007132	OG0008258	-				WP_096686759.1	WP_096686759.1		
N5.HOG0007133	OG0008259	-				WP_096686778.1	WP_096686778.1		
N5.HOG0007134	OG0008260	-				WP_096686797.1	WP_096686797.1		
N5.HOG0007135	OG0008261	-				WP_096686799.1	WP_096686799.1		
N5.HOG0007136	OG0008262	-				WP_096686801.1	WP_096686801.1		
N5.HOG0007137	OG0008263	-				WP_096686813.1	WP_096686813.1		
N5.HOG0007138	OG0008264	-				WP_096686819.1	WP_096686819.1		
N5.HOG0007139	OG0008265	-				WP_096686821.1	WP_096686821.1		
N5.HOG0007140	OG0008266	-				WP_096686822.1	WP_096686822.1		
N5.HOG0007141	OG0008267	-				WP_096686828.1	WP_096686828.1		
N5.HOG0007142	OG0008268	-				WP_096686872.1	WP_096686872.1		
N5.HOG0007143	OG0008269	-				WP_096686876.1	WP_096686876.1		
N5.HOG0007144	OG0008270	-				WP_096686912.1	WP_096686912.1		
N5.HOG0007145	OG0008271	-				WP_096686914.1	WP_096686914.1		
N5.HOG0007146	OG0008272	-				WP_096686916.1	WP_096686916.1		
N5.HOG0007147	OG0008273	-				WP_096686924.1	WP_096686924.1		
N5.HOG0007148	OG0008274	-				WP_096686940.1	WP_096686940.1		
N5.HOG0007149	OG0008275	-				WP_096686942.1	WP_096686942.1		
N5.HOG0007150	OG0008276	-				WP_096686945.1	WP_096686945.1		
N5.HOG0007151	OG0008277	-				WP_096686947.1	WP_096686947.1		
N5.HOG0007152	OG0008278	-				WP_096686949.1	WP_096686949.1		
N5.HOG0007153	OG0008279	-				WP_096686955.1	WP_096686955.1		
N5.HOG0007154	OG0008280	-				WP_096686978.1	WP_096686978.1		
N5.HOG0007155	OG0008281	-				WP_096686980.1	WP_096686980.1		
N5.HOG0007156	OG0008282	-				WP_096686984.1	WP_096686984.1		
N5.HOG0007157	OG0008283	-				WP_096686999.1	WP_096686999.1		
N5.HOG0007158	OG0008284	-				WP_096687003.1	WP_096687003.1		
N5.HOG0007159	OG0008285	-				WP_096687016.1	WP_096687016.1		
N5.HOG0007160	OG0008286	-				WP_096687018.1	WP_096687018.1		
N5.HOG0007161	OG0008287	-				WP_096687020.1	WP_096687020.1		
N5.HOG0007162	OG0008288	-				WP_096687022.1	WP_096687022.1		
N5.HOG0007163	OG0008289	-				WP_096687038.1	WP_096687038.1		
N5.HOG0007164	OG0008290	-				WP_096687048.1	WP_096687048.1		
N5.HOG0007165	OG0008291	-				WP_096687059.1	WP_096687059.1		
N5.HOG0007166	OG0008292	-				WP_096687070.1	WP_096687070.1		
N5.HOG0007167	OG0008293	-				WP_096687072.1	WP_096687072.1		
N5.HOG0007168	OG0008294	-				WP_096687083.1	WP_096687083.1		
N5.HOG0007169	OG0008295	-				WP_096687091.1	WP_096687091.1		
N5.HOG0007170	OG0008296	-				WP_096687096.1	WP_096687096.1		
N5.HOG0007171	OG0008297	-				WP_096687098.1	WP_096687098.1		
N5.HOG0007172	OG0008298	-				WP_096687140.1	WP_096687140.1		
N5.HOG0007173	OG0008299	-				WP_096687142.1	WP_096687142.1		
N5.HOG0007174	OG0008300	-				WP_096687150.1	WP_096687150.1		
N5.HOG0007175	OG0008301	-				WP_096687154.1	WP_096687154.1		
N5.HOG0007176	OG0008302	-				WP_096687160.1	WP_096687160.1		
N5.HOG0007177	OG0008303	-				WP_096687162.1	WP_096687162.1		
N5.HOG0007178	OG0008304	-				WP_096687166.1	WP_096687166.1		
N5.HOG0007179	OG0008305	-				WP_096687167.1	WP_096687167.1		
N5.HOG0007180	OG0008306	-				WP_096687174.1	WP_096687174.1		
N5.HOG0007181	OG0008307	-				WP_096687182.1	WP_096687182.1		
N5.HOG0007182	OG0008308	-				WP_096687184.1	WP_096687184.1		
N5.HOG0007183	OG0008309	-				WP_096687186.1	WP_096687186.1		
N5.HOG0007184	OG0008310	-				WP_096687190.1	WP_096687190.1		
N5.HOG0007185	OG0008311	-				WP_096687198.1	WP_096687198.1		
N5.HOG0007186	OG0008312	-				WP_096687216.1	WP_096687216.1		
N5.HOG0007187	OG0008313	-				WP_096687222.1	WP_096687222.1		
N5.HOG0007188	OG0008314	-				WP_096687224.1	WP_096687224.1		
N5.HOG0007189	OG0008315	-				WP_096687226.1	WP_096687226.1		
N5.HOG0007190	OG0008316	-				WP_096687236.1	WP_096687236.1		
N5.HOG0007191	OG0008317	-				WP_096687240.1	WP_096687240.1		
N5.HOG0007192	OG0008318	-				WP_096687248.1	WP_096687248.1		
N5.HOG0007193	OG0008319	-				WP_096687260.1	WP_096687260.1		
N5.HOG0007194	OG0008320	-				WP_096687284.1	WP_096687284.1		
N5.HOG0007195	OG0008321	-				WP_096687304.1	WP_096687304.1		
N5.HOG0007196	OG0008322	-				WP_096687310.1	WP_096687310.1		
N5.HOG0007197	OG0008323	-				WP_096687316.1	WP_096687316.1		
N5.HOG0007198	OG0008324	-				WP_096687342.1	WP_096687342.1		
N5.HOG0007199	OG0008325	-				WP_096687354.1	WP_096687354.1		
N5.HOG0007200	OG0008326	-				WP_096687366.1	WP_096687366.1		
N5.HOG0007201	OG0008327	-				WP_096687370.1	WP_096687370.1		
N5.HOG0007202	OG0008328	-				WP_096687372.1	WP_096687372.1		
N5.HOG0007203	OG0008329	-				WP_096687387.1	WP_096687387.1		
N5.HOG0007204	OG0008330	-				WP_096687389.1	WP_096687389.1		
N5.HOG0007205	OG0008331	-				WP_096687419.1	WP_096687419.1		
N5.HOG0007206	OG0008332	-				WP_096687421.1	WP_096687421.1		
N5.HOG0007207	OG0008333	-				WP_096687425.1	WP_096687425.1		
N5.HOG0007208	OG0008334	-				WP_096687431.1	WP_096687431.1		
N5.HOG0007209	OG0008335	-				WP_096687440.1	WP_096687440.1		
N5.HOG0007210	OG0008336	-				WP_096687452.1	WP_096687452.1		
N5.HOG0007211	OG0008337	-				WP_096687456.1	WP_096687456.1		
N5.HOG0007212	OG0008338	-				WP_096687459.1	WP_096687459.1		
N5.HOG0007213	OG0008339	-				WP_096687465.1	WP_096687465.1		
N5.HOG0007214	OG0008340	-				WP_096687466.1	WP_096687466.1		
N5.HOG0007215	OG0008341	-				WP_096687485.1	WP_096687485.1		
N5.HOG0007216	OG0008342	-				WP_096687487.1	WP_096687487.1		
N5.HOG0007217	OG0008343	-				WP_096687489.1	WP_096687489.1		
N5.HOG0007218	OG0008344	-				WP_096687492.1	WP_096687492.1		
N5.HOG0007219	OG0008345	-				WP_096687510.1	WP_096687510.1		
N5.HOG0007220	OG0008346	-				WP_096687517.1	WP_096687517.1		
N5.HOG0007221	OG0008347	-				WP_096687529.1	WP_096687529.1		
N5.HOG0007222	OG0008348	-				WP_096687536.1	WP_096687536.1		
N5.HOG0007223	OG0008349	-				WP_096687540.1	WP_096687540.1		
N5.HOG0007224	OG0008350	-				WP_096687542.1	WP_096687542.1		
N5.HOG0007225	OG0008351	-				WP_096687543.1	WP_096687543.1		
N5.HOG0007226	OG0008352	-				WP_096687544.1	WP_096687544.1		
N5.HOG0007227	OG0008353	-				WP_096687546.1	WP_096687546.1		
N5.HOG0007228	OG0008354	-				WP_096687548.1	WP_096687548.1		
N5.HOG0007229	OG0008355	-				WP_096687549.1	WP_096687549.1		
N5.HOG0007230	OG0008356	-				WP_096687553.1	WP_096687553.1		
N5.HOG0007231	OG0008357	-				WP_096687554.1	WP_096687554.1		
N5.HOG0007232	OG0008358	-				WP_096687560.1	WP_096687560.1		
N5.HOG0007233	OG0008359	-				WP_096687561.1	WP_096687561.1		
N5.HOG0007234	OG0008360	-				WP_096687562.1	WP_096687562.1		
N5.HOG0007235	OG0008361	-				WP_096687568.1	WP_096687568.1		
N5.HOG0007236	OG0008362	-				WP_096687580.1	WP_096687580.1		
N5.HOG0007237	OG0008363	-				WP_096687588.1	WP_096687588.1		
N5.HOG0007238	OG0008364	-				WP_096687589.1	WP_096687589.1		
N5.HOG0007239	OG0008365	-				WP_096687590.1	WP_096687590.1		
N5.HOG0007240	OG0008366	-				WP_096687592.1	WP_096687592.1		
N5.HOG0007241	OG0008367	-				WP_096687606.1	WP_096687606.1		
N5.HOG0007242	OG0008368	-				WP_096687607.1	WP_096687607.1		
N5.HOG0007243	OG0008369	-				WP_096687657.1	WP_096687657.1		
N5.HOG0007244	OG0008370	-				WP_096687661.1	WP_096687661.1		
N5.HOG0007245	OG0008371	-				WP_096687697.1	WP_096687697.1		
N5.HOG0007246	OG0008372	-				WP_096687699.1	WP_096687699.1		
N5.HOG0007247	OG0008373	-				WP_096687717.1	WP_096687717.1		
N5.HOG0007248	OG0008374	-				WP_096687731.1	WP_096687731.1		
N5.HOG0007249	OG0008375	-				WP_096687732.1	WP_096687732.1		
N5.HOG0007250	OG0008376	-				WP_096687733.1	WP_096687733.1		
N5.HOG0007251	OG0008377	-				WP_096687736.1	WP_096687736.1		
N5.HOG0007252	OG0008378	-				WP_096687743.1	WP_096687743.1		
N5.HOG0007253	OG0008379	-				WP_096687750.1	WP_096687750.1		
N5.HOG0007254	OG0008380	-				WP_096687751.1	WP_096687751.1		
N5.HOG0007255	OG0008381	-				WP_096687753.1	WP_096687753.1		
N5.HOG0007256	OG0008382	-				WP_096687754.1	WP_096687754.1		
N5.HOG0007257	OG0008383	-				WP_096687791.1	WP_096687791.1		
N5.HOG0007258	OG0008384	-				WP_096687796.1	WP_096687796.1		
N5.HOG0007259	OG0008385	-				WP_096687797.1	WP_096687797.1		
N5.HOG0007260	OG0008386	-				WP_096687798.1	WP_096687798.1		
N5.HOG0007261	OG0008387	-				WP_096687799.1	WP_096687799.1		
N5.HOG0007262	OG0008388	-				WP_096687810.1	WP_096687810.1		
N5.HOG0007263	OG0008389	-				WP_096687811.1	WP_096687811.1		
N5.HOG0007264	OG0008390	-				WP_096687832.1	WP_096687832.1		
N5.HOG0007265	OG0008391	-				WP_096687833.1	WP_096687833.1		
N5.HOG0007266	OG0008392	-				WP_096687834.1	WP_096687834.1		
N5.HOG0007267	OG0008393	-				WP_096687835.1	WP_096687835.1		
N5.HOG0007268	OG0008394	-				WP_096687836.1	WP_096687836.1		
N5.HOG0007269	OG0008395	-				WP_096687868.1	WP_096687868.1		
N5.HOG0007270	OG0008396	-				WP_096687875.1	WP_096687875.1		
N5.HOG0007271	OG0008397	-				WP_096687877.1	WP_096687877.1		
N5.HOG0007272	OG0008398	-				WP_096687878.1	WP_096687878.1		
N5.HOG0007273	OG0008399	-				WP_096687879.1	WP_096687879.1		
N5.HOG0007274	OG0008400	-				WP_096687880.1	WP_096687880.1		
N5.HOG0007275	OG0008401	-				WP_096687881.1	WP_096687881.1		
N5.HOG0007276	OG0008402	-				WP_096687882.1	WP_096687882.1		
N5.HOG0007277	OG0008403	-				WP_096687885.1	WP_096687885.1		
N5.HOG0007278	OG0008404	-				WP_096687886.1	WP_096687886.1		
N5.HOG0007279	OG0008405	-				WP_096687888.1	WP_096687888.1		
N5.HOG0007280	OG0008406	-				WP_096687889.1	WP_096687889.1		
N5.HOG0007281	OG0008407	-				WP_096687890.1	WP_096687890.1		
N5.HOG0007282	OG0008408	-				WP_096687891.1	WP_096687891.1		
N5.HOG0007283	OG0008409	-				WP_096687892.1	WP_096687892.1		
N5.HOG0007284	OG0008410	-				WP_096687893.1	WP_096687893.1		
N5.HOG0007285	OG0008411	-				WP_096687895.1	WP_096687895.1		
N5.HOG0007286	OG0008412	-				WP_096687897.1	WP_096687897.1		
N5.HOG0007287	OG0008413	-				WP_096687899.1	WP_096687899.1		
N5.HOG0007288	OG0008414	-				WP_096687902.1	WP_096687902.1		
N5.HOG0007289	OG0008415	-				WP_096687905.1	WP_096687905.1		
N5.HOG0007290	OG0008416	-				WP_096687908.1	WP_096687908.1		
N5.HOG0007291	OG0008417	-				WP_096687910.1	WP_096687910.1		
N5.HOG0007292	OG0008418	-				WP_096687914.1	WP_096687914.1		
N5.HOG0007293	OG0008419	-				WP_096687915.1	WP_096687915.1		
N5.HOG0007294	OG0008420	-				WP_096687918.1	WP_096687918.1		
N5.HOG0007295	OG0008421	-				WP_096687921.1	WP_096687921.1		
N5.HOG0007296	OG0008422	-				WP_096687923.1	WP_096687923.1		
N5.HOG0007297	OG0008423	-				WP_096687927.1	WP_096687927.1		
N5.HOG0007298	OG0008424	-				WP_096687930.1	WP_096687930.1		
N5.HOG0007299	OG0008425	-				WP_096687933.1	WP_096687933.1		
N5.HOG0007300	OG0008426	-				WP_096687934.1	WP_096687934.1		
N5.HOG0007301	OG0008427	-				WP_096687935.1	WP_096687935.1		
N5.HOG0007302	OG0008428	-				WP_096687937.1	WP_096687937.1		
N5.HOG0007303	OG0008429	-				WP_096687941.1	WP_096687941.1		
N5.HOG0007304	OG0008430	-				WP_096687943.1	WP_096687943.1		
N5.HOG0007305	OG0008431	-				WP_096687946.1	WP_096687946.1		
N5.HOG0007306	OG0008432	-				WP_096687948.1	WP_096687948.1		
N5.HOG0007307	OG0008433	-				WP_096687952.1	WP_096687952.1		
N5.HOG0007308	OG0008434	-				WP_096687956.1	WP_096687956.1		
N5.HOG0007309	OG0008435	-				WP_096687958.1	WP_096687958.1		
N5.HOG0007310	OG0008436	-				WP_096687960.1	WP_096687960.1		
N5.HOG0007311	OG0008437	-				WP_096687968.1	WP_096687968.1		
N5.HOG0007312	OG0008438	-				WP_096687974.1	WP_096687974.1		
N5.HOG0007313	OG0008439	-				WP_096687976.1	WP_096687976.1		
N5.HOG0007314	OG0008440	-				WP_096687979.1	WP_096687979.1		
N5.HOG0007315	OG0008441	-				WP_096687981.1	WP_096687981.1		
N5.HOG0007316	OG0008442	-				WP_096687983.1	WP_096687983.1		
N5.HOG0007317	OG0008443	-				WP_096687984.1	WP_096687984.1		
N5.HOG0007318	OG0008444	-				WP_096687986.1	WP_096687986.1		
N5.HOG0007319	OG0008445	-				WP_096687995.1	WP_096687995.1		
N5.HOG0007320	OG0008446	-				WP_096687996.1	WP_096687996.1		
N5.HOG0007321	OG0008447	-				WP_096687998.1	WP_096687998.1		
N5.HOG0007322	OG0008448	-				WP_096688000.1	WP_096688000.1		
N5.HOG0007323	OG0008449	-				WP_096688001.1	WP_096688001.1		
N5.HOG0007324	OG0008450	-				WP_096688003.1	WP_096688003.1		
N5.HOG0007325	OG0008451	-				WP_096688004.1	WP_096688004.1		
N5.HOG0007326	OG0008452	-				WP_096688005.1	WP_096688005.1		
N5.HOG0007327	OG0008453	-				WP_096688006.1	WP_096688006.1		
N5.HOG0007328	OG0008454	-				WP_096688008.1	WP_096688008.1		
N5.HOG0007329	OG0008455	-				WP_096688011.1	WP_096688011.1		
N5.HOG0007330	OG0008456	-				WP_096688012.1	WP_096688012.1		
N5.HOG0007331	OG0008457	-				WP_096688013.1	WP_096688013.1		
N5.HOG0007332	OG0008458	-				WP_096688014.1	WP_096688014.1		
N5.HOG0007333	OG0008459	-				WP_096688015.1	WP_096688015.1		
N5.HOG0007334	OG0008460	-				WP_096688016.1	WP_096688016.1		
N5.HOG0007335	OG0008461	-				WP_096688017.1	WP_096688017.1		
N5.HOG0007336	OG0008462	-				WP_096688018.1	WP_096688018.1		
N5.HOG0007337	OG0008463	-				WP_096688019.1	WP_096688019.1		
N5.HOG0007338	OG0008464	-				WP_096688020.1	WP_096688020.1		
N5.HOG0007339	OG0008465	-				WP_096688022.1	WP_096688022.1		
N5.HOG0007340	OG0008466	-				WP_096688029.1	WP_096688029.1		
N5.HOG0007341	OG0008467	-				WP_096688030.1	WP_096688030.1		
N5.HOG0007342	OG0008468	-				WP_096688033.1	WP_096688033.1		
N5.HOG0007343	OG0008469	-				WP_096688035.1	WP_096688035.1		
N5.HOG0007344	OG0008470	-				WP_096688036.1	WP_096688036.1		
N5.HOG0007345	OG0008471	-				WP_096688041.1	WP_096688041.1		
N5.HOG0007346	OG0008472	-				WP_096688047.1	WP_096688047.1		
N5.HOG0007347	OG0008473	-				WP_096688050.1	WP_096688050.1		
N5.HOG0007348	OG0008474	-				WP_096688051.1	WP_096688051.1		
N5.HOG0007349	OG0008475	-				WP_096688052.1	WP_096688052.1		
N5.HOG0007350	OG0008476	-				WP_096688053.1	WP_096688053.1		
N5.HOG0007351	OG0008477	-				WP_096688056.1	WP_096688056.1		
N5.HOG0007352	OG0008478	-				WP_096688058.1	WP_096688058.1		
N5.HOG0007353	OG0008479	-				WP_096688062.1	WP_096688062.1		
N5.HOG0007354	OG0008480	-				WP_096688065.1	WP_096688065.1		
N5.HOG0007355	OG0008481	-				WP_096688066.1	WP_096688066.1		
N5.HOG0007356	OG0008482	-				WP_096688067.1	WP_096688067.1		
N5.HOG0007357	OG0008483	-				WP_096688069.1	WP_096688069.1		
N5.HOG0007358	OG0008484	-				WP_096688072.1	WP_096688072.1		
N5.HOG0007359	OG0008485	-				WP_096688073.1	WP_096688073.1		
N5.HOG0007360	OG0008486	-				WP_096688074.1	WP_096688074.1		
N5.HOG0007361	OG0008487	-				WP_096688086.1	WP_096688086.1		
N5.HOG0007362	OG0008488	-				WP_096688089.1	WP_096688089.1		
N5.HOG0007363	OG0008489	-				WP_096688111.1	WP_096688111.1		
N5.HOG0007364	OG0008490	-				WP_096688120.1	WP_096688120.1		
N5.HOG0007365	OG0008491	-				WP_096688145.1	WP_096688145.1		
N5.HOG0007366	OG0008492	-				WP_096688147.1	WP_096688147.1		
N5.HOG0007367	OG0008493	-				WP_096688151.1	WP_096688151.1		
N5.HOG0007368	OG0008494	-				WP_096688152.1	WP_096688152.1		
N5.HOG0007369	OG0008495	-				WP_096688165.1	WP_096688165.1		
N5.HOG0007370	OG0008496	-				WP_096688169.1	WP_096688169.1		
N5.HOG0007371	OG0008497	-				WP_096688170.1	WP_096688170.1		
N5.HOG0007372	OG0008498	-				WP_096688171.1	WP_096688171.1		
N5.HOG0007373	OG0008499	-				WP_096688172.1	WP_096688172.1		
N5.HOG0007374	OG0008500	-				WP_096688182.1	WP_096688182.1		
N5.HOG0007375	OG0008501	-				WP_096688183.1	WP_096688183.1		
N5.HOG0007376	OG0008502	-				WP_096688184.1	WP_096688184.1		
N5.HOG0007377	OG0008503	-				WP_096688196.1	WP_096688196.1		
N5.HOG0007378	OG0008504	-				WP_096688201.1	WP_096688201.1		
N5.HOG0007379	OG0008505	-				WP_096688206.1	WP_096688206.1		
N5.HOG0007380	OG0008506	-				WP_096688220.1	WP_096688220.1		
N5.HOG0007381	OG0008507	-				WP_096688232.1	WP_096688232.1		
N5.HOG0007382	OG0008508	-				WP_096688245.1	WP_096688245.1		
N5.HOG0007383	OG0008509	-				WP_096688246.1	WP_096688246.1		
N5.HOG0007384	OG0008510	-				WP_096688247.1	WP_096688247.1		
N5.HOG0007385	OG0008511	-				WP_096688248.1	WP_096688248.1		
N5.HOG0007386	OG0008512	-				WP_096688249.1	WP_096688249.1		
N5.HOG0007387	OG0008513	-				WP_096688261.1	WP_096688261.1		
N5.HOG0007388	OG0008514	-				WP_096688265.1	WP_096688265.1		
N5.HOG0007389	OG0008515	-				WP_096688286.1	WP_096688286.1		
N5.HOG0007390	OG0008516	-				WP_096688321.1	WP_096688321.1		
N5.HOG0007391	OG0008517	-				WP_096688344.1	WP_096688344.1		
N5.HOG0007392	OG0008518	-				WP_096688346.1	WP_096688346.1		
N5.HOG0007393	OG0008519	-				WP_096688358.1	WP_096688358.1		
N5.HOG0007394	OG0008520	-				WP_096688374.1	WP_096688374.1		
N5.HOG0007395	OG0008521	-				WP_096688375.1	WP_096688375.1		
N5.HOG0007396	OG0008522	-				WP_096688376.1	WP_096688376.1		
N5.HOG0007397	OG0008523	-				WP_096688377.1	WP_096688377.1		
N5.HOG0007398	OG0008524	-				WP_096688395.1	WP_096688395.1		
N5.HOG0007399	OG0008525	-				WP_096688398.1	WP_096688398.1		
N5.HOG0007400	OG0008526	-				WP_096688413.1	WP_096688413.1		
N5.HOG0007401	OG0008527	-				WP_096688420.1	WP_096688420.1		
N5.HOG0007402	OG0008528	-				WP_096688438.1	WP_096688438.1		
N5.HOG0007403	OG0008529	-				WP_096688439.1	WP_096688439.1		
N5.HOG0007404	OG0008530	-				WP_096688463.1	WP_096688463.1		
N5.HOG0007405	OG0008531	-				WP_096688483.1	WP_096688483.1		
N5.HOG0007406	OG0008532	-				WP_096688485.1	WP_096688485.1		
N5.HOG0007407	OG0008533	-				WP_096688488.1	WP_096688488.1		
N5.HOG0007408	OG0008534	-				WP_096688509.1	WP_096688509.1		
N5.HOG0007409	OG0008535	-				WP_096688522.1	WP_096688522.1		
N5.HOG0007410	OG0008536	-				WP_096688524.1	WP_096688524.1		
N5.HOG0007411	OG0008537	-				WP_096688525.1	WP_096688525.1		
N5.HOG0007412	OG0008538	-				WP_096688526.1	WP_096688526.1		
N5.HOG0007413	OG0008539	-				WP_096688527.1	WP_096688527.1		
N5.HOG0007414	OG0008540	-				WP_096688528.1	WP_096688528.1		
N5.HOG0007415	OG0008541	-				WP_096688529.1	WP_096688529.1		
N5.HOG0007416	OG0008542	-				WP_096688531.1	WP_096688531.1		
N5.HOG0007417	OG0008543	-				WP_096688536.1	WP_096688536.1		
N5.HOG0007418	OG0008544	-				WP_096688544.1	WP_096688544.1		
N5.HOG0007419	OG0008545	-				WP_096688546.1	WP_096688546.1		
N5.HOG0007420	OG0008546	-				WP_096688566.1	WP_096688566.1		
N5.HOG0007421	OG0008547	-				WP_096688575.1	WP_096688575.1		
N5.HOG0007422	OG0008548	-				WP_096688576.1	WP_096688576.1		
N5.HOG0007423	OG0008549	-				WP_096688577.1	WP_096688577.1		
N5.HOG0007424	OG0008550	-				WP_096688578.1	WP_096688578.1		
