HOG	OG	Gene Tree Parent Clade	336-3	NIES-267	NIES-3974	NIES-4071	NIES-4105	PCC_6303	PCC_7716
N0.HOG0006313	OG0005523	n0				WP_096691617.1, WP_096694624.1	WP_096691617.1, WP_096694624.1		
N0.HOG0006314	OG0005524	n0				WP_096691630.1, WP_096691637.1	WP_096691630.1, WP_096691637.1		
N0.HOG0006315	OG0005525	n0				WP_096691669.1	WP_096691669.1		WP_224177145.1, WP_224180092.1
N0.HOG0006316	OG0005526	n0				WP_096691779.1	WP_096691779.1		WP_224176606.1, WP_224177199.1
N0.HOG0006317	OG0005527	n0				WP_096691782.1	WP_096691782.1	WP_015198874.1	WP_224177202.1
N0.HOG0006318	OG0005528	n0				WP_096691846.1, WP_096729157.1	WP_096691846.1, WP_096691847.1		
N0.HOG0006319	OG0005529	n0				WP_096691902.1	WP_096691902.1		WP_224174237.1, WP_224177420.1
N0.HOG0006320	OG0005530	n0				WP_096691968.1	WP_096691968.1		WP_224177393.1, WP_224178234.1
N0.HOG0006321	OG0005531	n0				WP_096691970.1	WP_096691970.1		WP_224179438.1, WP_224178232.1
N0.HOG0006322	OG0005532	n0				WP_096691972.1	WP_096691972.1		WP_224178230.1, WP_224177389.1
N0.HOG0006323	OG0005533	n0				WP_096691992.1	WP_096691992.1	WP_015195923.1	WP_224177028.1
N0.HOG0006324	OG0005534	n0				WP_096691994.1	WP_096691994.1		WP_224180461.1, WP_224180442.1
N0.HOG0006325	OG0005535	n0				WP_096692108.1	WP_096692108.1	WP_015196253.1	WP_224176958.1
N0.HOG0006326	OG0005536	n0				WP_096692117.1	WP_096692117.1	WP_015197062.1	WP_224179317.1
N0.HOG0006327	OG0005537	n0				WP_096692204.1	WP_096692204.1		WP_224178246.1, WP_224179204.1
N0.HOG0006328	OG0005538	n0				WP_096692275.1	WP_096692275.1		WP_224176476.1, WP_224177919.1
N0.HOG0006329	OG0005539	n0				WP_096692339.1	WP_096692339.1	WP_015197609.1	WP_223976821.1
N0.HOG0006330	OG0005540	n0				WP_096692382.1	WP_096692382.1		WP_224177451.1, WP_224176315.1
N0.HOG0006331	OG0005541	n0				WP_096692480.1	WP_096692480.1	WP_015200772.1	WP_224176809.1
N0.HOG0006332	OG0005542	n0				WP_096692498.1, WP_096693271.1	WP_096692498.1, WP_096693271.1		
N0.HOG0006333	OG0005543	n0				WP_096692510.1	WP_096692510.1		WP_224176788.1, WP_223989656.1
N0.HOG0006334	OG0005544	n0				WP_096692539.1	WP_096692539.1		WP_224179727.1, WP_224178445.1
N0.HOG0006335	OG0005545	n0				WP_096692583.1	WP_096692583.1	WP_041738958.1, WP_015196073.1	
N0.HOG0006336	OG0005546	n0				WP_096692643.1	WP_096692643.1	WP_041740213.1	WP_223977306.1
N0.HOG0006337	OG0005547	n0				WP_096692657.1	WP_096692657.1	WP_015198831.1	WP_223977324.1
N0.HOG0006338	OG0005548	n0				WP_096692716.1	WP_096692716.1	WP_015199869.1	WP_224176537.1
N0.HOG0006339	OG0005549	n0				WP_096692726.1	WP_096692726.1		WP_223977764.1, WP_224176533.1
N0.HOG0006340	OG0005550	n0				WP_096692735.1	WP_096692735.1	WP_015199856.1	WP_224176529.1
N0.HOG0006341	OG0005551	n0				WP_096692748.1	WP_096692748.1	WP_015198715.1	WP_224177549.1
N0.HOG0006342	OG0005552	n0				WP_096692782.1	WP_096692782.1		WP_224176542.1, WP_223977293.1
N0.HOG0006343	OG0005553	n0				WP_096692850.1	WP_096692850.1	WP_015198393.1	WP_223990595.1
N0.HOG0006344	OG0005554	n0				WP_096692906.1	WP_096692906.1		WP_224176593.1, WP_224175866.1
N0.HOG0006345	OG0005555	n0				WP_096693010.1	WP_096693010.1	WP_015199800.1	WP_224176580.1
N0.HOG0006346	OG0005556	n0				WP_096693076.1	WP_096693076.1	WP_085953334.1	WP_223977454.1
N0.HOG0006347	OG0005557	n0				WP_096693078.1	WP_096693078.1	WP_015196217.1	WP_223977456.1
N0.HOG0006348	OG0005558	n0				WP_096693097.1	WP_096693097.1	WP_015198181.1	WP_223977459.1
N0.HOG0006349	OG0005559	n0				WP_096693131.1	WP_096693131.1		WP_224174376.1, WP_224179774.1
N0.HOG0006350	OG0005560	n0				WP_096693517.1	WP_096693517.1	WP_238993815.1	WP_223990001.1
N0.HOG0006351	OG0005561	n0				WP_096693603.1	WP_096693603.1	WP_015197835.1	WP_224176176.1
N0.HOG0006352	OG0005562	n0				WP_096693753.1	WP_096693753.1		WP_224177069.1, WP_224174419.1
N0.HOG0006353	OG0005563	n0				WP_096693754.1	WP_096693754.1	WP_015199044.1	WP_224176678.1
N0.HOG0006354	OG0005564	n0				WP_096693786.1	WP_096693786.1		WP_224175574.1, WP_224176708.1
N0.HOG0006355	OG0005565	n0				WP_096693796.1	WP_096693796.1		WP_224176311.1, WP_224175450.1
N0.HOG0006356	OG0005566	n0				WP_096694035.1	WP_096694035.1		WP_223972722.1, WP_224174713.1
N0.HOG0006357	OG0005567	n0				WP_096694137.1	WP_096694137.1	WP_015198743.1	WP_223985629.1
N0.HOG0006358	OG0005568	n0				WP_096694171.1	WP_096694171.1		WP_019491496.1, WP_223986727.1
N0.HOG0006359	OG0005569	n0				WP_096694469.1	WP_096694469.1		WP_223981594.1, WP_224176730.1
N0.HOG0006360	OG0005570	n0				WP_096694483.1	WP_096694483.1	WP_015200648.1	WP_223982649.1
N0.HOG0006361	OG0005571	n0				WP_096694584.1	WP_096694584.1		WP_224174902.1, WP_224180064.1
N0.HOG0006362	OG0005572	n0				WP_096694587.1	WP_096694587.1		WP_224174906.1, WP_224180060.1
N0.HOG0006363	OG0005573	n0				WP_096694588.1	WP_096694588.1		WP_224180059.1, WP_224174907.1
N0.HOG0006364	OG0005574	n0				WP_096694589.1	WP_096694589.1		WP_224180058.1, WP_224174908.1
N0.HOG0006365	OG0005575	n0				WP_096694601.1	WP_096694601.1		WP_224180048.1, WP_224174938.1
N0.HOG0006366	OG0005576	n0				WP_096694604.1	WP_096694604.1		WP_224174940.1, WP_224180045.1
N0.HOG0006367	OG0005577	n0				WP_096694605.1	WP_096694605.1		WP_224180044.1, WP_224174941.1
N0.HOG0006368	OG0005578	n0				WP_096694607.1	WP_096694607.1		WP_224180042.1, WP_224174943.1
N0.HOG0006369	OG0005579	n0				WP_096694613.1	WP_096694613.1		WP_224174978.1, WP_224180036.1
N0.HOG0006370	OG0005580	n0				WP_096694627.1	WP_096694627.1	WP_015201135.1	WP_224179997.1
N0.HOG0006371	OG0005581	n0				WP_096694636.1	WP_096694636.1		WP_224179894.1, WP_224180016.1
N0.HOG0006372	OG0005582	n0				WP_096694641.1	WP_096694641.1		WP_224180013.1, WP_224179890.1
N0.HOG0006373	OG0005583	n0				WP_096694655.1	WP_096694655.1		WP_224179960.1, WP_224175794.1
N0.HOG0006374	OG0005584	n0				WP_096694690.1	WP_096694690.1		WP_224175769.1, WP_224179983.1
N0.HOG0006375	OG0005585	n0				WP_096694723.1	WP_096694723.1		WP_224179005.1, WP_224177878.1
N0.HOG0006376	OG0005586	n0				WP_096694791.1	WP_096694791.1		WP_224174948.1, WP_224179853.1
N0.HOG0006377	OG0005587	n0				WP_096694792.1	WP_096694792.1		WP_224174949.1, WP_224179852.1
N0.HOG0006378	OG0005588	n0				WP_096694803.1	WP_096694803.1		WP_224180407.1, WP_224179841.1
N0.HOG0006379	OG0005589	n0				WP_096694805.1	WP_096694805.1		WP_224179839.1, WP_224174975.1
N0.HOG0006380	OG0005590	n0				WP_096694806.1	WP_096694806.1		WP_224174976.1, WP_224179838.1
N0.HOG0006381	OG0005591	n0				WP_096694818.1	WP_096694818.1		WP_224174970.1, WP_224179825.1
N0.HOG0006382	OG0005592	n0				WP_096694822.1	WP_096694822.1		WP_224174974.1, WP_224179821.1
N0.HOG0006383	OG0005593	n0				WP_096694860.1	WP_096694860.1		WP_224180110.1, WP_224180099.1
N0.HOG0006384	OG0005594	n0				WP_096694868.1	WP_096694868.1		WP_224174387.1, WP_224179933.1
N0.HOG0006385	OG0005595	n0				WP_096694883.1	WP_096694883.1		WP_224175714.1, WP_224180077.1
N0.HOG0006386	OG0005596	n0				WP_096694921.1	WP_096694921.1		WP_255666378.1, WP_224178018.1
N0.HOG0006387	OG0005597	n0				WP_096694922.1	WP_096694922.1		WP_223984141.1, WP_255667553.1
N0.HOG0006388	OG0005598	n0				WP_096695006.1	WP_096695006.1	WP_015173964.1	WP_224174562.1
N0.HOG0006389	OG0005599	n0				WP_096695059.1	WP_096695059.1		WP_224174503.1, WP_224174506.1
N0.HOG0006390	OG0005600	n0				WP_096695076.1	WP_096695076.1		WP_224179802.1, WP_224174456.1
N0.HOG0006391	OG0005601	n0				WP_096695107.1	WP_096695107.1		WP_224174398.1, WP_224174402.1
N0.HOG0006392	OG0005602	n0				WP_096695108.1	WP_096695108.1		WP_224174384.1, WP_224179769.1
N0.HOG0006393	OG0005603	n0				WP_096695109.1	WP_096695109.1		WP_224179895.1, WP_224175637.1
N0.HOG0006394	OG0005604	n0				WP_096695125.1	WP_096695125.1		WP_224179920.1, WP_224174894.1
N0.HOG0006395	OG0005605	n0				WP_096695127.1	WP_096695127.1		WP_224174165.1, WP_224176850.1
N0.HOG0006396	OG0005606	n0				WP_096695134.1	WP_096695134.1		WP_255666379.1, WP_224174495.1
N0.HOG0006397	OG0005607	n0				WP_096695147.1	WP_096695147.1		WP_224174369.1, WP_224174861.1
N0.HOG0006398	OG0005608	n0				WP_096695166.1	WP_096695166.1		WP_224174329.1, WP_224174341.1
N0.HOG0006399	OG0005609	n0				WP_096695190.1	WP_096695190.1		WP_223974420.1, WP_224174318.1
N0.HOG0006400	OG0005610	n0				WP_096695222.1	WP_096695222.1		WP_224179688.1, WP_224174505.1
N0.HOG0006401	OG0005611	n0				WP_096695239.1	WP_096695239.1		WP_224180157.1, WP_224180321.1
N0.HOG0006402	OG0005612	n0				WP_096695240.1	WP_096695240.1		WP_224180322.1, WP_224180156.1
N0.HOG0006403	OG0005613	n0				WP_096695345.1	WP_096695345.1		WP_224180469.1, WP_224180550.1
N0.HOG0006404	OG0005614	n0				WP_096729273.1	WP_096694960.1	WP_015199877.1	WP_223988257.1
N0.HOG0006405	OG0005615	n0						WP_015198458.1, WP_015173894.1, WP_015196346.1, WP_015201118.1	
N0.HOG0006406	OG0005616	n0						WP_015173923.1	WP_224180415.1, WP_224180493.1, WP_224180412.1
N0.HOG0006407	OG0005617	n0						WP_015196021.1, WP_015201068.1	WP_224179417.1, WP_224175081.1
N0.HOG0006408	OG0005618	n0						WP_015196414.1, WP_015197130.1	WP_224176753.1, WP_224176756.1
N0.HOG0006409	OG0005619	n0						WP_015197933.1, WP_015198701.1	WP_224178602.1, WP_255667740.1
N0.HOG0006410	OG0005620	n0						WP_015198135.1, WP_015198453.1, WP_015198133.1	WP_255667725.1
N0.HOG0006411	OG0005621	n0						WP_051036690.1, WP_015198617.1, WP_238993712.1	WP_224180420.1
N0.HOG0006412	OG0005622	n0						WP_015198869.1	WP_224174306.1, WP_224174309.1, WP_224174310.1
N0.HOG0006413	OG0005623	n0						WP_015199141.1, WP_015199142.1, WP_015199143.1, WP_015199144.1	
N0.HOG0006414	OG0005624	n0						WP_015199348.1	WP_224178575.1, WP_224177999.1, WP_223989879.1
N0.HOG0006415	OG0005625	n0						WP_015200198.1, WP_015199605.1, WP_015199362.1	WP_224173961.1
N0.HOG0006416	OG0005626	n0						WP_015201129.1	WP_224180378.1, WP_224180332.1, WP_224180554.1
N0.HOG0006417	OG0005627	n0							WP_224179001.1, WP_223990750.1, WP_224180514.1, WP_223975805.1
N0.HOG0006418	OG0005628	n0							WP_223976071.1, WP_224179553.1, WP_224174117.1, WP_224174153.1
N0.HOG0006419	OG0005629	n0							WP_224177712.1, WP_223987103.1, WP_223987109.1, WP_224177713.1
N0.HOG0006420	OG0005630	n0							WP_224180250.1, WP_224174388.1, WP_224174409.1, WP_224180340.1
N0.HOG0006421	OG0005631	n0							WP_224177430.1, WP_224178769.1, WP_224175500.1, WP_224174810.1
N0.HOG0006422	OG0005632	n0							WP_224175355.1, WP_224175357.1, WP_224178548.1, WP_224175358.1
N0.HOG0006423	OG0005633	n0							WP_224175687.1, WP_224178963.1, WP_224175920.1, WP_224180262.1
N0.HOG0006424	OG0005634	n0							WP_224176104.1, WP_224176145.1, WP_224176105.1, WP_224176146.1
N0.HOG0006425	OG0005635	n0							WP_224177817.1, WP_224177819.1, WP_224177812.1, WP_224177814.1
N0.HOG0006426	OG0005636	-	WP_035148901.1	WP_096656338.1	WP_096621532.1				
N0.HOG0006427	OG0005637	-	WP_035148916.1	WP_096658036.1				WP_015195928.1	
N0.HOG0006428	OG0005638	-	WP_035148976.1	WP_096655416.1				WP_015198692.1	
N0.HOG0006429	OG0005639	-	WP_035149011.1	WP_096661430.1					WP_224179320.1
N0.HOG0006430	OG0005640	-	WP_035149143.1			WP_096729095.1	WP_096688121.1		
N0.HOG0006431	OG0005641	-	WP_035149170.1	WP_096658157.1					WP_224179664.1
N0.HOG0006432	OG0005642	-	WP_035149245.1	WP_096660884.1, WP_096660882.1					
N0.HOG0006433	OG0005643	-	WP_035149281.1			WP_096692261.1	WP_096692261.1		
N0.HOG0006434	OG0005644	-	WP_035149285.1			WP_096688662.1	WP_096688662.1		
N0.HOG0006435	OG0005645	-	WP_035149329.1					WP_015199840.1	WP_223978108.1
N0.HOG0006436	OG0005646	-	WP_035149544.1	WP_096656081.1				WP_238993800.1	
N0.HOG0006437	OG0005647	-	WP_035149563.1	WP_096656088.1	WP_096621714.1				
N0.HOG0006438	OG0005648	-	WP_035149649.1			WP_096687200.1	WP_096687200.1		
N0.HOG0006439	OG0005649	-	WP_035149713.1					WP_015200321.1	WP_223987299.1
N0.HOG0006440	OG0005650	-	WP_035149791.1	WP_096661653.1, WP_096656109.1					
N0.HOG0006441	OG0005651	-	WP_035149823.1	WP_096653815.1, WP_096653978.1					
N0.HOG0006442	OG0005652	-	WP_035149882.1						WP_224180136.1, WP_224177807.1
N0.HOG0006443	OG0005653	-	WP_035150003.1	WP_096661482.1				WP_238993716.1	
N0.HOG0006444	OG0005654	-	WP_035150053.1	WP_096653920.1				WP_015198030.1	
N0.HOG0006445	OG0005655	-	WP_035150063.1			WP_096692159.1	WP_096692159.1		
N0.HOG0006446	OG0005656	-	WP_035150075.1	WP_096653940.1				WP_015198039.1	
N0.HOG0006447	OG0005657	-	WP_035150082.1	WP_096653948.1				WP_015198044.1	
N0.HOG0006448	OG0005658	-	WP_035150095.1					WP_015198051.1, WP_015198052.1	
N0.HOG0006449	OG0005659	-	WP_035150102.1	WP_096653962.1				WP_015198055.1	
N0.HOG0006450	OG0005660	-	WP_035150106.1		WP_096620250.1			WP_015197472.1	
N0.HOG0006451	OG0005661	-	WP_035150162.1					WP_015200637.1	WP_224177181.1
N0.HOG0006452	OG0005662	-	WP_035150214.1			WP_096683931.1	WP_096683931.1		
N0.HOG0006453	OG0005663	-	WP_035150270.1		WP_096621252.1				WP_224177967.1
N0.HOG0006454	OG0005664	-	WP_035150286.1	WP_096657769.1				WP_238993766.1	
N0.HOG0006455	OG0005665	-	WP_035150303.1		WP_096620354.1				WP_223980016.1
N0.HOG0006456	OG0005666	-	WP_035150307.1		WP_255408808.1			WP_015200463.1	
N0.HOG0006457	OG0005667	-	WP_035150323.1	WP_096660862.1					WP_224176255.1
N0.HOG0006458	OG0005668	-	WP_035150472.1, WP_035150474.1		WP_096625177.1				
N0.HOG0006459	OG0005669	-	WP_035150487.1			WP_096690899.1	WP_096690899.1		
N0.HOG0006460	OG0005670	-	WP_035150494.1					WP_015198066.1, WP_015197851.1	
N0.HOG0006461	OG0005671	-	WP_035150518.1					WP_041739387.1, WP_015198070.1	
N0.HOG0006462	OG0005672	-	WP_035150566.1			WP_096688110.1	WP_096688110.1		
N0.HOG0006463	OG0005673	-	WP_035150640.1					WP_015198887.1	WP_224175491.1
N0.HOG0006464	OG0005674	-	WP_035150691.1			WP_096684100.1	WP_096684100.1		
N0.HOG0006465	OG0005675	-	WP_035150734.1						WP_224175727.1, WP_224175347.1
N0.HOG0006466	OG0005676	-	WP_035150739.1		WP_157780761.1			WP_015200983.1	
N0.HOG0006467	OG0005677	-	WP_035150743.1		WP_096622942.1			WP_015200981.1	
N0.HOG0006468	OG0005678	-	WP_035150811.1			WP_096686336.1	WP_096686336.1		
N0.HOG0006469	OG0005679	-	WP_035150890.1		WP_096620075.1				WP_224178532.1
N0.HOG0006470	OG0005680	-	WP_035150896.1	WP_096660986.1	WP_197707033.1				
N0.HOG0006471	OG0005681	-	WP_035150913.1		WP_096625347.1			WP_015200207.1	
N0.HOG0006472	OG0005682	-	WP_035150964.1					WP_015196596.1	WP_224175372.1
N0.HOG0006473	OG0005683	-	WP_035151008.1			WP_096695355.1	WP_096695355.1		
N0.HOG0006474	OG0005684	-	WP_035151111.1	WP_096655963.1					WP_223973054.1
N0.HOG0006475	OG0005685	-	WP_035151162.1			WP_096688200.1	WP_096688200.1		
N0.HOG0006476	OG0005686	-	WP_035151165.1, WP_035151171.1, WP_035151169.1						
N0.HOG0006477	OG0005687	-	WP_035151183.1			WP_096687584.1	WP_096687584.1		
N0.HOG0006478	OG0005688	-	WP_035151326.1		WP_096620528.1			WP_041740798.1	
N0.HOG0006479	OG0005689	-	WP_035151729.1, WP_035151376.1					WP_015198403.1	
N0.HOG0006480	OG0005690	-	WP_035151459.1			WP_096691655.1	WP_096691655.1		
N0.HOG0006481	OG0005691	-	WP_035151620.1						WP_224179311.1, WP_224177590.1
N0.HOG0006482	OG0005692	-	WP_035152487.1, WP_035151703.1					WP_015198418.1	
N0.HOG0006483	OG0005693	-	WP_035151756.1					WP_015198016.1	WP_224179693.1
N0.HOG0006484	OG0005694	-	WP_035151761.1, WP_035155395.1						WP_224178214.1
N0.HOG0006485	OG0005695	-	WP_035151774.1					WP_015198270.1	WP_224179142.1
N0.HOG0006486	OG0005696	-	WP_035152432.1, WP_035151782.1					WP_015198262.1	
N0.HOG0006487	OG0005697	-	WP_035151854.1, WP_035151786.1, WP_035153120.1						
N0.HOG0006488	OG0005698	-	WP_035151802.1	WP_096658628.1					WP_224175300.1
N0.HOG0006489	OG0005699	-	WP_046814756.1, WP_035151807.1, WP_035153116.1						
N0.HOG0006490	OG0005700	-	WP_035151838.1					WP_015198251.1	WP_224178585.1
N0.HOG0006491	OG0005701	-	WP_035151845.1					WP_015198249.1	WP_224178587.1
N0.HOG0006492	OG0005702	-	WP_035151849.1					WP_015198247.1	WP_224178589.1
N0.HOG0006493	OG0005703	-	WP_035151876.1			WP_096683751.1	WP_096683751.1		
N0.HOG0006494	OG0005704	-	WP_035151887.1	WP_096658640.1				WP_015198253.1	
N0.HOG0006495	OG0005705	-	WP_035152110.1		WP_096624045.1			WP_015198719.1	
N0.HOG0006496	OG0005706	-	WP_035152175.1			WP_096695099.1	WP_096695099.1		
N0.HOG0006497	OG0005707	-	WP_035152179.1			WP_096688620.1	WP_096688620.1		
N0.HOG0006498	OG0005708	-	WP_035152285.1	WP_096660935.1					WP_223978702.1
N0.HOG0006499	OG0005709	-	WP_035152294.1	WP_096653343.1	WP_096622585.1				
N0.HOG0006500	OG0005710	-	WP_035152335.1						WP_223979342.1, WP_224176246.1
N0.HOG0006501	OG0005711	-	WP_035152338.1						WP_223979308.1, WP_223979340.1
N0.HOG0006502	OG0005712	-	WP_035152391.1					WP_015197856.1	WP_224178915.1
N0.HOG0006503	OG0005713	-	WP_035152448.1					WP_015198271.1	WP_224179131.1
N0.HOG0006504	OG0005714	-	WP_035152454.1	WP_096658627.1					WP_224177991.1
N0.HOG0006505	OG0005715	-	WP_035152459.1						WP_224176052.1, WP_224180238.1
N0.HOG0006506	OG0005716	-	WP_035152628.1		WP_096620282.1			WP_144050992.1	
N0.HOG0006507	OG0005717	-	WP_035152630.1		WP_096620283.1			WP_015196162.1	
N0.HOG0006508	OG0005718	-	WP_035152636.1		WP_096620287.1			WP_015196158.1	
N0.HOG0006509	OG0005719	-	WP_035152641.1		WP_096620290.1			WP_015196154.1	
N0.HOG0006510	OG0005720	-	WP_035152644.1		WP_096620291.1			WP_015196152.1	
N0.HOG0006511	OG0005721	-	WP_035152652.1		WP_096620293.1			WP_238993761.1	
N0.HOG0006512	OG0005722	-	WP_035152653.1		WP_096620294.1			WP_015196148.1	
N0.HOG0006513	OG0005723	-	WP_035152664.1	WP_096655858.1				WP_015200583.1	
N0.HOG0006514	OG0005724	-	WP_035152667.1					WP_015198156.1, WP_015198289.1	
N0.HOG0006515	OG0005725	-	WP_035152675.1					WP_015198291.1, WP_015198154.1	
N0.HOG0006516	OG0005726	-	WP_035152678.1					WP_015198293.1, WP_015198153.1	
N0.HOG0006517	OG0005727	-	WP_035152681.1					WP_015198152.1, WP_015198294.1	
N0.HOG0006518	OG0005728	-	WP_035152716.1						WP_224178282.1, WP_223977440.1
N0.HOG0006519	OG0005729	-	WP_035152718.1					WP_015198214.1	WP_224178278.1
N0.HOG0006520	OG0005730	-	WP_035152732.1			WP_096684490.1	WP_096684490.1		
N0.HOG0006521	OG0005731	-	WP_035152889.1			WP_096688589.1	WP_096688589.1		
N0.HOG0006522	OG0005732	-	WP_035153114.1, WP_256388853.1, WP_052754434.1						
N0.HOG0006523	OG0005733	-	WP_046814760.1, WP_035153145.1						WP_224175312.1
N0.HOG0006524	OG0005734	-	WP_035153193.1	WP_096660312.1, WP_096660313.1					
N0.HOG0006525	OG0005735	-	WP_035153309.1		WP_172892765.1			WP_015199326.1	
N0.HOG0006526	OG0005736	-	WP_035153314.1	WP_096660171.1, WP_096653460.1					
N0.HOG0006527	OG0005737	-	WP_035153590.1		WP_172892802.1				WP_224173934.1
N0.HOG0006528	OG0005738	-	WP_035153591.1		WP_231943115.1				WP_223985701.1
N0.HOG0006529	OG0005739	-	WP_035153596.1					WP_238993739.1, WP_238993811.1	
N0.HOG0006530	OG0005740	-	WP_035153625.1						WP_224176382.1, WP_224173979.1
N0.HOG0006531	OG0005741	-	WP_035153627.1						WP_224180367.1, WP_224179385.1
N0.HOG0006532	OG0005742	-	WP_035153781.1	WP_096659909.1					WP_224178749.1
N0.HOG0006533	OG0005743	-	WP_035153878.1	WP_096661587.1				WP_015196266.1	
N0.HOG0006534	OG0005744	-	WP_035154327.1					WP_015197666.1	WP_223990035.1
N0.HOG0006535	OG0005745	-	WP_035154506.1, WP_035157584.1						WP_224175221.1
N0.HOG0006536	OG0005746	-	WP_035154611.1		WP_096626363.1				WP_224178174.1
N0.HOG0006537	OG0005747	-	WP_035154639.1	WP_096657743.1				WP_015200216.1	
N0.HOG0006538	OG0005748	-	WP_035154640.1	WP_096657744.1				WP_015200217.1	
N0.HOG0006539	OG0005749	-	WP_035154717.1	WP_096656861.1					WP_224175214.1
N0.HOG0006540	OG0005750	-	WP_035154728.1, WP_046814835.1					WP_015198440.1	
N0.HOG0006541	OG0005751	-	WP_035154745.1	WP_096656865.1, WP_096657451.1					
N0.HOG0006542	OG0005752	-	WP_035154995.1					WP_238993749.1	WP_224177057.1
N0.HOG0006543	OG0005753	-	WP_035155010.1					WP_015197077.1	WP_255666546.1
N0.HOG0006544	OG0005754	-	WP_035155131.1	WP_096660068.1	WP_096619967.1				
N0.HOG0006545	OG0005755	-	WP_035155243.1	WP_096660059.1				WP_015201060.1	
N0.HOG0006546	OG0005756	-	WP_035155475.1		WP_096622303.1				WP_223987972.1
N0.HOG0006547	OG0005757	-	WP_035155514.1		WP_096625011.1				WP_224177310.1
N0.HOG0006548	OG0005758	-	WP_035155893.1			WP_096684059.1	WP_096684059.1		
N0.HOG0006549	OG0005759	-	WP_035155894.1			WP_096684060.1	WP_096684060.1		
N0.HOG0006550	OG0005760	-	WP_035155923.1		WP_096621479.1			WP_015197661.1	
N0.HOG0006551	OG0005761	-	WP_035156089.1	WP_096656647.1	WP_096622870.1				
N0.HOG0006552	OG0005762	-	WP_035156101.1			WP_096692052.1	WP_096692052.1		
N0.HOG0006553	OG0005763	-	WP_035156292.1, WP_035157589.1					WP_015200444.1	
N0.HOG0006554	OG0005764	-	WP_035156305.1		WP_096625091.1			WP_015196618.1	
N0.HOG0006555	OG0005765	-	WP_035156634.1					WP_015199242.1	WP_224175415.1
N0.HOG0006556	OG0005766	-	WP_035156992.1		WP_096620084.1				WP_224176316.1
N0.HOG0006557	OG0005767	-	WP_035157192.1		WP_157780823.1				WP_224178248.1
N0.HOG0006558	OG0005768	-	WP_035157524.1, WP_052754529.1					WP_051036738.1	
N0.HOG0006559	OG0005769	-	WP_035157582.1			WP_096685890.1	WP_096685890.1		
N0.HOG0006560	OG0005770	-	WP_168163487.1, WP_035157608.1					WP_015198664.1	
N0.HOG0006561	OG0005771	-	WP_035157974.1	WP_096658649.1	WP_096623906.1				
N0.HOG0006562	OG0005772	-	WP_035157993.1					WP_015195987.1	WP_224174202.1
N0.HOG0006563	OG0005773	-	WP_035158036.1		WP_096621190.1			WP_015198943.1	
N0.HOG0006564	OG0005774	-	WP_035158059.1	WP_096653397.1				WP_015196355.1	
N0.HOG0006565	OG0005775	-	WP_035158098.1					WP_015197574.1, WP_015197876.1	
N0.HOG0006566	OG0005776	-	WP_035158121.1	WP_096661040.1					WP_224175435.1
N0.HOG0006567	OG0005777	-	WP_035159860.1			WP_096695329.1	WP_096695329.1		
N0.HOG0006568	OG0005778	-	WP_035159903.1					WP_015173911.1	WP_224175310.1
N0.HOG0006569	OG0005779	-	WP_035160001.1					WP_015197699.1	WP_224175576.1
N0.HOG0006570	OG0005780	-	WP_035160019.1			WP_096695363.1	WP_096695363.1		
N0.HOG0006571	OG0005781	-	WP_046814687.1			WP_096692262.1	WP_096692262.1		
N0.HOG0006572	OG0005782	-	WP_046814785.1		WP_096620285.1			WP_015196160.1	
N0.HOG0006573	OG0005783	-	WP_046814786.1		WP_096620288.1			WP_015196157.1	
N0.HOG0006574	OG0005784	-	WP_046814797.1			WP_096692346.1	WP_096692346.1		
N0.HOG0006575	OG0005785	-	WP_238178465.1, WP_046814798.1						WP_224175311.1
N0.HOG0006576	OG0005786	-	WP_046814872.1			WP_096689252.1	WP_096689252.1		
N0.HOG0006577	OG0005787	-	WP_046814878.1		WP_157780665.1			WP_238993722.1	
N0.HOG0006578	OG0005788	-	WP_046814881.1		WP_231943346.1			WP_015200907.1	
N0.HOG0006579	OG0005789	-	WP_046814914.1			WP_096686811.1	WP_096686811.1		
N0.HOG0006580	OG0005790	-	WP_052754439.1		WP_096620281.1			WP_015196167.1	
N0.HOG0006581	OG0005791	-	WP_052754445.1	WP_096653753.1, WP_096657396.1					
N0.HOG0006582	OG0005792	-	WP_052754452.1	WP_096656135.1, WP_096656139.1					
N0.HOG0006583	OG0005793	-	WP_052754488.1, WP_052754533.1						WP_224177092.1
N0.HOG0006584	OG0005794	-	WP_052754494.1, WP_256388823.1						WP_224179383.1
N0.HOG0006585	OG0005795	-	WP_052754527.1		WP_231943087.1				WP_224178625.1
N0.HOG0006586	OG0005796	-	WP_052754532.1					WP_015198661.1	WP_224175391.1
N0.HOG0006587	OG0005797	-	WP_052754537.1			WP_096690370.1	WP_096690370.1		
N0.HOG0006588	OG0005798	-	WP_052754572.1			WP_096686953.1	WP_096686953.1		
N0.HOG0006589	OG0005799	-	WP_082127231.1, WP_238178368.1	WP_096657652.1					
N0.HOG0006590	OG0005800	-	WP_082127415.1		WP_096620352.1				WP_223975387.1
N0.HOG0006591	OG0005801	-	WP_082127476.1					WP_015199281.1	WP_224174302.1
N0.HOG0006592	OG0005802	-	WP_144415957.1	WP_096653995.1					WP_223987453.1
N0.HOG0006593	OG0005803	-	WP_144415972.1, WP_144415958.1	WP_096660152.1					
N0.HOG0006594	OG0005804	-	WP_144415961.1		WP_096620608.1				WP_224177263.1
