Orthogroup	NIES-4105	PCC_6303
OG0001690	WP_096691940.1	WP_015200712.1
OG0001691	WP_096692492.1	WP_015197100.1
OG0001692	WP_096690367.1	WP_015199733.1
OG0001693	WP_096690365.1	WP_015199735.1
OG0001694	WP_096690364.1	WP_041739812.1
OG0001695	WP_096690135.1	WP_015200596.1
OG0001696	WP_096690134.1	WP_041739958.1
OG0001697	WP_096684900.1	WP_015201110.1
OG0001698	WP_096691179.1	WP_015201111.1
OG0001699	WP_096690132.1	WP_015200793.1
OG0001700	WP_096690131.1	WP_015200794.1
OG0001701	WP_096694321.1	WP_015200799.1
OG0001702	WP_096690125.1	WP_015200800.1
OG0001703	WP_096690124.1	WP_015200801.1
OG0001704	WP_096690122.1	WP_015200803.1
OG0001705	WP_096690121.1	WP_015198647.1
OG0001706	WP_096688869.1	WP_015196929.1
OG0001707	WP_096691020.1	WP_015201096.1
OG0001708	WP_096685529.1	WP_015197611.1
OG0001709	WP_096685527.1	WP_015197612.1
OG0001710	WP_096692493.1	WP_015197622.1
OG0001711	WP_096685689.1	WP_015198527.1
OG0001712	WP_096691217.1	WP_015197579.1
OG0001713	WP_096691219.1	WP_015197580.1
OG0001714	WP_096691220.1	WP_015199161.1
OG0001715	WP_026093369.1	WP_015199160.1
OG0001716	WP_096691221.1	WP_015199159.1
OG0001717	WP_096691222.1	WP_041740738.1
OG0001718	WP_096691223.1	WP_015199156.1
OG0001719	WP_096691225.1	WP_015199154.1
OG0001720	WP_096685068.1, WP_096691551.1	WP_015196597.1
OG0001721	WP_096694246.1	WP_015199149.1
OG0001722	WP_096689212.1	WP_015199148.1
OG0001723	WP_096689213.1	WP_015197021.1
OG0001724	WP_096688785.1	WP_015197526.1
OG0001725	WP_096689956.1	WP_015201012.1
OG0001726	WP_096689955.1	WP_015201011.1
OG0001727	WP_096689954.1	WP_015201010.1
OG0001728	WP_096691366.1	WP_015197607.1
OG0001729	WP_096691367.1	WP_015198878.1
OG0001730	WP_096691368.1	WP_015198879.1
OG0001731	WP_096691369.1	WP_015198880.1
OG0001732	WP_096692991.1	WP_015198640.1
OG0001733	WP_096692993.1	WP_015198643.1
OG0001734	WP_096689727.1	WP_015198888.1
OG0001735	WP_096689725.1	WP_015198889.1
OG0001736	WP_096691791.1	WP_015200054.1
OG0001737	WP_096691790.1	WP_015200055.1
OG0001738	WP_096685533.1	WP_015201018.1
OG0001739	WP_096685543.1	WP_015200166.1
OG0001740	WP_096685547.1	WP_015200164.1
OG0001741	WP_096685549.1	WP_015200163.1
OG0001742	WP_096685551.1	WP_015200162.1
OG0001743	WP_096691794.1	WP_015200333.1
OG0001744	WP_096691796.1	WP_015200335.1
OG0001745	WP_096694467.1	WP_015200336.1
OG0001746	WP_096694432.1	WP_041740056.1
OG0001747	WP_096691488.1	WP_015195898.1
OG0001748	WP_096686363.1	WP_015197537.1
OG0001750	WP_096694450.1	WP_015198987.1
OG0001751	WP_096690904.1	WP_015199252.1
OG0001752	WP_096692538.1	WP_015196664.1
OG0001753	WP_096689853.1	WP_015198855.1
OG0001754	WP_096689852.1	WP_015196791.1
OG0001755	WP_096690858.1	WP_015197288.1
OG0001756	WP_096690859.1	WP_015197287.1
OG0001757	WP_096690860.1	WP_015197286.1
OG0001758	WP_096690861.1	WP_015197285.1
OG0001759	WP_096690873.1	WP_015195880.1
OG0001760	WP_096690874.1	WP_015195881.1
OG0001761	WP_096690875.1	WP_015195882.1
OG0001762	WP_096690876.1	WP_015195883.1
OG0001763	WP_096690877.1	WP_015195884.1
OG0001764	WP_096690878.1	WP_015195885.1
OG0001765	WP_096690879.1	WP_015195886.1
OG0001766	WP_096686359.1	WP_015197542.1
OG0001767	WP_096686361.1	WP_015197541.1
OG0001768	WP_096688797.1	WP_015201103.1
OG0001769	WP_096688798.1	WP_015201101.1
OG0001770	WP_096688799.1	WP_015201100.1
OG0001771	WP_096692287.1	WP_015196544.1
OG0001772	WP_096691719.1	WP_015200955.1
OG0001773	WP_096691718.1	WP_015200954.1
OG0001774	WP_096691717.1	WP_015200953.1
OG0001775	WP_096686367.1	WP_015196778.1
OG0001776	WP_096690454.1	WP_015198859.1
OG0001777	WP_096691540.1	WP_015196679.1
OG0001778	WP_096691539.1	WP_015196678.1
OG0001779	WP_096690025.1	WP_015199370.1
OG0001780	WP_096691092.1	WP_015199592.1
OG0001781	WP_096691094.1	WP_015199591.1
OG0001782	WP_096691097.1	WP_015199821.1
OG0001783	WP_096694232.1	WP_015198615.1
OG0001784	WP_096691700.1	WP_015197481.1
OG0001785	WP_096691701.1	WP_015197480.1
OG0001786	WP_096691702.1	WP_015197479.1
OG0001787	WP_096691705.1	WP_015197477.1
OG0001788	WP_096691706.1	WP_015197476.1
OG0001789	WP_096691707.1	WP_015197475.1
OG0001790	WP_096691708.1	WP_015197474.1
OG0001791	WP_096688803.1	WP_041740909.1
OG0001792	WP_096691785.1	WP_015197219.1
OG0001793	WP_096691820.1	WP_015199806.1
OG0001794	WP_096694233.1	WP_015195896.1
OG0001795	WP_096689036.1	WP_015198607.1
OG0001796	WP_096691611.1	WP_015198753.1
OG0001797	WP_096691610.1	WP_015198754.1
OG0001798	WP_096691609.1	WP_015198755.1
OG0001799	WP_096685489.1	WP_015200491.1
OG0001800	WP_096685493.1	WP_015200489.1
OG0001801	WP_096685497.1	WP_015200487.1
OG0001802	WP_096685499.1	WP_015200486.1
OG0001803	WP_096693963.1	WP_015200485.1
OG0001804	WP_096690616.1	WP_015200697.1
OG0001805	WP_096691877.1	WP_015200605.1
OG0001806	WP_096693523.1	WP_015196720.1
OG0001807	WP_096689629.1	WP_015197265.1
OG0001808	WP_096693528.1	WP_015196731.1
OG0001809	WP_096690617.1	WP_015196318.1
OG0001810	WP_096690618.1	WP_015199606.1
OG0001811	WP_096690620.1	WP_015196594.1
OG0001812	WP_096690137.1	WP_015196836.1
OG0001813	WP_096690139.1	WP_015196834.1
OG0001814	WP_096690142.1	WP_015196833.1
OG0001815	WP_096685511.1	WP_015200483.1
OG0001816	WP_096691694.1	WP_015197029.1
OG0001817	WP_019494401.1	WP_015197028.1
OG0001818	WP_096691693.1	WP_041740929.1
OG0001819	WP_096691692.1	WP_015200758.1
OG0001820	WP_096690040.1	WP_015200826.1
OG0001821	WP_096690043.1	WP_015200824.1
OG0001822	WP_096685537.1	WP_015200169.1
OG0001824	WP_096690404.1	WP_015199553.1
OG0001825	WP_026093431.1	WP_015197128.1
OG0001826	WP_096693981.1	WP_015196279.1
OG0001827	WP_096685628.1	WP_015196278.1
OG0001828	WP_096693126.1	WP_041739384.1, WP_015198074.1
OG0001829	WP_096690595.1	WP_015195947.1
OG0001830	WP_096691338.1	WP_015198780.1
OG0001831	WP_096690603.1	WP_015195946.1
OG0001832	WP_096694191.1	WP_015201069.1
OG0001833	WP_096685121.1	WP_015201071.1
OG0001834	WP_096685124.1	WP_015201073.1
OG0001835	WP_096687470.1	WP_015197813.1
OG0001836	WP_096687471.1	WP_015197814.1
OG0001837	WP_096693486.1	WP_015196281.1
OG0001838	WP_096693478.1	WP_015196285.1
OG0001839	WP_096693473.1	WP_041740198.1
OG0001840	WP_096693471.1	WP_015196288.1
OG0001841	WP_096693469.1	WP_015196290.1
OG0001842	WP_096694566.1	WP_015196291.1
OG0001843	WP_096693464.1	WP_041740204.1
OG0001844	WP_096685130.1	WP_015197239.1
OG0001845	WP_096693924.1	WP_015197238.1
OG0001846	WP_096694219.1	WP_015199721.1
OG0001847	WP_096685515.1	WP_015197616.1
OG0001848	WP_096691695.1	WP_015197182.1
OG0001849	WP_096691696.1	WP_015197181.1
OG0001850	WP_096691697.1	WP_041740331.1
OG0001851	WP_096687859.1	WP_015199947.1
OG0001852	WP_096687857.1	WP_015200743.1
OG0001853	WP_096688216.1	WP_015200089.1
OG0001854	WP_096688215.1	WP_015200087.1
OG0001855	WP_096691417.1	WP_015196082.1
OG0001856	WP_096689721.1	WP_015199510.1
OG0001857	WP_096691329.1	WP_015196362.1
OG0001858	WP_096691341.1	WP_015196433.1
OG0001859	WP_096691342.1	WP_015196432.1
OG0001860	WP_096691944.1	WP_015200718.1
OG0001861	WP_096691578.1	WP_015197737.1
OG0001862	WP_096691256.1	WP_015200000.1
OG0001863	WP_096691258.1	WP_015200001.1
OG0001864	WP_096694455.1	WP_015200002.1
OG0001865	WP_096691672.1	WP_015200003.1
OG0001866	WP_096691671.1	WP_015200004.1
OG0001867	WP_096687368.1	WP_015196209.1
OG0001868	WP_096687364.1	WP_015196866.1
OG0001869	WP_096687362.1	WP_015196867.1
OG0001870	WP_096687383.1	WP_015199962.1
OG0001871	WP_096688794.1	WP_051036781.1
OG0001872	WP_096687397.1	WP_015200682.1
OG0001873	WP_096688449.1	WP_015200686.1
OG0001874	WP_096685697.1	WP_015200687.1
OG0001875	WP_096689495.1	WP_015197164.1
OG0001876	WP_096691254.1	WP_015199997.1
OG0001877	WP_096683863.1	WP_015196460.1
OG0001878	WP_096685470.1	WP_041739045.1
OG0001879	WP_096692625.1	WP_015200769.1
OG0001880	WP_096690110.1	WP_041740721.1
OG0001881	WP_096688831.1	WP_015197155.1
OG0001882	WP_096688832.1	WP_015197156.1
OG0001883	WP_096688833.1	WP_015197157.1
OG0001884	WP_096684503.1	WP_015200787.1
OG0001886	WP_096694231.1	WP_015198602.1
OG0001887	WP_096689028.1	WP_015198603.1
OG0001888	WP_096691881.1	WP_015199564.1
OG0001889	WP_096691823.1	WP_015199361.1
OG0001890	WP_096687760.1	WP_015198464.1
OG0001891	WP_096687759.1	WP_041739595.1
OG0001892	WP_096687748.1	WP_015198461.1
OG0001893	WP_096687721.1	WP_015197694.1
OG0001894	WP_096687719.1	WP_015197691.1
OG0001895	WP_096692921.1	WP_015197775.1
OG0001896	WP_096690811.1	WP_015196917.1
OG0001897	WP_096690401.1	WP_015200329.1
OG0001898	WP_096685468.1	WP_015196459.1
OG0001899	WP_096688793.1	WP_015199694.1
OG0001900	WP_096690028.1	WP_015199371.1
OG0001902	WP_096689716.1	WP_015200740.1
OG0001903	WP_096689715.1	WP_015200739.1
OG0001904	WP_096689598.1	WP_015196534.1
OG0001905	WP_096689600.1	WP_015196536.1
OG0001906	WP_096691715.1	WP_015196771.1
OG0001907	WP_096691714.1	WP_015196769.1
OG0001908	WP_096691713.1	WP_041740277.1
OG0001909	WP_096691709.1	WP_015200222.1
OG0001910	WP_096692816.1	WP_015200223.1
OG0001911	WP_096692817.1	WP_015200357.1
OG0001912	WP_096692818.1	WP_015200358.1
OG0001913	WP_096692820.1	WP_015200360.1
OG0001914	WP_096692823.1	WP_015200364.1
OG0001915	WP_096692824.1	WP_015200365.1
OG0001916	WP_096692825.1	WP_015200366.1
OG0001917	WP_096692826.1	WP_015200367.1
OG0001918	WP_096692827.1	WP_015200368.1
OG0001919	WP_096692828.1	WP_015200369.1
OG0001920	WP_096691103.1	WP_015196417.1
OG0001921	WP_096691102.1	WP_015196418.1
OG0001922	WP_096691101.1	WP_015196419.1
OG0001923	WP_096691100.1	WP_015196420.1
OG0001924	WP_019494518.1	WP_015196421.1
OG0001925	WP_096691099.1	WP_041740238.1
OG0001926	WP_096691098.1	WP_015196425.1
OG0001927	WP_096688313.1	WP_015200918.1
OG0001928	WP_096688315.1	WP_015200921.1
OG0001929	WP_096688326.1	WP_015200325.1
OG0001930	WP_096688327.1	WP_015200324.1
OG0001931	WP_096688328.1	WP_015200323.1
OG0001932	WP_096686377.1	WP_015197659.1
OG0001933	WP_096686375.1	WP_015198650.1
OG0001934	WP_096686373.1	WP_015195837.1
OG0001935	WP_096692829.1	WP_015200370.1
OG0001936	WP_096692830.1	WP_015200371.1
OG0001937	WP_096688942.1	WP_015198473.1
OG0001938	WP_096688943.1	WP_015198470.1
OG0001939	WP_096688944.1	WP_015198469.1
OG0001940	WP_096688945.1	WP_015198468.1
OG0001941	WP_096692221.1, WP_096689957.1	WP_015201013.1
OG0001942	WP_096688404.1	WP_015201098.1
OG0001943	WP_096691023.1	WP_015195900.1
OG0001944	WP_096690919.1	WP_015196447.1
OG0001945	WP_096692831.1	WP_041740716.1
OG0001946	WP_096693723.1	WP_015199016.1
OG0001947	WP_096693725.1	WP_015199017.1
OG0001948	WP_096693728.1	WP_015199019.1
OG0001949	WP_096693730.1	WP_015199020.1
OG0001950	WP_096690330.1	WP_015197353.1
OG0001951	WP_096690327.1	WP_015198841.1
OG0001952	WP_096691297.1	WP_015198713.1
OG0001953	WP_096691296.1	WP_015198712.1
OG0001954	WP_096691295.1	WP_015198711.1
OG0001955	WP_096691294.1	WP_015198710.1
OG0001956	WP_096691292.1	WP_015198708.1
OG0001957	WP_096690909.1	WP_015197322.1
OG0001958	WP_096690831.1	WP_041740847.1
OG0001959	WP_096684940.1	WP_015199987.1
OG0001960	WP_096690562.1	WP_015201044.1
OG0001961	WP_096689476.1	WP_015200561.1
OG0001962	WP_096685344.1	WP_015197366.1
OG0001963	WP_096688270.1	WP_015195901.1
OG0001964	WP_096688271.1	WP_015195902.1
OG0001965	WP_096690842.1	WP_015201075.1
OG0001966	WP_096690843.1	WP_015201076.1
OG0001967	WP_096690846.1	WP_015201079.1
OG0001968	WP_096690847.1	WP_015201080.1
OG0001969	WP_096690849.1	WP_015201083.1
OG0001970	WP_096690850.1	WP_015201085.1
OG0001971	WP_096690851.1	WP_015201086.1
OG0001972	WP_096690852.1	WP_015201087.1
OG0001973	WP_096690853.1	WP_015201088.1
OG0001974	WP_096691768.1	WP_015197338.1
OG0001975	WP_096691766.1	WP_015197342.1
OG0001976	WP_096691764.1	WP_015200644.1
OG0001977	WP_096691760.1	WP_015200642.1
OG0001978	WP_096691759.1	WP_015200641.1
OG0001979	WP_096691758.1	WP_015200640.1
OG0001980	WP_096691757.1	WP_041740914.1
OG0001981	WP_096691756.1	WP_015200638.1
OG0001982	WP_096686007.1	WP_015200963.1
OG0001983	WP_096686011.1	WP_015200140.1
OG0001984	WP_096686012.1	WP_015200139.1
OG0001986	WP_096685118.1	WP_015199988.1
OG0001987	WP_096685116.1	WP_015201104.1
OG0001988	WP_096691246.1, WP_096691245.1	WP_015196506.1
OG0001989	WP_096685440.1	WP_015200084.1
OG0001990	WP_096686346.1	WP_015199551.1
OG0001991	WP_096690082.1	WP_015201046.1
OG0001992	WP_096694319.1	WP_015196612.1
OG0001993	WP_096690109.1	WP_015199092.1
OG0001994	WP_096684794.1	WP_015199053.1
OG0001995	WP_096686392.1	WP_015200663.1
OG0001996	WP_096692313.1	WP_015196437.1
OG0001997	WP_096692311.1	WP_015196439.1
OG0001998	WP_096691118.1	WP_015197642.1
OG0001999	WP_096691119.1	WP_015197643.1
OG0002000	WP_096691122.1	WP_015197644.1
OG0002001	WP_096685239.1	WP_015200072.1
OG0002002	WP_096685238.1	WP_015200073.1
OG0002003	WP_096684885.1	WP_015195879.1
OG0002004	WP_096684881.1	WP_015195877.1
OG0002005	WP_096690369.1	WP_015196558.1
OG0002006	WP_096687635.1	WP_015199188.1
OG0002007	WP_096687633.1	WP_015199494.1
OG0002008	WP_096687632.1	WP_015199493.1
OG0002009	WP_096687630.1	WP_015199506.1
OG0002010	WP_096691025.1	WP_015198531.1
OG0002011	WP_096691028.1	WP_015197167.1
OG0002012	WP_096691029.1	WP_015197168.1
OG0002013	WP_096691031.1	WP_015197170.1
OG0002014	WP_096691032.1	WP_015196312.1
OG0002015	WP_096688554.1	WP_015197441.1
OG0002017	WP_096686840.1	WP_041740698.1
OG0002018	WP_096694072.1	WP_015198533.1
OG0002019	WP_096686834.1	WP_015198534.1
OG0002020	WP_096686832.1	WP_015198535.1
OG0002021	WP_096685189.1	WP_015200010.1
OG0002022	WP_096694123.1	WP_015200651.1
OG0002023	WP_096690351.1	WP_015195781.1
OG0002024	WP_096692974.1	WP_015200546.1
OG0002025	WP_096692975.1	WP_015200547.1
OG0002026	WP_096684708.1	WP_015199453.1
OG0002027	WP_096691889.1	WP_015195840.1
OG0002028	WP_096688912.1	WP_015196808.1
OG0002029	WP_096690679.1	WP_015198881.1
OG0002030	WP_096690342.1	WP_015197134.1
OG0002031	WP_096688273.1	WP_015195905.1
OG0002032	WP_096686166.1	WP_015196691.1
OG0002033	WP_096686172.1	WP_015196688.1
OG0002034	WP_096692771.1	WP_015195845.1
OG0002035	WP_096692770.1	WP_015195844.1
OG0002036	WP_096688495.1	WP_015198986.1
OG0002037	WP_096688497.1	WP_015198983.1
OG0002038	WP_096688498.1	WP_015198982.1
OG0002039	WP_096691381.1	WP_015196650.1
OG0002040	WP_096691380.1	WP_015196649.1
OG0002041	WP_096687689.1	WP_015196403.1
OG0002042	WP_096690613.1	WP_015200694.1
OG0002043	WP_096692082.1	WP_015197279.1
OG0002044	WP_096689328.1	WP_015198437.1
OG0002045	WP_096692084.1	WP_015197277.1
OG0002046	WP_015197276.1	WP_015197276.1
OG0002047	WP_096694489.1	WP_015197275.1
OG0002048	WP_096692847.1	WP_015200331.1
OG0002049	WP_096685832.1	WP_015200446.1
OG0002050	WP_096694001.1	WP_015200447.1
OG0002051	WP_096685834.1	WP_015200448.1
OG0002052	WP_096685836.1	WP_015200449.1
OG0002053	WP_096685838.1	WP_015199509.1
OG0002054	WP_096692915.1	WP_015201058.1
OG0002055	WP_096690809.1	WP_015196916.1
OG0002056	WP_096689386.1	WP_015200201.1
OG0002057	WP_096689387.1	WP_015199093.1
OG0002058	WP_096688336.1	WP_015200110.1
OG0002059	WP_096688335.1	WP_015200109.1
OG0002060	WP_096692071.1	WP_015196394.1
OG0002061	WP_096692072.1	WP_015196395.1
OG0002062	WP_096692073.1	WP_015196397.1
OG0002063	WP_096692076.1	WP_015200210.1
OG0002064	WP_096692077.1	WP_015200209.1
OG0002065	WP_096690865.1	WP_015198796.1
OG0002066	WP_096690866.1	WP_041740659.1
OG0002067	WP_096690867.1	WP_015198793.1
OG0002068	WP_096690868.1	WP_015198792.1
OG0002069	WP_096690869.1	WP_015198791.1
OG0002070	WP_096690349.1	WP_015198790.1
OG0002071	WP_096690346.1	WP_015198788.1
OG0002072	WP_096690864.1	WP_015198797.1
OG0002073	WP_096687685.1	WP_015196592.1
OG0002074	WP_096687684.1	WP_015199672.1
OG0002075	WP_096687683.1	WP_015199673.1
OG0002076	WP_096687761.1	WP_041740779.1
OG0002077	WP_096688911.1	WP_015196807.1
OG0002078	WP_096690959.1	WP_015199585.1
OG0002079	WP_096690954.1	WP_015199539.1
OG0002080	WP_096684863.1	WP_015197122.1
OG0002082	WP_096692025.1	WP_015199199.1
OG0002084	WP_096690103.1	WP_015198489.1
OG0002085	WP_096690104.1	WP_015198490.1
OG0002086	WP_096690105.1	WP_015198491.1
OG0002087	WP_096686454.1	WP_015195777.1
OG0002088	WP_019490626.1	WP_015195776.1
OG0002089	WP_096686456.1	WP_015195775.1
OG0002090	WP_096691736.1	WP_015196886.1
OG0002091	WP_096691735.1	WP_015196887.1
OG0002092	WP_096691734.1	WP_015196888.1
OG0002093	WP_096691733.1	WP_015200177.1
OG0002094	WP_096691729.1	WP_015200176.1
OG0002095	WP_096691728.1	WP_015200175.1
OG0002096	WP_096694459.1	WP_015200075.1
OG0002097	WP_096693619.1	WP_015199062.1
OG0002098	WP_096693623.1	WP_041739057.1
OG0002099	WP_096688561.1	WP_015200411.1
OG0002100	WP_096692406.1	WP_015199848.1
OG0002101	WP_096692815.1	WP_015195918.1
OG0002102	WP_096686288.1	WP_015199307.1
OG0002103	WP_096686284.1	WP_015198991.1
OG0002104	WP_096686282.1	WP_041739708.1
OG0002105	WP_096689735.1	WP_015197788.1
OG0002106	WP_096689733.1	WP_015197790.1
OG0002107	WP_096689734.1	WP_015197789.1
OG0002108	WP_096689687.1	WP_015197793.1
OG0002109	WP_096691402.1	WP_203225966.1
OG0002110	WP_096691405.1	WP_144051015.1
OG0002111	WP_096691406.1	WP_015197493.1
OG0002112	WP_096684664.1	WP_015197657.1
OG0002113	WP_096684662.1	WP_015197656.1
OG0002114	WP_096684660.1	WP_015197655.1
OG0002115	WP_096684656.1	WP_015199302.1
OG0002116	WP_096690251.1	WP_015200311.1
OG0002117	WP_096690253.1	WP_015200309.1
OG0002118	WP_096690257.1	WP_015200300.1
OG0002119	WP_096690259.1	WP_015200298.1
OG0002120	WP_096690260.1	WP_015200297.1
OG0002121	WP_096690261.1	WP_015200296.1
OG0002122	WP_096690263.1	WP_015200294.1
OG0002123	WP_096693242.1	WP_015200969.1
OG0002124	WP_096693253.1	WP_015200974.1
OG0002125	WP_096693255.1	WP_015200975.1
OG0002126	WP_096691266.1	WP_015200150.1
OG0002127	WP_096691265.1	WP_015200149.1
OG0002128	WP_096691264.1	WP_015200148.1
OG0002129	WP_096691263.1	WP_015200147.1
OG0002130	WP_096691262.1	WP_015200146.1
OG0002131	WP_096691261.1	WP_015200145.1
OG0002132	WP_096691260.1	WP_015200144.1
OG0002134	WP_096691497.1	WP_015199922.1
OG0002135	WP_096687521.1	WP_015200128.1
OG0002136	WP_096688275.1	WP_041739303.1
OG0002137	WP_096688276.1	WP_015197487.1
OG0002138	WP_019490099.1	WP_015197486.1
OG0002139	WP_096688277.1	WP_015197484.1
OG0002140	WP_096694179.1	WP_015197483.1
OG0002141	WP_096691444.1	WP_015196371.1
OG0002142	WP_096691801.1	WP_015196706.1
OG0002143	WP_096691803.1	WP_015196708.1
OG0002144	WP_096691804.1	WP_015200172.1
OG0002145	WP_073635751.1	WP_015200173.1
OG0002146	WP_096691805.1	WP_015200174.1
OG0002147	WP_096687360.1	WP_015196868.1
OG0002148	WP_096688828.1	WP_015199650.1
OG0002149	WP_096686826.1	WP_015200698.1
OG0002150	WP_096689453.1	WP_015197295.1
OG0002151	WP_096689454.1	WP_015197294.1
OG0002152	WP_096689455.1	WP_015197293.1
OG0002153	WP_096688548.1	WP_015197172.1
OG0002154	WP_073623285.1	WP_015197171.1
OG0002155	WP_096688551.1	WP_015195943.1
OG0002156	WP_096688552.1	WP_015195942.1
OG0002157	WP_096688553.1	WP_015197653.1
OG0002158	WP_019489174.1	WP_041739928.1
OG0002159	WP_096685436.1	WP_015200435.1
OG0002160	WP_096685435.1	WP_015200434.1
OG0002161	WP_096685342.1	WP_015197368.1
OG0002162	WP_096685340.1	WP_015197369.1
OG0002163	WP_096684640.1	WP_015200281.1
OG0002164	WP_096684642.1	WP_015200273.1
OG0002165	WP_096684650.1	WP_015199679.1
OG0002166	WP_096690560.1	WP_015201040.1
OG0002167	WP_096691868.1	WP_015196980.1
OG0002168	WP_096691867.1	WP_015196979.1
OG0002169	WP_096691866.1	WP_015196978.1
OG0002170	WP_096691863.1	WP_015196975.1
OG0002171	WP_096691858.1	WP_015196973.1
OG0002172	WP_096691857.1	WP_041739120.1
OG0002173	WP_096691850.1	WP_015196742.1
OG0002174	WP_096691849.1	WP_015196741.1
OG0002175	WP_096691845.1	WP_015196740.1
OG0002176	WP_096691844.1	WP_015196739.1
OG0002177	WP_096691843.1	WP_015199823.1
OG0002178	WP_096691841.1	WP_015199825.1
OG0002179	WP_096691840.1	WP_041739822.1
OG0002180	WP_096691839.1	WP_015199827.1
OG0002181	WP_096686667.1	WP_015198905.1
OG0002182	WP_096687499.1	WP_015197316.1
OG0002183	WP_096688583.1	WP_015197409.1
OG0002184	WP_096694301.1	WP_015196344.1
OG0002185	WP_096688433.1	WP_041739654.1
OG0002186	WP_096684572.1	WP_015199946.1
OG0002187	WP_096694383.1	WP_015200515.1
OG0002188	WP_096690911.1	WP_015200514.1
OG0002189	WP_096690912.1	WP_015200513.1
OG0002190	WP_096690914.1	WP_015197445.1
OG0002191	WP_096691268.1	WP_015199776.1
OG0002192	WP_096687762.1	WP_015199476.1
OG0002193	WP_096687764.1	WP_015199475.1
OG0002194	WP_096687779.1	WP_015195978.1
OG0002195	WP_096692324.1	WP_015197123.1
OG0002196	WP_096686294.1	WP_015197774.1
OG0002197	WP_096690704.1	WP_015197124.1
OG0002198	WP_096687776.1	WP_015196147.1
OG0002199	WP_096687608.1	WP_015199728.1
OG0002200	WP_096687609.1	WP_015199727.1
OG0002201	WP_096687610.1	WP_015199726.1
OG0002202	WP_096690593.1	WP_015197648.1
OG0002203	WP_096691125.1	WP_015197647.1
OG0002204	WP_096691057.1	WP_015196995.1
OG0002205	WP_096691056.1	WP_015196672.1, WP_015196996.1
OG0002206	WP_096693792.1	WP_015200047.1
OG0002207	WP_096693794.1	WP_041739808.1
OG0002208	WP_096694200.1	WP_015197406.1
OG0002209	WP_096688592.1	WP_015197401.1
OG0002210	WP_096688598.1	WP_041740352.1
OG0002211	WP_096688599.1	WP_041739263.1
OG0002212	WP_096693647.1	WP_015197566.1
OG0002213	WP_096693642.1	WP_015197563.1
OG0002214	WP_096693949.1	WP_015199523.1
OG0002215	WP_096687276.1	WP_015199846.1
OG0002216	WP_096687278.1	WP_015199845.1
OG0002217	WP_096687282.1	WP_015199843.1
OG0002218	WP_096688424.1	WP_015200070.1
OG0002219	WP_096688423.1	WP_015200069.1
OG0002220	WP_096687845.1	WP_015201003.1
OG0002221	WP_096690352.1	WP_015195780.1
OG0002222	WP_096694337.1	WP_041740880.1
OG0002223	WP_096691521.1	WP_015198818.1
OG0002224	WP_096688186.1	WP_015200552.1
OG0002225	WP_096688187.1	WP_015200551.1
OG0002226	WP_096688188.1	WP_015200550.1
OG0002227	WP_096691204.1	WP_041740900.1
OG0002228	WP_096691203.1	WP_015200543.1
OG0002229	WP_096691202.1	WP_015200601.1
OG0002230	WP_096691201.1	WP_015200602.1
OG0002231	WP_096691200.1	WP_015200603.1
OG0002232	WP_096691199.1	WP_015200604.1
OG0002233	WP_096691198.1	WP_015197212.1
OG0002234	WP_096691197.1	WP_015197211.1
OG0002235	WP_096691196.1	WP_015197210.1
OG0002236	WP_096691195.1	WP_015197209.1
OG0002237	WP_096691193.1	WP_015197206.1
OG0002238	WP_096691192.1	WP_015197205.1
OG0002239	WP_096691191.1	WP_015197204.1
OG0002240	WP_096691190.1	WP_015197203.1
OG0002241	WP_096691189.1	WP_015197202.1
OG0002242	WP_096691187.1	WP_015197199.1
OG0002244	WP_096691060.1	WP_041739833.1
OG0002245	WP_096691061.1	WP_015199892.1
OG0002246	WP_096691062.1	WP_015199891.1
OG0002247	WP_096691063.1	WP_015199890.1
OG0002248	WP_096693870.1	WP_015196465.1
OG0002249	WP_096684773.1	WP_015200132.1
OG0002250	WP_096684772.1	WP_015200131.1
OG0002251	WP_096688274.1	WP_015195907.1
OG0002252	WP_096690343.1	WP_015197135.1
OG0002253	WP_096692285.1	WP_015196546.1
OG0002254	WP_073623188.1	WP_015196548.1
OG0002255	WP_096692284.1	WP_015196549.1
OG0002256	WP_096692283.1	WP_015196550.1
OG0002257	WP_096692282.1	WP_051036758.1
OG0002258	WP_026093494.1	WP_041740263.1
OG0002259	WP_096692281.1	WP_015196553.1
OG0002260	WP_096692280.1	WP_015196554.1
OG0002261	WP_096689544.1	WP_015196472.1
OG0002262	WP_096689545.1	WP_015196473.1
OG0002263	WP_096689546.1	WP_015196474.1
OG0002264	WP_096689548.1	WP_015196476.1
OG0002265	WP_096691556.1	WP_015200938.1
OG0002266	WP_096691557.1	WP_015200939.1
OG0002267	WP_096691558.1	WP_015200940.1
OG0002268	WP_096691560.1	WP_015200941.1
OG0002269	WP_096687846.1	WP_015201002.1
OG0002270	WP_096687847.1	WP_015201001.1
OG0002271	WP_096687848.1	WP_015201000.1
OG0002272	WP_096687849.1	WP_015200999.1
OG0002273	WP_096687850.1	WP_015200998.1
OG0002274	WP_096687391.1	WP_015198706.1
OG0002275	WP_096689461.1	WP_015197587.1
OG0002276	WP_096689460.1	WP_015197588.1
OG0002277	WP_096691723.1	WP_015200116.1
OG0002278	WP_096685017.1	WP_015200785.1
OG0002279	WP_096685015.1	WP_051036816.1
