Orthogroup	NIES-4105	336-3
OG0001764	WP_096690878.1	WP_035153670.1
OG0001765	WP_096690879.1	WP_035153672.1
OG0001766	WP_096686359.1	WP_035153676.1
OG0001767	WP_096686361.1	WP_035153678.1
OG0001768	WP_096688797.1	WP_035153686.1
OG0001769	WP_096688798.1	WP_035153688.1
OG0001770	WP_096688799.1	WP_035153689.1
OG0001771	WP_096692287.1	WP_035153699.1
OG0001772	WP_096691719.1	WP_035153703.1
OG0001773	WP_096691718.1	WP_035153705.1
OG0001774	WP_096691717.1	WP_035153708.1
OG0001775	WP_096686367.1	WP_035153716.1
OG0001776	WP_096690454.1	WP_035153739.1
OG0001777	WP_096691540.1	WP_035153744.1
OG0001778	WP_096691539.1	WP_035153746.1
OG0001779	WP_096690025.1	WP_035153751.1
OG0001780	WP_096691092.1	WP_035153761.1
OG0001781	WP_096691094.1	WP_035153762.1
OG0001782	WP_096691097.1	WP_035153764.1
OG0001783	WP_096694232.1	WP_035153795.1
OG0001784	WP_096691700.1	WP_035153811.1
OG0001785	WP_096691701.1	WP_035153813.1
OG0001786	WP_096691702.1	WP_035153815.1
OG0001787	WP_096691705.1	WP_035153819.1
OG0001788	WP_096691706.1	WP_035153820.1
OG0001789	WP_096691707.1	WP_035153822.1
OG0001790	WP_096691708.1	WP_035153824.1
OG0001791	WP_096688803.1	WP_035153837.1
OG0001792	WP_096691785.1	WP_035153839.1
OG0001793	WP_096691820.1	WP_035153841.1
OG0001794	WP_096694233.1	WP_035153843.1
OG0001795	WP_096689036.1	WP_035153847.1
OG0001796	WP_096691611.1	WP_035153850.1
OG0001797	WP_096691610.1	WP_035153852.1
OG0001798	WP_096691609.1	WP_035153854.1
OG0001799	WP_096685489.1	WP_035153857.1
OG0001800	WP_096685493.1	WP_035153859.1
OG0001801	WP_096685497.1	WP_035153861.1
OG0001802	WP_096685499.1	WP_035153863.1
OG0001803	WP_096693963.1	WP_035153866.1
OG0001804	WP_096690616.1	WP_035153869.1
OG0001805	WP_096691877.1	WP_035153899.1
OG0001806	WP_096693523.1	WP_035153910.1
OG0001807	WP_096689629.1	WP_035153921.1
OG0001808	WP_096693528.1	WP_035159010.1, WP_035153937.1
OG0001809	WP_096690617.1	WP_035153940.1
OG0001810	WP_096690618.1	WP_035153942.1
OG0001811	WP_096690620.1	WP_035153944.1
OG0001812	WP_096690137.1	WP_035153946.1
OG0001813	WP_096690139.1	WP_035153950.1
OG0001814	WP_096690142.1	WP_035153952.1
OG0001815	WP_096685511.1	WP_035153955.1
OG0001816	WP_096691694.1	WP_035153957.1
OG0001817	WP_019494401.1	WP_035153958.1
OG0001818	WP_096691693.1	WP_035153959.1
OG0001819	WP_096691692.1	WP_035153963.1
OG0001820	WP_096690040.1	WP_035153964.1
OG0001821	WP_096690043.1	WP_035153966.1
OG0001822	WP_096685537.1	WP_035153970.1
OG0001823	WP_096692630.1, WP_096692420.1	WP_035153974.1
OG0001824	WP_096690404.1	WP_035153978.1
OG0001825	WP_026093431.1	WP_035153982.1
OG0001826	WP_096693981.1	WP_035153985.1
OG0001827	WP_096685628.1	WP_035153986.1
OG0001828	WP_096693126.1	WP_035153998.1, WP_035153991.1
OG0001829	WP_096690595.1	WP_035154001.1
OG0001830	WP_096691338.1	WP_035154012.1
OG0001831	WP_096690603.1	WP_035154018.1
OG0001832	WP_096694191.1	WP_035154020.1
OG0001833	WP_096685121.1	WP_035154022.1
OG0001834	WP_096685124.1	WP_035154024.1
OG0001835	WP_096687470.1	WP_035154029.1
OG0001836	WP_096687471.1	WP_035154031.1
OG0001837	WP_096693486.1	WP_035154035.1
OG0001838	WP_096693478.1	WP_035154039.1
OG0001839	WP_096693473.1	WP_035154043.1
OG0001840	WP_096693471.1	WP_035154046.1
OG0001841	WP_096693469.1	WP_035154048.1
OG0001842	WP_096694566.1	WP_035154050.1
OG0001843	WP_096693464.1	WP_035154054.1
OG0001844	WP_096685130.1	WP_035154056.1
OG0001845	WP_096693924.1	WP_035154058.1
OG0001846	WP_096694219.1	WP_035154065.1, WP_082127247.1
OG0001847	WP_096685515.1	WP_035154067.1
OG0001848	WP_096691695.1	WP_035154069.1
OG0001849	WP_096691696.1	WP_035154071.1
OG0001850	WP_096691697.1	WP_035154073.1
OG0001851	WP_096687859.1	WP_035154075.1
OG0001852	WP_096687857.1	WP_035154079.1
OG0001853	WP_096688216.1	WP_035154087.1
OG0001854	WP_096688215.1	WP_035154089.1
OG0001855	WP_096691417.1	WP_035155469.1, WP_035154091.1
OG0001856	WP_096689721.1	WP_035154100.1
OG0001857	WP_096691329.1	WP_035154105.1
OG0001858	WP_096691341.1	WP_035154112.1
OG0001859	WP_096691342.1	WP_035154113.1
OG0001860	WP_096691944.1	WP_035154115.1
OG0001861	WP_096691578.1	WP_035154117.1
OG0001862	WP_096691256.1	WP_035154124.1
OG0001863	WP_096691258.1	WP_035154126.1
OG0001864	WP_096694455.1	WP_035154128.1
OG0001865	WP_096691672.1	WP_035154130.1
OG0001866	WP_096691671.1	WP_035154134.1
OG0001867	WP_096687368.1	WP_035154137.1
OG0001868	WP_096687364.1	WP_035154138.1
OG0001869	WP_096687362.1	WP_035154143.1
OG0001870	WP_096687383.1	WP_035154145.1
OG0001871	WP_096688794.1	WP_035154147.1
OG0001872	WP_096687397.1	WP_035154151.1
OG0001873	WP_096688449.1	WP_035154152.1
OG0001874	WP_096685697.1	WP_035154153.1
OG0001875	WP_096689495.1	WP_035154155.1
OG0001876	WP_096691254.1	WP_035154157.1
OG0001877	WP_096683863.1	WP_035154160.1
OG0001878	WP_096685470.1	WP_035154161.1
OG0001879	WP_096692625.1	WP_035154166.1
OG0001880	WP_096690110.1	WP_035154174.1
OG0001881	WP_096688831.1	WP_035154176.1
OG0001882	WP_096688832.1	WP_035154178.1
OG0001883	WP_096688833.1	WP_035154180.1
OG0001884	WP_096684503.1	WP_035154185.1
OG0001885	WP_096691017.1	WP_035154187.1
OG0001886	WP_096694231.1	WP_035154197.1
OG0001887	WP_096689028.1	WP_035154199.1
OG0001888	WP_096691881.1	WP_035154213.1
OG0001889	WP_096691823.1	WP_035154216.1
OG0001890	WP_096687760.1	WP_035154218.1
OG0001891	WP_096687759.1	WP_035154220.1
OG0001892	WP_096687748.1	WP_035154224.1
OG0001893	WP_096687721.1	WP_035154228.1
OG0001894	WP_096687719.1	WP_035154232.1
OG0001895	WP_096692921.1	WP_035154234.1
OG0001896	WP_096690811.1	WP_035154235.1
OG0001897	WP_096690401.1	WP_035154245.1
OG0001898	WP_096685468.1	WP_035154247.1
OG0001899	WP_096688793.1	WP_035154249.1
OG0001900	WP_096690028.1	WP_035154253.1
OG0001901	WP_096689719.1	WP_035154255.1
OG0001902	WP_096689716.1	WP_035154259.1
OG0001903	WP_096689715.1	WP_035154261.1
OG0001904	WP_096689598.1	WP_035154265.1
OG0001905	WP_096689600.1	WP_035154268.1
OG0001906	WP_096691715.1	WP_035154275.1
OG0001907	WP_096691714.1	WP_035154277.1
OG0001908	WP_096691713.1	WP_035154280.1
OG0001909	WP_096691709.1	WP_035154281.1
OG0001910	WP_096692816.1	WP_035154282.1
OG0001911	WP_096692817.1	WP_035154284.1
OG0001912	WP_096692818.1	WP_035154285.1
OG0001913	WP_096692820.1	WP_035154289.1
OG0001914	WP_096692823.1	WP_035154294.1
OG0001915	WP_096692824.1	WP_035154295.1
OG0001916	WP_096692825.1	WP_035154297.1
OG0001917	WP_096692826.1	WP_035154298.1
OG0001918	WP_096692827.1	WP_035154299.1
OG0001919	WP_096692828.1	WP_035154300.1
OG0001920	WP_096691103.1	WP_035154302.1
OG0001921	WP_096691102.1	WP_035154303.1
OG0001922	WP_096691101.1	WP_035154305.1
OG0001923	WP_096691100.1	WP_035154306.1
OG0001924	WP_019494518.1	WP_035154307.1
OG0001925	WP_096691099.1	WP_035154309.1
OG0001926	WP_096691098.1	WP_035154313.1
OG0001927	WP_096688313.1	WP_035154316.1
OG0001928	WP_096688315.1	WP_035154319.1
OG0001929	WP_096688326.1	WP_035154329.1
OG0001930	WP_096688327.1	WP_035154331.1
OG0001931	WP_096688328.1	WP_035154332.1
OG0001932	WP_096686377.1	WP_035154334.1
OG0001933	WP_096686375.1	WP_035154345.1
OG0001934	WP_096686373.1	WP_035154347.1
OG0001935	WP_096692829.1	WP_035154350.1
OG0001936	WP_096692830.1	WP_035154352.1
OG0001937	WP_096688942.1	WP_035154359.1
OG0001938	WP_096688943.1	WP_035154360.1
OG0001939	WP_096688944.1	WP_035154362.1
OG0001940	WP_096688945.1	WP_035154364.1
OG0001941	WP_096692221.1, WP_096689957.1	WP_035154369.1
OG0001942	WP_096688404.1	WP_035154371.1
OG0001943	WP_096691023.1	WP_035154377.1
OG0001944	WP_096690919.1	WP_035154378.1
OG0001945	WP_096692831.1	WP_035154382.1
OG0001946	WP_096693723.1	WP_035154383.1
OG0001947	WP_096693725.1	WP_035154385.1
OG0001948	WP_096693728.1	WP_035154389.1
OG0001949	WP_096693730.1	WP_035154391.1
OG0001950	WP_096690330.1	WP_035154419.1
OG0001951	WP_096690327.1	WP_035154425.1
OG0001952	WP_096691297.1	WP_035154428.1
OG0001953	WP_096691296.1	WP_035154430.1
OG0001954	WP_096691295.1	WP_035154432.1
OG0001955	WP_096691294.1	WP_035154434.1
OG0001956	WP_096691292.1	WP_035154437.1
OG0001957	WP_096690909.1	WP_035154439.1
OG0001958	WP_096690831.1	WP_035154441.1
OG0001959	WP_096684940.1	WP_035154443.1
OG0001960	WP_096690562.1	WP_035154445.1
OG0001961	WP_096689476.1	WP_035154448.1
OG0001962	WP_096685344.1	WP_035154452.1
OG0001963	WP_096688270.1	WP_035154456.1
OG0001964	WP_096688271.1	WP_035154458.1
OG0001965	WP_096690842.1	WP_035154463.1
OG0001966	WP_096690843.1	WP_035154465.1
OG0001967	WP_096690846.1	WP_035154469.1
OG0001968	WP_096690847.1	WP_035154471.1
OG0001969	WP_096690849.1	WP_035154475.1
OG0001970	WP_096690850.1	WP_035154477.1
OG0001971	WP_096690851.1	WP_035154479.1
OG0001972	WP_096690852.1	WP_035154481.1
OG0001973	WP_096690853.1	WP_035154483.1
OG0001974	WP_096691768.1	WP_035154495.1
OG0001975	WP_096691766.1	WP_035154500.1
OG0001976	WP_096691764.1	WP_035154502.1
OG0001977	WP_096691760.1	WP_035154507.1
OG0001978	WP_096691759.1	WP_035154508.1
OG0001979	WP_096691758.1	WP_035154509.1
OG0001980	WP_096691757.1	WP_035154510.1
OG0001981	WP_096691756.1	WP_035154511.1
OG0001982	WP_096686007.1	WP_035154512.1
OG0001983	WP_096686011.1	WP_035154514.1
OG0001984	WP_096686012.1	WP_035154515.1
OG0001985	WP_096693910.1, WP_096684106.1	WP_035154516.1
OG0001986	WP_096685118.1	WP_035154518.1
OG0001987	WP_096685116.1	WP_035154519.1
OG0001988	WP_096691246.1, WP_096691245.1	WP_035154522.1
OG0001989	WP_096685440.1	WP_035154523.1
OG0001990	WP_096686346.1	WP_035154528.1
OG0001991	WP_096690082.1	WP_035154529.1
OG0001992	WP_096694319.1	WP_035154530.1
OG0001993	WP_096690109.1	WP_035154535.1
OG0001994	WP_096684794.1	WP_035154540.1
OG0001995	WP_096686392.1	WP_035154542.1
OG0001996	WP_096692313.1	WP_035154546.1
OG0001997	WP_096692311.1	WP_035154547.1
OG0001998	WP_096691118.1	WP_035154549.1
OG0001999	WP_096691119.1	WP_035154551.1
OG0002000	WP_096691122.1	WP_035154552.1
OG0002001	WP_096685239.1	WP_035154558.1
OG0002002	WP_096685238.1	WP_035154560.1
OG0002003	WP_096684885.1	WP_035154561.1
OG0002004	WP_096684881.1	WP_035154563.1
OG0002005	WP_096690369.1	WP_035154568.1
OG0002006	WP_096687635.1	WP_035154571.1
OG0002007	WP_096687633.1	WP_035154573.1
OG0002008	WP_096687632.1	WP_035154575.1
OG0002009	WP_096687630.1	WP_035154577.1
OG0002010	WP_096691025.1	WP_035154584.1
OG0002011	WP_096691028.1	WP_035154588.1
OG0002012	WP_096691029.1	WP_035154589.1
OG0002013	WP_096691031.1	WP_035154591.1
OG0002014	WP_096691032.1	WP_035154592.1
OG0002015	WP_096688554.1	WP_035154593.1
OG0002016	WP_096690318.1	WP_035158102.1, WP_035154596.1
OG0002017	WP_096686840.1	WP_035154598.1
OG0002018	WP_096694072.1	WP_035154600.1
OG0002019	WP_096686834.1	WP_035154601.1
OG0002020	WP_096686832.1	WP_035154603.1
OG0002021	WP_096685189.1	WP_035154605.1
OG0002022	WP_096694123.1	WP_035154613.1
OG0002023	WP_096690351.1	WP_035154615.1
OG0002024	WP_096692974.1	WP_035154619.1
OG0002025	WP_096692975.1	WP_035154620.1
OG0002026	WP_096684708.1	WP_035154632.1
OG0002027	WP_096691889.1	WP_035154633.1
OG0002028	WP_096688912.1	WP_035154634.1
OG0002029	WP_096690679.1	WP_035154635.1
OG0002030	WP_096690342.1	WP_035154638.1
OG0002031	WP_096688273.1	WP_035154641.1
OG0002032	WP_096686166.1	WP_035154642.1
OG0002033	WP_096686172.1	WP_035154645.1
OG0002034	WP_096692771.1	WP_035154647.1
OG0002035	WP_096692770.1	WP_035154648.1
OG0002036	WP_096688495.1	WP_035154653.1
OG0002037	WP_096688497.1	WP_035154654.1
OG0002038	WP_096688498.1	WP_035154655.1
OG0002039	WP_096691381.1	WP_035154656.1
OG0002040	WP_096691380.1	WP_035154657.1
OG0002041	WP_096687689.1	WP_035154662.1
OG0002042	WP_096690613.1	WP_035154668.1
OG0002043	WP_096692082.1	WP_035154675.1
OG0002044	WP_096689328.1	WP_035154685.1
OG0002045	WP_096692084.1	WP_035154686.1
OG0002046	WP_015197276.1	WP_035154688.1
OG0002047	WP_096694489.1	WP_035154690.1
OG0002048	WP_096692847.1	WP_035154694.1
OG0002049	WP_096685832.1	WP_035154700.1
OG0002050	WP_096694001.1	WP_035154702.1
OG0002051	WP_096685834.1	WP_035154703.1
OG0002052	WP_096685836.1	WP_035154704.1
OG0002053	WP_096685838.1	WP_035154705.1
OG0002054	WP_096692915.1	WP_035154706.1
OG0002055	WP_096690809.1	WP_035154707.1
OG0002056	WP_096689386.1	WP_035154708.1
OG0002057	WP_096689387.1	WP_035154709.1
OG0002058	WP_096688336.1	WP_035154712.1
OG0002059	WP_096688335.1	WP_035154713.1
OG0002060	WP_096692071.1	WP_035154777.1
OG0002061	WP_096692072.1	WP_035154779.1
OG0002062	WP_096692073.1	WP_035154782.1
OG0002063	WP_096692076.1	WP_035154790.1
OG0002064	WP_096692077.1	WP_035154793.1
OG0002065	WP_096690865.1	WP_035154803.1
OG0002066	WP_096690866.1	WP_035154806.1
OG0002067	WP_096690867.1	WP_035154808.1
OG0002068	WP_096690868.1	WP_035154811.1
OG0002069	WP_096690869.1	WP_035154813.1
OG0002070	WP_096690349.1	WP_035154818.1
OG0002071	WP_096690346.1	WP_035154821.1
OG0002072	WP_096690864.1	WP_035154827.1
OG0002073	WP_096687685.1	WP_035154828.1
OG0002074	WP_096687684.1	WP_035154830.1
OG0002075	WP_096687683.1	WP_035154832.1
OG0002076	WP_096687761.1	WP_035154836.1
OG0002077	WP_096688911.1	WP_035154840.1
OG0002078	WP_096690959.1	WP_035154842.1
OG0002079	WP_096690954.1	WP_035154848.1
OG0002080	WP_096684863.1	WP_035154850.1
OG0002081	WP_096685203.1	WP_035154865.1
OG0002082	WP_096692025.1	WP_035154871.1
OG0002083	WP_096690026.1, WP_096693762.1	WP_035154877.1
OG0002084	WP_096690103.1	WP_035154883.1
OG0002085	WP_096690104.1	WP_035154885.1
OG0002086	WP_096690105.1	WP_035154889.1
OG0002087	WP_096686454.1	WP_035154891.1
OG0002088	WP_019490626.1	WP_035154892.1
OG0002089	WP_096686456.1	WP_035154896.1
OG0002090	WP_096691736.1	WP_035154913.1
OG0002091	WP_096691735.1	WP_035154916.1
OG0002092	WP_096691734.1	WP_035154920.1
OG0002093	WP_096691733.1	WP_035154922.1
OG0002094	WP_096691729.1	WP_035154931.1
OG0002095	WP_096691728.1	WP_035154934.1
OG0002096	WP_096694459.1	WP_035154940.1
OG0002097	WP_096693619.1	WP_035154945.1
OG0002098	WP_096693623.1	WP_035154947.1
OG0002099	WP_096688561.1	WP_035154951.1
OG0002100	WP_096692406.1	WP_035154953.1
OG0002101	WP_096692815.1	WP_035154965.1
OG0002102	WP_096686288.1	WP_035154970.1
OG0002103	WP_096686284.1	WP_035154974.1
OG0002104	WP_096686282.1	WP_035154977.1
OG0002105	WP_096689735.1	WP_035154980.1
OG0002106	WP_096689733.1	WP_035154985.1
OG0002107	WP_096689734.1	WP_035154988.1
OG0002108	WP_096689687.1	WP_035154991.1
OG0002109	WP_096691402.1	WP_035154997.1
OG0002110	WP_096691405.1	WP_035154999.1
OG0002111	WP_096691406.1	WP_035155002.1
OG0002112	WP_096684664.1	WP_035155013.1
OG0002113	WP_096684662.1	WP_035155016.1
OG0002114	WP_096684660.1	WP_035155019.1
OG0002115	WP_096684656.1	WP_035155022.1
OG0002116	WP_096690251.1	WP_035155025.1
OG0002117	WP_096690253.1	WP_035155028.1
OG0002118	WP_096690257.1	WP_035155045.1
OG0002119	WP_096690259.1	WP_035155048.1
OG0002120	WP_096690260.1	WP_035155050.1
OG0002121	WP_096690261.1	WP_035155052.1
OG0002122	WP_096690263.1	WP_035155057.1
OG0002123	WP_096693242.1	WP_035155067.1
OG0002124	WP_096693253.1	WP_035155078.1
OG0002125	WP_096693255.1	WP_035155081.1
OG0002126	WP_096691266.1	WP_035155084.1
OG0002127	WP_096691265.1	WP_035155087.1
OG0002128	WP_096691264.1	WP_035155092.1
OG0002129	WP_096691263.1	WP_035155095.1
OG0002130	WP_096691262.1	WP_035155098.1
OG0002131	WP_096691261.1	WP_035155101.1
OG0002132	WP_096691260.1	WP_035155104.1
OG0002133	WP_096690016.1	WP_035155106.1
OG0002134	WP_096691497.1	WP_035155113.1
OG0002135	WP_096687521.1	WP_035155114.1
OG0002136	WP_096688275.1	WP_035155116.1
OG0002137	WP_096688276.1	WP_035155118.1
OG0002138	WP_019490099.1	WP_035155121.1
OG0002139	WP_096688277.1	WP_035155123.1
OG0002140	WP_096694179.1	WP_035155126.1
OG0002141	WP_096691444.1	WP_035155128.1
OG0002142	WP_096691801.1	WP_035155137.1
OG0002143	WP_096691803.1	WP_035155146.1
OG0002144	WP_096691804.1	WP_035155147.1
OG0002145	WP_073635751.1	WP_035155151.1
OG0002146	WP_096691805.1	WP_035155153.1
OG0002147	WP_096687360.1	WP_035155155.1
OG0002148	WP_096688828.1	WP_035155160.1
OG0002149	WP_096686826.1	WP_035155172.1
OG0002150	WP_096689453.1	WP_035155190.1
OG0002151	WP_096689454.1	WP_035155191.1
OG0002152	WP_096689455.1	WP_035155192.1
OG0002153	WP_096688548.1	WP_035155193.1
OG0002154	WP_073623285.1	WP_035155194.1
OG0002155	WP_096688551.1	WP_035155195.1
OG0002156	WP_096688552.1	WP_035155197.1
OG0002157	WP_096688553.1	WP_035155198.1
OG0002158	WP_019489174.1	WP_035155199.1
OG0002159	WP_096685436.1	WP_035155205.1
OG0002160	WP_096685435.1	WP_035155207.1
OG0002161	WP_096685342.1	WP_035155220.1
OG0002162	WP_096685340.1	WP_035155223.1
OG0002163	WP_096684640.1	WP_035155234.1
OG0002164	WP_096684642.1	WP_035155237.1
OG0002165	WP_096684650.1	WP_035155240.1
OG0002166	WP_096690560.1	WP_035155259.1
OG0002167	WP_096691868.1	WP_035155261.1
OG0002168	WP_096691867.1	WP_035155263.1
OG0002169	WP_096691866.1	WP_035155267.1
OG0002170	WP_096691863.1	WP_035155278.1
OG0002171	WP_096691858.1	WP_035155282.1
OG0002172	WP_096691857.1	WP_035155284.1
OG0002173	WP_096691850.1	WP_035155292.1
OG0002174	WP_096691849.1	WP_035155303.1
OG0002175	WP_096691845.1	WP_035155305.1
OG0002176	WP_096691844.1	WP_035155307.1
OG0002177	WP_096691843.1	WP_035155309.1
OG0002178	WP_096691841.1	WP_035155313.1
OG0002179	WP_096691840.1	WP_035155315.1
OG0002180	WP_096691839.1	WP_035155318.1
OG0002181	WP_096686667.1	WP_035155320.1
OG0002182	WP_096687499.1	WP_035155327.1
OG0002183	WP_096688583.1	WP_035155329.1
OG0002184	WP_096694301.1	WP_035155337.1
OG0002185	WP_096688433.1	WP_035155342.1
OG0002186	WP_096684572.1	WP_035155368.1
OG0002187	WP_096694383.1	WP_035155370.1
OG0002188	WP_096690911.1	WP_035155373.1
OG0002189	WP_096690912.1	WP_035155376.1
OG0002190	WP_096690914.1	WP_035155387.1
OG0002191	WP_096691268.1	WP_035155400.1
OG0002192	WP_096687762.1	WP_035155402.1
OG0002193	WP_096687764.1	WP_035155410.1
OG0002194	WP_096687779.1	WP_035155420.1
OG0002195	WP_096692324.1	WP_035155422.1
OG0002196	WP_096686294.1	WP_035155424.1
OG0002197	WP_096690704.1	WP_035155441.1
OG0002198	WP_096687776.1	WP_035155459.1
OG0002199	WP_096687608.1	WP_035155485.1
OG0002200	WP_096687609.1	WP_035155488.1
OG0002201	WP_096687610.1	WP_035155491.1
OG0002202	WP_096690593.1	WP_035155494.1
OG0002203	WP_096691125.1	WP_035155497.1
OG0002204	WP_096691057.1	WP_035155503.1
OG0002205	WP_096691056.1	WP_035155505.1
OG0002206	WP_096693792.1	WP_035155520.1
OG0002207	WP_096693794.1	WP_035155523.1
OG0002208	WP_096694200.1	WP_035155534.1
OG0002209	WP_096688592.1	WP_035155541.1
OG0002210	WP_096688598.1	WP_035155555.1
OG0002211	WP_096688599.1	WP_035155557.1
OG0002212	WP_096693647.1	WP_035155573.1
OG0002213	WP_096693642.1	WP_035155581.1
OG0002214	WP_096693949.1	WP_035155588.1
OG0002215	WP_096687276.1	WP_035155590.1
OG0002216	WP_096687278.1	WP_035155595.1
OG0002217	WP_096687282.1	WP_035155598.1
OG0002218	WP_096688424.1	WP_035155607.1
OG0002219	WP_096688423.1	WP_035155609.1
OG0002220	WP_096687845.1	WP_035155615.1
OG0002221	WP_096690352.1	WP_035155621.1
OG0002222	WP_096694337.1	WP_035155626.1
OG0002223	WP_096691521.1	WP_035155628.1
OG0002224	WP_096688186.1	WP_035155629.1
OG0002225	WP_096688187.1	WP_035155631.1
OG0002226	WP_096688188.1	WP_035155633.1
OG0002227	WP_096691204.1	WP_035155638.1
OG0002228	WP_096691203.1	WP_035155641.1
OG0002229	WP_096691202.1	WP_035155644.1
OG0002230	WP_096691201.1	WP_035155647.1
OG0002231	WP_096691200.1	WP_035155649.1
OG0002232	WP_096691199.1	WP_035155652.1
OG0002233	WP_096691198.1	WP_035155654.1
OG0002234	WP_096691197.1	WP_035155656.1
OG0002235	WP_096691196.1	WP_035155658.1
OG0002236	WP_096691195.1	WP_035155662.1
OG0002237	WP_096691193.1	WP_035155667.1
OG0002238	WP_096691192.1	WP_035155672.1
OG0002239	WP_096691191.1	WP_035155675.1
OG0002240	WP_096691190.1	WP_035155678.1
OG0002241	WP_096691189.1	WP_035155680.1
OG0002242	WP_096691187.1	WP_035155682.1
OG0002243	WP_096683987.1	WP_035155688.1
OG0002244	WP_096691060.1	WP_035155694.1
OG0002245	WP_096691061.1	WP_035155696.1
OG0002246	WP_096691062.1	WP_035155698.1
OG0002247	WP_096691063.1	WP_035155701.1
OG0002248	WP_096693870.1	WP_035155708.1
OG0002249	WP_096684773.1	WP_035155709.1
OG0002250	WP_096684772.1	WP_035155711.1
OG0002251	WP_096688274.1	WP_035155713.1
OG0002252	WP_096690343.1	WP_035155715.1
OG0002253	WP_096692285.1	WP_035155717.1
OG0002254	WP_073623188.1	WP_035155719.1
OG0002255	WP_096692284.1	WP_035155720.1
OG0002256	WP_096692283.1	WP_035155722.1
OG0002257	WP_096692282.1	WP_035155724.1
OG0002258	WP_026093494.1	WP_035155726.1
OG0002259	WP_096692281.1	WP_035155728.1
OG0002260	WP_096692280.1	WP_035155730.1
OG0002261	WP_096689544.1	WP_035155735.1
OG0002262	WP_096689545.1	WP_035155736.1
OG0002263	WP_096689546.1	WP_035155737.1
OG0002264	WP_096689548.1	WP_035155738.1
OG0002265	WP_096691556.1	WP_035155739.1
OG0002266	WP_096691557.1	WP_035155740.1
OG0002267	WP_096691558.1	WP_035155742.1
OG0002268	WP_096691560.1	WP_035155747.1
OG0002269	WP_096687846.1	WP_035155749.1
OG0002270	WP_096687847.1	WP_035155751.1
OG0002271	WP_096687848.1	WP_035155753.1
OG0002272	WP_096687849.1	WP_035155755.1
OG0002273	WP_096687850.1	WP_035155757.1
OG0002274	WP_096687391.1	WP_035155762.1
OG0002275	WP_096689461.1	WP_035155764.1
OG0002276	WP_096689460.1	WP_035155767.1
OG0002277	WP_096691723.1	WP_035155771.1
OG0002278	WP_096685017.1	WP_035155776.1
OG0002279	WP_096685015.1	WP_035155778.1
OG0002280	WP_096685012.1	WP_035155780.1
OG0002281	WP_096692995.1	WP_035155784.1
OG0002282	WP_096690224.1	WP_035155791.1
OG0002283	WP_096688969.1	WP_035155792.1
OG0002284	WP_096688968.1	WP_035155795.1
OG0002285	WP_096694228.1	WP_035155796.1
OG0002286	WP_096688967.1	WP_035155799.1
OG0002287	WP_096688965.1	WP_035155802.1
OG0002288	WP_096694194.1	WP_035155805.1
OG0002289	WP_096694350.1	WP_035155810.1
OG0002290	WP_073622660.1	WP_035155819.1
OG0002291	WP_096684840.1	WP_035155828.1
OG0002292	WP_096684841.1	WP_035155831.1
OG0002293	WP_096684142.1	WP_035155833.1
OG0002294	WP_096691808.1	WP_035155845.1
OG0002295	WP_096691814.1	WP_035155862.1
OG0002296	WP_096691815.1	WP_035155863.1
OG0002297	WP_096691818.1	WP_035155864.1
OG0002298	WP_096691819.1	WP_035155867.1
OG0002299	WP_096694442.1	WP_035155873.1
OG0002300	WP_096691550.1	WP_035155875.1
OG0002301	WP_096692833.1	WP_035155881.1
OG0002302	WP_096691807.1	WP_035155884.1
OG0002303	WP_096687385.1	WP_035155888.1
OG0002304	WP_096686700.1	WP_035155899.1
OG0002305	WP_096687264.1	WP_035155901.1
OG0002306	WP_096691883.1	WP_035155919.1
OG0002307	WP_096686388.1	WP_035155921.1
OG0002308	WP_096686387.1	WP_035155926.1
OG0002309	WP_096684710.1	WP_035155932.1
OG0002310	WP_096691466.1	WP_035155935.1
OG0002311	WP_096691464.1	WP_035155938.1
OG0002312	WP_096691519.1	WP_035155941.1
OG0002313	WP_096689771.1	WP_035155949.1
OG0002314	WP_096689770.1	WP_035155953.1
OG0002315	WP_096687350.1	WP_035155956.1
OG0002316	WP_096687348.1	WP_035155959.1
OG0002317	WP_096691487.1	WP_035155961.1
OG0002318	WP_096690402.1	WP_035155964.1
OG0002319	WP_096688842.1	WP_035155967.1
OG0002320	WP_096688843.1	WP_035155969.1
OG0002321	WP_096688845.1	WP_035155975.1
OG0002322	WP_096688846.1	WP_035155978.1
OG0002323	WP_096688847.1	WP_035155981.1
OG0002324	WP_096692682.1	WP_035155984.1
OG0002325	WP_096692680.1	WP_035155986.1
OG0002326	WP_096692684.1	WP_035155992.1
OG0002327	WP_096692687.1	WP_035155999.1
OG0002328	WP_096692688.1	WP_035156000.1
OG0002329	WP_096692689.1	WP_035156002.1
OG0002330	WP_096692690.1	WP_035156005.1
OG0002331	WP_096692697.1	WP_035156020.1
OG0002332	WP_096692698.1	WP_035156025.1
OG0002333	WP_096692700.1	WP_035156027.1
OG0002334	WP_096692701.1	WP_035156028.1
OG0002335	WP_096692705.1	WP_035156032.1
OG0002336	WP_096692403.1	WP_035156036.1
OG0002337	WP_096687520.1	WP_035156038.1
OG0002338	WP_096689731.1	WP_035156046.1
OG0002339	WP_096685334.1	WP_035156048.1
OG0002340	WP_096685332.1	WP_035156051.1
OG0002341	WP_096685330.1	WP_035156052.1
